"srch_id","year","month","weekofyear","time","site_id","visitor_location_country_id","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","random_bool"
"'551022'","'2013'","'02'","'9'","'10'","'5'","'219'","'19283'",1,1,2,0,1,0,1
"'304754'","'2013'","'03'","'10'","'6'","'5'","'219'","'28201'",1,1,1,0,1,0,0
"'421939'","'2013'","'04'","'17'","'12'","'5'","'219'","'16335'",1,28,2,0,1,0,0
"'312354'","'2013'","'01'","'2'","'7'","'15'","'55'","'3602'",4,56,1,0,1,1,0
"'108829'","'2013'","'01'","'4'","'6'","'5'","'219'","'27493'",1,4,2,0,1,1,1
"'177281'","'2013'","'06'","'26'","'6'","'5'","'219'","'7318'",1,7,2,0,1,1,0
"'279879'","'2013'","'05'","'20'","'5'","'14'","'100'","'19898'",2,29,3,0,1,0,0
"'97356'","'2013'","'02'","'7'","'6'","'18'","'129'","'447'",1,1,1,0,1,1,0
"'239081'","'2013'","'05'","'21'","'5'","'14'","'100'","'23039'",1,14,2,0,1,1,0
"'608908'","'2013'","'01'","'3'","'7'","'5'","'219'","'20874'",1,2,2,0,1,0,0
"'294431'","'2013'","'04'","'15'","'3'","'14'","'100'","'15146'",1,0,1,0,1,1,0
"'128741'","'2012'","'11'","'48'","'4'","'5'","'219'","'26085'",1,13,1,0,1,0,0
"'72880'","'2013'","'01'","'5'","'8'","'5'","'219'","'16823'",1,212,2,0,1,1,0
"'82687'","'2013'","'02'","'7'","'6'","'14'","'100'","'8330'",4,11,1,0,1,0,0
"'372739'","'2013'","'02'","'8'","'8'","'5'","'219'","'6722'",1,16,2,0,1,0,0
"'560964'","'2012'","'11'","'47'","'9'","'5'","'219'","'25121'",2,4,2,0,1,1,1
"'602576'","'2013'","'06'","'26'","'8'","'18'","'129'","'8347'",5,98,2,0,1,0,0
"'226820'","'2013'","'04'","'15'","'12'","'5'","'219'","'23904'",3,1,2,0,1,1,0
"'75611'","'2013'","'02'","'9'","'10'","'5'","'219'","'23753'",2,15,2,0,1,1,0
"'373333'","'2013'","'01'","'5'","'12'","'5'","'219'","'13216'",1,22,2,0,1,1,0
"'488211'","'2012'","'11'","'44'","'4'","'5'","'219'","'17012'",3,8,2,0,1,1,0
"'142627'","'2013'","'01'","'5'","'6'","'5'","'219'","'11416'",1,13,2,1,1,0,0
"'516296'","'2013'","'01'","'1'","'6'","'5'","'219'","'27236'",1,0,2,1,1,1,1
"'204507'","'2013'","'02'","'8'","'12'","'5'","'219'","'5690'",1,1,1,1,1,1,0
"'75985'","'2013'","'02'","'6'","'1'","'15'","'55'","'24566'",2,2,2,0,1,0,0
"'407910'","'2013'","'03'","'13'","'9'","'12'","'99'","'14506'",1,9,1,0,1,1,0
"'238192'","'2013'","'01'","'4'","'8'","'14'","'100'","'10292'",2,1,1,0,1,0,0
"'201746'","'2012'","'11'","'48'","'10'","'5'","'219'","'11299'",3,2,2,0,1,1,0
"'554822'","'2013'","'01'","'4'","'10'","'5'","'219'","'21055'",1,6,2,0,1,1,0
"'242115'","'2013'","'02'","'6'","'10'","'5'","'219'","'21382'",2,4,3,0,1,1,0
"'246030'","'2013'","'04'","'15'","'8'","'5'","'219'","'21344'",1,28,1,0,1,1,1
"'384940'","'2012'","'12'","'51'","'6'","'5'","'219'","'21218'",1,0,2,1,1,0,0
"'81182'","'2013'","'05'","'22'","'10'","'5'","'219'","'10010'",1,96,2,0,1,0,0
"'376606'","'2012'","'11'","'48'","'11'","'5'","'219'","'8077'",3,21,2,0,1,1,0
"'483435'","'2013'","'01'","'4'","'9'","'5'","'219'","'5872'",2,14,1,0,1,0,0
"'74329'","'2013'","'01'","'4'","'8'","'14'","'100'","'26531'",3,39,2,2,1,0,1
"'352017'","'2013'","'02'","'8'","'10'","'5'","'219'","'5742'",4,85,2,0,1,1,0
"'237209'","'2013'","'06'","'23'","'9'","'5'","'59'","'13870'",3,84,2,0,1,1,0
"'271832'","'2013'","'04'","'15'","'5'","'5'","'219'","'25121'",1,18,2,0,1,0,0
"'145208'","'2012'","'12'","'52'","'8'","'5'","'219'","'23904'",1,1,2,1,1,1,0
"'151522'","'2013'","'05'","'21'","'5'","'5'","'219'","'6615'",5,10,2,1,1,0,0
"'506997'","'2013'","'01'","'1'","'6'","'5'","'219'","'19812'",1,7,1,0,1,1,1
"'574904'","'2013'","'04'","'15'","'1'","'5'","'219'","'5195'",1,10,2,0,1,1,0
"'307402'","'2013'","'03'","'11'","'8'","'14'","'100'","'19898'",1,34,1,0,1,0,0
"'228156'","'2013'","'05'","'19'","'8'","'5'","'219'","'25479'",5,93,2,1,1,0,1
"'351519'","'2013'","'06'","'26'","'11'","'5'","'219'","'11230'",1,7,3,2,2,0,0
"'449237'","'2013'","'04'","'15'","'3'","'5'","'219'","'17012'",2,21,1,0,1,0,0
"'332528'","'2013'","'05'","'21'","'3'","'5'","'219'","'25293'",2,90,3,1,1,1,0
"'541809'","'2013'","'04'","'17'","'10'","'14'","'100'","'20438'",1,1,2,0,1,0,1
"'508613'","'2013'","'05'","'22'","'9'","'5'","'219'","'7041'",1,0,2,0,1,1,0
"'486277'","'2013'","'02'","'6'","'6'","'5'","'219'","'21344'",3,29,2,0,1,1,0
"'443594'","'2013'","'02'","'6'","'8'","'5'","'219'","'18310'",2,4,2,0,1,0,0
"'24890'","'2013'","'05'","'20'","'6'","'5'","'219'","'20886'",1,23,2,1,1,1,0
"'316688'","'2012'","'11'","'44'","'7'","'14'","'100'","'25017'",2,20,2,0,1,1,1
"'296245'","'2013'","'06'","'25'","'10'","'5'","'219'","'5128'",1,20,2,2,1,0,0
"'665119'","'2013'","'03'","'12'","'4'","'5'","'219'","'25719'",1,2,2,0,1,1,1
"'533672'","'2013'","'06'","'25'","'5'","'5'","'219'","'8993'",1,17,2,2,1,1,0
"'346087'","'2012'","'11'","'45'","'6'","'5'","'219'","'5664'",2,1,1,0,1,1,0
"'26832'","'2013'","'01'","'1'","'7'","'5'","'219'","'11299'",2,47,2,0,1,1,0
"'174771'","'2013'","'01'","'4'","'6'","'14'","'100'","'982'",1,2,2,0,1,1,1
"'564749'","'2013'","'01'","'3'","'5'","'5'","'219'","'23760'",1,9,1,0,1,1,0
"'36744'","'2013'","'03'","'13'","'10'","'5'","'219'","'21128'",3,25,1,1,1,1,0
"'374278'","'2012'","'12'","'51'","'8'","'5'","'14'","'20491'",2,8,1,0,1,1,1
"'88463'","'2013'","'06'","'25'","'4'","'14'","'100'","'10032'",2,1,1,0,1,0,0
"'397901'","'2013'","'01'","'5'","'9'","'5'","'219'","'11357'",1,44,1,0,1,1,1
"'505977'","'2012'","'12'","'50'","'6'","'5'","'219'","'23904'",2,138,2,0,1,1,0
"'71987'","'2012'","'11'","'45'","'1'","'5'","'219'","'13216'",3,6,1,0,1,1,0
"'92679'","'2012'","'12'","'51'","'5'","'5'","'219'","'16052'",1,8,2,0,1,1,1
"'76393'","'2013'","'06'","'23'","'9'","'5'","'219'","'18774'",2,1,3,0,1,1,0
"'515334'","'2013'","'05'","'21'","'9'","'5'","'219'","'3303'",2,24,1,0,1,1,0
"'600898'","'2013'","'03'","'9'","'8'","'15'","'55'","'21382'",2,28,2,0,1,0,0
"'58544'","'2012'","'11'","'47'","'4'","'5'","'219'","'6615'",1,7,2,0,1,1,0
"'473160'","'2013'","'01'","'1'","'9'","'12'","'99'","'9402'",3,167,2,0,1,1,1
"'628174'","'2013'","'02'","'6'","'11'","'5'","'219'","'26484'",1,10,2,0,1,1,0
"'396119'","'2012'","'11'","'44'","'10'","'5'","'219'","'23448'",1,56,2,0,1,1,0
"'28383'","'2013'","'02'","'8'","'8'","'5'","'219'","'12410'",1,17,2,0,1,1,1
"'508234'","'2013'","'05'","'19'","'3'","'5'","'219'","'4748'",1,6,1,0,1,0,0
"'331248'","'2012'","'12'","'49'","'7'","'5'","'219'","'14466'",3,0,4,0,2,0,0
"'142602'","'2012'","'12'","'50'","'10'","'5'","'219'","'8192'",2,5,1,1,1,1,0
"'99151'","'2013'","'01'","'3'","'4'","'5'","'219'","'11299'",1,16,4,0,1,1,0
"'257149'","'2013'","'05'","'20'","'10'","'5'","'219'","'13870'",1,81,1,4,1,1,0
"'316647'","'2013'","'02'","'9'","'5'","'5'","'219'","'2502'",1,1,2,0,1,0,0
"'41097'","'2013'","'03'","'12'","'6'","'5'","'219'","'44'",3,45,2,0,1,1,0
"'541392'","'2013'","'02'","'9'","'8'","'5'","'219'","'17738'",3,4,2,0,1,0,1
"'427114'","'2013'","'01'","'2'","'6'","'5'","'219'","'3694'",3,8,2,2,1,1,1
"'255312'","'2013'","'06'","'24'","'7'","'5'","'219'","'8026'",4,41,2,0,1,0,0
"'266655'","'2013'","'05'","'19'","'5'","'5'","'219'","'15684'",3,18,2,0,1,1,1
"'88454'","'2012'","'12'","'52'","'10'","'5'","'219'","'17713'",3,2,2,2,1,0,1
"'443643'","'2013'","'03'","'13'","'11'","'5'","'219'","'27012'",2,45,2,0,1,1,1
"'85580'","'2013'","'01'","'1'","'5'","'5'","'219'","'28235'",3,44,2,0,1,0,0
"'308998'","'2013'","'04'","'14'","'11'","'5'","'219'","'12601'",1,74,2,4,1,0,0
"'664171'","'2013'","'06'","'23'","'10'","'5'","'219'","'21725'",5,28,3,0,1,0,0
"'530419'","'2013'","'05'","'22'","'8'","'5'","'219'","'23246'",2,1,1,0,1,0,0
"'176598'","'2013'","'06'","'25'","'5'","'5'","'219'","'3073'",7,31,2,0,1,0,0
"'662572'","'2012'","'12'","'50'","'7'","'5'","'219'","'22766'",1,4,2,1,1,0,0
"'153182'","'2013'","'06'","'24'","'4'","'5'","'219'","'16467'",1,9,2,0,1,0,1
"'582293'","'2013'","'01'","'2'","'5'","'5'","'219'","'17516'",1,3,2,0,1,1,0
"'431046'","'2013'","'04'","'15'","'6'","'5'","'219'","'10999'",2,32,2,2,1,1,0
"'570244'","'2013'","'01'","'4'","'8'","'15'","'55'","'23246'",1,54,1,0,1,0,0
"'313187'","'2013'","'05'","'18'","'11'","'5'","'219'","'20489'",1,5,1,0,1,0,1
"'465928'","'2013'","'03'","'13'","'4'","'5'","'219'","'21992'",1,7,2,0,1,1,1
"'486159'","'2013'","'06'","'24'","'6'","'5'","'219'","'12559'",1,4,2,0,1,1,0
"'275546'","'2013'","'06'","'25'","'11'","'5'","'219'","'16570'",2,16,2,2,1,0,0
"'478252'","'2012'","'12'","'51'","'4'","'5'","'219'","'4748'",1,0,2,0,1,1,0
"'63552'","'2013'","'06'","'25'","'7'","'5'","'219'","'4748'",2,1,2,0,1,1,0
"'356940'","'2013'","'06'","'23'","'8'","'5'","'219'","'26458'",1,33,2,0,1,0,0
"'423063'","'2013'","'02'","'8'","'4'","'5'","'219'","'3095'",4,7,1,0,1,0,0
"'398715'","'2013'","'06'","'26'","'11'","'5'","'219'","'2964'",2,3,2,0,1,1,0
"'283438'","'2013'","'03'","'12'","'8'","'5'","'219'","'11667'",2,1,1,0,1,1,1
"'404718'","'2012'","'12'","'49'","'9'","'5'","'219'","'20848'",1,9,2,0,1,1,1
"'274835'","'2013'","'01'","'1'","'9'","'5'","'219'","'7783'",3,42,2,0,1,0,0
"'302145'","'2013'","'03'","'9'","'8'","'5'","'219'","'6305'",4,15,1,1,1,0,0
"'645673'","'2013'","'06'","'23'","'8'","'5'","'219'","'23090'",3,7,2,0,1,1,1
"'494748'","'2013'","'01'","'2'","'11'","'18'","'129'","'17713'",2,2,2,0,1,0,0
"'104655'","'2013'","'06'","'26'","'5'","'5'","'219'","'11846'",3,43,4,0,1,1,1
"'119902'","'2012'","'11'","'46'","'10'","'14'","'100'","'22347'",1,3,2,0,1,1,0
"'15733'","'2012'","'11'","'45'","'9'","'14'","'100'","'19215'",3,25,2,0,1,0,0
"'663884'","'2013'","'02'","'7'","'11'","'5'","'219'","'13202'",1,1,2,0,1,1,0
"'270047'","'2012'","'12'","'50'","'6'","'5'","'219'","'7041'",1,2,1,0,1,1,1
"'229648'","'2013'","'01'","'2'","'12'","'32'","'220'","'15253'",4,26,2,0,1,0,0
"'175940'","'2013'","'05'","'18'","'8'","'5'","'219'","'15571'",1,9,1,0,1,0,0
"'232793'","'2013'","'06'","'23'","'8'","'5'","'219'","'168'",1,1,2,0,1,1,1
"'514958'","'2013'","'01'","'2'","'4'","'5'","'219'","'8766'",5,0,2,0,1,0,0
"'144963'","'2013'","'01'","'1'","'4'","'5'","'219'","'17707'",2,8,2,0,1,1,0
"'39014'","'2013'","'06'","'23'","'6'","'5'","'219'","'14684'",1,42,2,1,1,1,0
"'587528'","'2013'","'03'","'12'","'5'","'5'","'219'","'22567'",4,69,2,0,1,0,1
"'36040'","'2013'","'06'","'23'","'9'","'18'","'129'","'6792'",1,70,2,0,1,1,0
"'652049'","'2013'","'04'","'17'","'11'","'18'","'129'","'8192'",3,67,2,0,1,0,0
"'417109'","'2013'","'03'","'9'","'5'","'5'","'219'","'8993'",2,10,2,0,1,0,0
"'546304'","'2013'","'02'","'7'","'5'","'14'","'219'","'3821'",1,23,2,0,1,1,0
"'652325'","'2013'","'06'","'26'","'11'","'5'","'219'","'23904'",6,59,2,0,1,0,1
"'556133'","'2013'","'05'","'19'","'10'","'5'","'219'","'7945'",1,9,2,0,1,1,1
"'101199'","'2013'","'06'","'25'","'5'","'5'","'219'","'22918'",1,2,2,0,1,1,0
"'135418'","'2013'","'02'","'6'","'9'","'32'","'220'","'6948'",1,5,2,0,1,0,0
"'358744'","'2013'","'01'","'3'","'8'","'5'","'219'","'21673'",3,1,2,0,1,0,0
"'97637'","'2013'","'06'","'25'","'4'","'5'","'219'","'5241'",1,13,2,0,1,0,0
"'595614'","'2013'","'03'","'10'","'9'","'5'","'219'","'233'",1,0,2,1,1,1,0
"'30839'","'2012'","'12'","'52'","'12'","'5'","'219'","'9179'",1,2,2,0,1,0,0
"'507484'","'2012'","'11'","'45'","'7'","'5'","'219'","'13225'",1,0,2,0,1,1,0
"'465934'","'2013'","'06'","'26'","'3'","'5'","'219'","'20995'",1,0,2,3,1,0,0
"'458895'","'2013'","'05'","'19'","'6'","'5'","'219'","'44'",1,25,1,0,1,0,0
"'138824'","'2013'","'05'","'20'","'11'","'5'","'219'","'13202'",1,99,2,1,1,0,0
"'164958'","'2012'","'12'","'53'","'5'","'18'","'100'","'3073'",2,45,2,0,1,1,1
"'310'","'2013'","'01'","'2'","'5'","'5'","'219'","'9899'",3,29,2,1,1,1,0
"'574789'","'2013'","'02'","'8'","'4'","'5'","'219'","'14245'",1,90,2,0,1,0,0
"'153717'","'2013'","'01'","'2'","'10'","'15'","'55'","'11507'",1,11,1,0,1,0,0
"'320262'","'2012'","'11'","'47'","'11'","'5'","'219'","'1681'",1,6,2,0,1,0,1
"'360380'","'2013'","'06'","'26'","'9'","'5'","'219'","'11299'",2,13,2,1,1,0,0
"'239337'","'2013'","'01'","'1'","'6'","'5'","'219'","'5872'",1,20,1,0,1,1,0
"'345818'","'2013'","'03'","'13'","'9'","'5'","'219'","'19045'",2,15,2,0,1,1,0
"'323874'","'2013'","'06'","'25'","'6'","'15'","'55'","'26566'",3,75,2,0,1,1,0
"'639846'","'2013'","'06'","'26'","'7'","'5'","'219'","'24674'",1,17,2,0,1,1,0
"'323000'","'2012'","'11'","'46'","'9'","'32'","'220'","'13870'",6,35,2,1,1,0,1
"'571014'","'2013'","'06'","'24'","'10'","'5'","'219'","'3655'",2,19,2,1,1,1,0
"'533267'","'2013'","'01'","'4'","'8'","'5'","'219'","'22097'",3,63,2,2,1,0,0
"'335743'","'2012'","'11'","'47'","'4'","'5'","'219'","'21382'",1,33,3,0,1,0,1
"'523236'","'2013'","'05'","'22'","'6'","'5'","'219'","'12478'",3,31,6,0,2,1,1
"'208064'","'2012'","'12'","'50'","'5'","'5'","'219'","'4241'",5,6,2,0,1,0,0
"'475210'","'2013'","'03'","'11'","'6'","'14'","'100'","'7950'",5,12,1,1,1,0,0
"'558838'","'2013'","'04'","'17'","'6'","'5'","'219'","'4748'",1,77,2,0,1,1,0
"'34570'","'2012'","'11'","'46'","'1'","'5'","'219'","'8192'",1,7,4,0,2,1,0
"'208770'","'2012'","'11'","'48'","'8'","'14'","'100'","'21871'",3,11,1,0,1,1,0
"'374243'","'2013'","'06'","'24'","'5'","'5'","'219'","'7434'",1,7,1,0,1,0,0
"'117241'","'2013'","'05'","'20'","'6'","'5'","'219'","'5606'",1,0,2,0,1,1,0
"'465393'","'2013'","'02'","'6'","'3'","'5'","'219'","'23448'",1,13,1,0,1,0,0
"'91834'","'2013'","'03'","'11'","'8'","'15'","'55'","'4485'",1,26,3,0,2,0,0
"'559809'","'2013'","'06'","'24'","'1'","'28'","'206'","'9899'",6,186,2,0,1,0,0
"'11675'","'2012'","'11'","'46'","'11'","'5'","'219'","'20319'",1,5,1,2,1,0,1
"'32044'","'2013'","'06'","'24'","'6'","'5'","'219'","'15764'",3,3,1,1,1,0,0
"'63013'","'2013'","'01'","'3'","'7'","'5'","'219'","'20551'",3,40,2,0,1,1,1
"'600559'","'2013'","'03'","'11'","'10'","'5'","'219'","'9899'",4,48,1,1,1,0,0
"'261699'","'2013'","'05'","'20'","'7'","'5'","'219'","'9608'",3,6,2,0,1,0,0
"'397571'","'2013'","'02'","'8'","'3'","'5'","'219'","'11850'",2,50,2,0,1,0,1
"'328846'","'2013'","'03'","'11'","'4'","'5'","'219'","'26192'",1,56,2,0,1,1,0
"'247719'","'2013'","'01'","'3'","'6'","'5'","'219'","'15764'",1,2,1,0,1,0,0
"'539914'","'2013'","'04'","'16'","'12'","'5'","'219'","'26566'",5,12,1,1,2,0,0
"'606000'","'2012'","'11'","'47'","'9'","'5'","'219'","'18547'",2,12,2,0,1,1,0
"'460336'","'2013'","'02'","'8'","'7'","'5'","'59'","'26458'",3,30,2,0,1,0,1
"'345856'","'2012'","'12'","'49'","'7'","'5'","'219'","'26067'",1,15,2,0,1,0,0
"'316625'","'2013'","'04'","'17'","'10'","'14'","'100'","'7950'",1,4,2,0,1,1,0
"'322784'","'2012'","'11'","'46'","'4'","'5'","'219'","'8026'",2,0,2,0,1,1,0
"'348951'","'2013'","'05'","'20'","'8'","'5'","'219'","'15684'",2,1,2,0,1,1,0
"'130917'","'2013'","'01'","'4'","'6'","'5'","'219'","'4182'",2,4,1,0,1,1,0
"'20554'","'2012'","'12'","'53'","'10'","'5'","'219'","'7714'",1,0,2,0,1,0,0
"'13913'","'2012'","'11'","'45'","'8'","'5'","'219'","'24026'",1,6,1,0,1,1,0
"'360743'","'2013'","'02'","'6'","'9'","'5'","'219'","'27000'",8,140,1,2,1,0,1
"'659537'","'2013'","'04'","'18'","'6'","'15'","'55'","'20242'",1,46,1,0,1,1,0
"'473586'","'2012'","'11'","'45'","'11'","'5'","'219'","'15934'",1,7,2,0,1,1,0
"'33228'","'2012'","'11'","'45'","'11'","'5'","'219'","'23435'",2,26,2,2,1,1,1
"'552015'","'2013'","'06'","'26'","'10'","'5'","'219'","'5521'",6,30,2,2,1,0,0
"'140196'","'2012'","'11'","'47'","'4'","'5'","'219'","'22898'",1,14,2,0,1,1,0
"'169521'","'2013'","'04'","'14'","'9'","'5'","'219'","'22646'",7,75,2,0,1,0,1
"'235438'","'2013'","'03'","'10'","'10'","'5'","'219'","'24131'",2,67,2,2,1,1,1
"'68038'","'2013'","'01'","'4'","'5'","'5'","'219'","'21344'",2,1,2,0,1,1,0
"'477218'","'2012'","'11'","'48'","'7'","'15'","'55'","'4075'",1,12,2,0,1,0,0
"'331372'","'2012'","'11'","'48'","'4'","'5'","'219'","'4674'",1,0,2,0,1,1,0
"'159573'","'2013'","'06'","'23'","'6'","'5'","'219'","'4635'",3,9,2,0,1,0,1
"'115947'","'2013'","'02'","'6'","'6'","'5'","'219'","'14081'",1,0,1,0,1,1,0
"'434401'","'2012'","'11'","'44'","'8'","'5'","'219'","'44'",1,274,2,0,1,1,0
"'80655'","'2013'","'05'","'18'","'7'","'5'","'219'","'13870'",5,53,2,0,1,0,0
"'190392'","'2013'","'02'","'8'","'4'","'5'","'219'","'5045'",1,130,2,0,1,1,0
"'619365'","'2013'","'01'","'3'","'2'","'15'","'55'","'21867'",10,137,2,0,1,0,1
"'481430'","'2013'","'01'","'3'","'8'","'14'","'100'","'21871'",3,10,2,0,1,0,0
"'532327'","'2013'","'01'","'4'","'9'","'5'","'219'","'7643'",1,24,2,0,1,1,0
"'342022'","'2013'","'06'","'25'","'8'","'5'","'219'","'18774'",2,20,4,0,1,1,0
"'305592'","'2013'","'06'","'26'","'5'","'5'","'219'","'15553'",2,164,2,1,1,1,1
"'110959'","'2012'","'12'","'51'","'7'","'14'","'100'","'19898'",1,0,1,0,1,0,0
"'165075'","'2012'","'12'","'52'","'6'","'5'","'219'","'7396'",1,3,2,0,1,0,1
"'385460'","'2012'","'11'","'48'","'7'","'5'","'219'","'19274'",2,2,2,0,1,1,1
"'136089'","'2012'","'12'","'52'","'5'","'5'","'219'","'18586'",1,1,2,0,1,1,1
"'53641'","'2013'","'01'","'4'","'9'","'5'","'219'","'7188'",2,17,2,0,1,1,1
"'55620'","'2012'","'12'","'49'","'9'","'5'","'219'","'5797'",3,15,2,0,1,0,0
"'654572'","'2013'","'03'","'12'","'4'","'5'","'219'","'1761'",1,5,1,0,1,1,0
"'241431'","'2012'","'12'","'52'","'7'","'5'","'219'","'8192'",3,2,2,0,1,0,1
"'96813'","'2013'","'02'","'7'","'8'","'5'","'219'","'7473'",1,8,2,3,2,1,0
"'289116'","'2012'","'12'","'49'","'10'","'5'","'219'","'144'",1,17,4,0,1,1,0
"'380186'","'2013'","'03'","'13'","'7'","'5'","'55'","'2715'",2,17,1,0,1,1,0
"'378696'","'2013'","'03'","'11'","'8'","'31'","'18'","'8347'",2,118,2,0,1,0,0
"'8879'","'2013'","'01'","'3'","'9'","'5'","'219'","'16120'",1,8,1,0,1,1,0
"'375415'","'2013'","'05'","'19'","'5'","'25'","'215'","'22813'",1,22,1,1,1,1,1
"'568586'","'2012'","'12'","'51'","'12'","'5'","'219'","'12454'",1,61,2,0,1,0,0
"'465719'","'2012'","'12'","'51'","'12'","'14'","'100'","'26571'",1,1,2,0,1,1,1
"'73857'","'2013'","'02'","'8'","'5'","'5'","'219'","'7714'",1,8,1,0,1,0,0
"'245590'","'2013'","'06'","'25'","'10'","'5'","'219'","'10877'",2,3,2,1,1,1,0
"'123811'","'2012'","'12'","'50'","'9'","'5'","'219'","'27620'",1,7,2,0,1,0,0
"'606179'","'2013'","'04'","'15'","'11'","'5'","'219'","'6040'",2,6,1,1,1,1,0
"'38913'","'2013'","'03'","'9'","'7'","'5'","'219'","'15566'",1,13,4,0,2,1,0
"'2617'","'2013'","'01'","'1'","'8'","'5'","'219'","'8081'",4,58,1,0,1,0,0
"'226031'","'2013'","'02'","'7'","'7'","'5'","'219'","'11339'",1,3,2,0,1,1,0
"'574879'","'2012'","'12'","'52'","'11'","'14'","'100'","'1737'",1,1,2,0,1,0,0
"'192836'","'2013'","'02'","'9'","'6'","'5'","'219'","'24114'",1,3,1,0,1,1,0
"'37901'","'2013'","'03'","'13'","'8'","'5'","'219'","'13539'",5,4,1,3,1,0,1
"'585678'","'2013'","'06'","'24'","'7'","'5'","'219'","'7624'",5,12,2,1,1,0,0
"'52183'","'2013'","'03'","'10'","'7'","'5'","'33'","'5606'",1,1,1,0,1,0,0
"'615285'","'2013'","'01'","'5'","'12'","'14'","'100'","'6792'",2,2,1,0,1,0,0
"'594895'","'2013'","'05'","'22'","'11'","'5'","'219'","'27189'",6,9,2,2,1,0,0
"'347707'","'2013'","'02'","'8'","'8'","'5'","'219'","'11846'",1,37,3,1,1,1,0
"'410559'","'2013'","'05'","'20'","'10'","'5'","'219'","'8026'",1,5,3,0,1,1,0
"'173171'","'2013'","'01'","'5'","'9'","'14'","'100'","'26067'",5,33,2,0,1,0,1
"'404811'","'2013'","'01'","'1'","'5'","'5'","'219'","'11381'",3,11,1,0,1,0,0
"'258654'","'2013'","'03'","'11'","'6'","'5'","'219'","'17582'",1,6,2,0,1,1,0
"'372023'","'2013'","'01'","'4'","'9'","'5'","'219'","'14684'",2,1,1,0,1,1,0
"'652561'","'2013'","'02'","'7'","'11'","'5'","'219'","'13870'",1,2,2,3,1,0,0
"'442842'","'2012'","'12'","'50'","'5'","'5'","'219'","'17311'",6,102,2,0,1,0,0
"'189001'","'2013'","'03'","'11'","'4'","'14'","'100'","'13870'",3,184,2,1,1,1,0
"'152288'","'2013'","'03'","'12'","'4'","'5'","'219'","'11357'",1,2,2,0,1,1,1
"'622928'","'2012'","'12'","'50'","'12'","'5'","'219'","'17707'",2,2,2,0,1,1,0
"'521877'","'2013'","'06'","'23'","'6'","'5'","'219'","'26067'",1,6,1,0,1,0,0
"'626975'","'2013'","'06'","'24'","'8'","'5'","'219'","'17603'",4,6,2,2,1,0,0
"'578342'","'2013'","'01'","'2'","'11'","'5'","'219'","'13870'",4,55,4,0,2,0,1
"'552184'","'2012'","'12'","'49'","'6'","'5'","'219'","'8812'",3,3,1,0,1,0,1
"'411380'","'2013'","'03'","'13'","'9'","'5'","'219'","'8347'",3,7,2,2,1,0,1
"'587892'","'2012'","'12'","'49'","'10'","'5'","'219'","'11725'",2,19,2,2,1,1,0
"'378193'","'2013'","'03'","'13'","'8'","'14'","'100'","'18825'",2,13,1,0,1,0,0
"'1388'","'2013'","'04'","'17'","'6'","'5'","'219'","'4072'",2,21,3,0,1,0,0
"'98485'","'2013'","'02'","'9'","'5'","'5'","'219'","'17218'",1,10,2,0,1,1,0
"'288740'","'2013'","'04'","'14'","'7'","'5'","'219'","'8993'",2,1,2,0,1,1,0
"'27855'","'2012'","'12'","'51'","'11'","'12'","'99'","'25766'",1,71,2,2,1,1,1
"'540107'","'2012'","'12'","'52'","'4'","'5'","'219'","'25882'",1,4,2,0,1,0,0
"'86097'","'2013'","'05'","'20'","'9'","'5'","'219'","'15806'",1,5,1,0,1,0,1
"'262993'","'2013'","'03'","'12'","'10'","'15'","'55'","'21207'",1,27,2,0,1,1,0
"'96843'","'2013'","'06'","'23'","'7'","'14'","'100'","'8614'",1,12,1,0,1,0,0
"'636315'","'2012'","'12'","'52'","'5'","'5'","'219'","'13216'",2,0,2,2,1,0,0
"'517302'","'2013'","'05'","'22'","'9'","'5'","'219'","'4687'",1,2,2,1,1,1,0
"'597204'","'2013'","'04'","'15'","'8'","'15'","'55'","'10979'",1,51,1,0,1,0,0
"'337925'","'2012'","'11'","'45'","'8'","'5'","'219'","'1143'",1,36,1,0,1,1,0
"'335027'","'2012'","'11'","'45'","'9'","'5'","'219'","'7772'",2,55,2,2,1,0,1
"'296293'","'2013'","'01'","'4'","'9'","'5'","'219'","'13216'",6,72,2,1,1,0,0
"'199141'","'2013'","'05'","'22'","'11'","'5'","'219'","'20874'",1,2,4,3,2,0,0
"'628106'","'2013'","'05'","'22'","'6'","'5'","'219'","'17129'",2,14,2,0,1,0,0
"'589957'","'2013'","'05'","'21'","'2'","'5'","'219'","'3073'",4,0,2,0,1,1,0
"'541338'","'2013'","'01'","'4'","'10'","'7'","'100'","'12454'",3,20,2,1,1,1,0
"'637817'","'2013'","'06'","'24'","'3'","'5'","'219'","'6346'",2,3,2,0,1,1,0
"'388527'","'2012'","'11'","'44'","'7'","'5'","'219'","'13539'",1,0,2,0,1,1,0
"'127928'","'2012'","'12'","'52'","'5'","'5'","'219'","'7516'",4,80,2,0,1,1,1
"'582957'","'2013'","'05'","'18'","'6'","'5'","'219'","'982'",4,6,4,0,2,0,0
"'315074'","'2013'","'02'","'6'","'10'","'15'","'55'","'2142'",1,216,2,0,1,1,1
"'150728'","'2013'","'05'","'20'","'7'","'5'","'219'","'4041'",2,35,2,0,1,0,0
