"dairportid","dcity","dcountry","dlatitude","dlongitude","dtimezone","ddst"
"'6463'","Belize","Belize",17.5344,-88.298,1,"N"
"'6466'","Tambow","Russia",52.81,41.48,4,"N"
"'6476'","Shizuoka","Japan",34.796111,138.189444,5,"N"
"'6477'","Erechim","Brazil",-27.6619,-52.2683,2,"S"
"'6485'","Navoi","Uzbekistan",40.1172,65.1708,4,"E"
"'6492'","Setif","Algeria",36.1781,5.32449,3,"U"
"'6493'","La Rochelle","France",46.1792,-1.19528,3,"E"
"'6505'","Mesa","United States",33.307833,-111.655,1,"N"
"'6510'","Zweibruecken","Germany",49.209445,7.401323,3,"E"
"'6712'","Anaktuvuk Pass","United States",68.1336,-151.743,1,"A"
"'6713'","Anvik","United States",62.6467,-160.191,1,"A"
"'6714'","Atqasuk","United States",70.4673,-157.436,1,"A"
"'6715'","Gambell","United States",63.7668,-171.733,1,"A"
"'6716'","Hooper Bay","United States",61.5239,-166.147,1,"A"
"'6717'","Kaltag","United States",64.3191,-158.741,1,"A"
"'6718'","St Mary's","United States",62.0605,-163.302,1,"A"
"'6719'","Kivalina","United States",67.7362,-164.563,1,"A"
"'6720'","Mekoryuk","United States",60.3714,-166.271,1,"A"
"'6721'","Point Hope","United States",68.3488,-166.799,1,"A"
"'6722'","Ruby","United States",64.7272,-155.47,1,"A"
"'6723'","Shishmaref","United States",66.2496,-166.089,1,"A"
"'6724'","Savoonga","United States",63.6864,-170.493,1,"A"
"'6725'","Noatak","United States",67.5661,-162.975,1,"A"
"'6729'","Arctic Village","United States",68.1147,-145.579,1,"A"
"'6730'","Imo","Nigeria",5.42706,7.20603,3,"N"
"'6731'","La Fortuna/San Carlos","Costa Rica",10.478,-84.6345,1,"U"
"'6732'","Nicoya","Costa Rica",9.73852,-85.0138,1,"U"
"'6733'","Cauayan","Philippines",16.929861,121.753036,5,"N"
"'6735'","Governador Valadares","Brazil",-18.8952,-41.9822,2,"S"
"'6737'","Pajala","Sweden",67.2456,23.0689,3,"E"
"'6738'","Bella Coola","Canada",52.3875,-126.596,1,"A"
"'6739'","Hagerstown","United States",39.7079,-77.7295,2,"A"
"'6740'","Araracuara","Colombia",-0.58,-72.41,2,"U"
"'6741'","Gorakhpur","India",26.739708,83.449708,4,"N"
"'6742'","Sand Point","United States",55.315,-160.523,1,"A"
"'6743'","Hami","China",42.8414,93.6692,5,"U"
"'6744'","Wuzhou","China",23.4567,111.248,5,"U"
"'6747'","Gorgan","Iran",36.909381,54.401339,4,"E"
"'6748'","Ilam","Iran",33.586606,46.404842,4,"E"
"'6749'","Parsabad","Iran",39.603606,47.8815,4,"E"
"'6750'","Lago Agrio","Ecuador",0.093056,-76.8675,2,"U"
"'6752'","Tacheng","China",46.6725,83.3408,5,"U"
"'6753'","Mardin","Turkey",37.2233,40.6317,4,"E"
"'6755'","Deering","United States",66.0696,-162.766,1,"A"
"'6756'","Leon","Spain",42.589,-5.655556,3,"E"
"'6757'","Burgos","Spain",42.357628,-3.620764,3,"E"
"'6758'","Sege","Solomon Islands",-8.57889,157.876,5,"U"
"'6760'","Kangra","India",32.1651,76.2634,4,"N"
"'6763'","Igiugig","United States",59.324,-155.902,1,"A"
"'6765'","King Cove","United States",55.1163,-162.266,1,"A"
"'6766'","Port Heiden","United States",56.9591,-158.633,1,"A"
"'6767'","Togiak Village","United States",59.0528,-160.397,1,"A"
"'6768'","Geneina","Sudan",13.4817,22.4672,4,"U"
"'6769'","Long Akah","Malaysia",3.3,114.783,5,"N"
"'6770'","Tanjung Manis","Malaysia",2.17784,111.202,5,"N"
"'6771'","Walaha","Vanuatu",-15.412,167.691,5,"U"
"'6772'","Chaoyang","China",41.5381,120.435,5,"U"
"'6773'","Samburu South","Kenya",0.530583,37.5342,4,"U"
"'6776'","Sialkot","Pakistan",32.5356,74.3639,4,"N"
"'6777'","Punta del Este","Uruguay",-34.855139,-55.094278,2,"S"
"'6778'","Walvis Bay","Namibia",-22.9799,14.6453,3,"S"
"'6779'","Mpacha","Namibia",-17.6344,24.1767,3,"S"
"'6780'","Eskissehir","Turkey",39.809858,30.519378,4,"E"
"'6781'","Canakkale","Turkey",40.137722,26.426777,4,"E"
"'6782'","Mus","Turkey",38.747769,41.661236,4,"E"
"'6783'","Sinop","Turkey",42.0158,35.0664,4,"E"
"'6784'","Çorlu","Turkey",41.13825,27.919094,4,"E"
"'6788'","Vieques Island","Puerto Rico",18.1158,-65.4227,2,"U"
"'6789'","St-Augustin","Canada",51.2117,-58.6583,2,"A"
"'6790'","Hamadan","Iran",34.869167,48.5525,4,"E"
"'6792'","Grafton","Australia",-29.7594,153.03,5,"U"
"'6793'","Orange","Australia",-33.3817,149.133,5,"U"
"'6794'","Taree","Australia",-31.8886,152.514,5,"U"
"'6795'","Choibalsan","Mongolia",48.1357,114.646,5,"U"
"'6800'","Escanaba","United States",45.722778,-87.093611,2,"A"
"'6803'","Yakutat","United States",59.3012,-139.3937,1,"A"
"'6814'","Culebra Island","Puerto Rico",18.3127,-65.3034,2,"U"
"'6825'","Marion","United States",37.7549569,-89.0110936,1,"A"
"'6837'","Iron Mountain","United States",45.8183611,-88.1145556,1,"A"
"'6838'","Marquette","United States",46.353611,-87.395278,2,"A"
"'6839'","Allakaket","United States",66.5519,-152.6222,1,"A"
"'6880'","Montrose CO","United States",38.509794,-107.894242,1,"A"
"'6881'","Riverton WY","United States",43.064167,-108.459722,1,"A"
"'6883'","Pendleton","United States",45.695,-118.841389,1,"A"
"'6916'","Wenatchee","United States",47.398,-120.206,1,"A"
"'6919'","Bellona","Solomon Islands",-11.302,159.8,5,"U"
"'6924'","Ust-Kut","Russia",56.85,105.7167,5,"N"
"'6926'","Rimatara","French Polynesia",-22.637253,-152.805192,1,"U"
"'6940'","Yaroslavl","Russia",57.560666676667,40.157369454444,4,"N"
"'6943'","Mohe County","China",52.915,122.427,5,"U"
"'6944'","Jining","China",35.417,116.533,5,"U"
"'6945'","Puntarenas","Costa Rica",8.71889,-83.6417,1,"N"
"'6946'","Altay","China",47.866667,88.116667,5,"U"
"'6954'","Manzhouli","China",49.566667,117.329444,5,"U"
"'6955'","Wuhai","China",39.794444,106.799444,5,"U"
"'6957'","Brainerd","United States",46.398308,-94.138078,1,"U"
"'6958'","Lewisburg","United States",37.858333,-80.399444,2,"U"
"'6959'","Greenville","United States",35.635278,-77.385278,2,"A"
"'6960'","Chefornak","United States",60.149167,-164.285556,1,"A"
"'6962'","Branson","United States",36.531994,-93.200556,1,"A"
"'6963'","Tongren","China",27.884,109.31,5,"U"
"'6969'","Nizhnekamsk","Russia",55.34,52.06,4,"N"
"'6972'","Osubi","Nigeria",5.31,5.45,3,"U"
"'6989'","St. Augustine Airport","United States",29.959167,-81.339722,2,"A"
"'6992'","Santa Rosa","United States",38.508978,-122.81288,1,"A"
"'7001'","Aspen","United States",39.2232,-106.869,1,"A"
"'7002'","Hilton Head","United States",32.216,-80.752,2,"U"
"'7003'","Ulyanovsk","Russia",54.268299,48.2267,4,"N"
"'7018'","Thief River Falls","United States",48.065556,-96.185,1,"A"
"'7029'","Corozal","Belize",18.3822,-88.4119,1,"N"
"'7041'","Gelendzik","Russia",44.566666666667,38.016666666667,4,"N"
"'7051'","Gunnison","United States",38.533889,-106.933056,1,"A"
"'7056'","Punta Gorda","United States",26.919722,-81.990556,2,"A"
"'7059'","Jamestown","United States",42.153333,-79.258056,2,"A"
"'7062'","Weyers Cave","United States",38.263889,-78.896389,2,"A"
"'7064'","Dickinson","United States",46.7975,-102.801944,1,"A"
"'7065'","Sidney","United States",47.706944,-104.1925,1,"A"
"'7066'","Chadron","United States",42.8375,-103.095556,1,"A"
"'7067'","Alliance","United States",42.053333,-102.803889,1,"A"
"'7068'","McCook","United States",40.206389,-100.592222,1,"A"
"'7070'","Glendive","United States",47.138611,-104.807222,1,"A"
"'7071'","Wolf Point","United States",48.094444,-105.575,1,"A"
"'7073'","Alamosa","United States",37.435,-105.866667,1,"A"
"'7074'","Moab","United States",38.755,-109.754722,1,"A"
"'7076'","Vernal","United States",40.440833,-109.51,1,"A"
"'7078'","Show Low","United States",34.265556,-110.005556,1,"A"
"'7081'","Mammoth Lakes","United States",37.624049,-118.837772,1,"A"
"'7082'","Friday Harbor","United States",48.521944,-123.024444,1,"A"
"'7083'","Eastsound","United States",48.708056,-122.910556,1,"A"
"'7087'","Emmonak","United States",62.786111,-164.490833,1,"A"
"'7088'","Unalakleet","United States",63.888333,-160.798889,1,"A"
"'7090'","Shageluk","United States",62.692222,-159.569167,1,"A"
"'7091'","Chuathbaluk","United States",61.579167,-159.215556,1,"A"
"'7092'","Nuiqsut","United States",70.21,-151.005556,1,"A"
"'7093'","Eek","United States",60.213611,-162.043889,1,"A"
"'7094'","Kasigluk","United States",60.873333,-162.524444,1,"A"
"'7095'","Kwethluk","United States",60.790278,-161.443611,1,"A"
"'7096'","Kwigillingok","United States",59.876389,-163.168611,1,"A"
"'7097'","Marshall","United States",61.8646418,-162.026111,1,"A"
"'7098'","Russian Mission","United States",61.775,-161.319444,1,"A"
"'7099'","Tuntutuliak","United States",60.335278,-162.666944,1,"A"
"'7102'","Levelock","United States",59.128056,-156.858611,1,"A"
"'7107'","Hughes","United States",66.039167,-154.264722,1,"A"
"'7108'","Huslia","United States",65.697778,-156.351389,1,"A"
"'7111'","Nulato","United States",64.729444,-158.074167,1,"A"
"'7113'","Tanana","United States",65.179556,-152.075833,1,"A"
"'7114'","Venetie","United States",67.008611,-146.366389,1,"A"
"'7117'","Shungnak","United States",66.888056,-157.1625,1,"A"
"'7118'","Brich Creek","United States",66.256708,-145.815319,1,"A"
"'7121'","Visalia","United States",36.318611,-119.392778,1,"A"
"'7122'","Merced","United States",37.284722,-120.513889,1,"A"
"'7128'","Toowoomba","Australia",-27.542778,151.916389,5,"N"
"'7135'","Angoon","United States",57.503611,-134.585,1,"A"
"'7136'","Elfin Cove","United States",58.195278,-136.3475,1,"A"
"'7137'","Tenakee Springs","United States",57.779722,-135.218333,1,"A"
"'7138'","Pelican","United States",57.955278,-136.236389,1,"A"
"'7142'","Hoonah","United States",58.096111,-135.409722,1,"A"
"'7144'","Craig","United States",55.478889,-133.147778,1,"A"
"'7145'","Hollis","United States",55.481667,-132.646111,1,"A"
"'7146'","Metakatla","United States",55.131111,-131.578056,1,"A"
"'7147'","Thorne Bay","United States",55.688056,-132.536667,1,"A"
"'7153'","Chignik Lake","United States",56.255,-158.775278,1,"A"
"'7154'","Egegik","United States",58.185556,-157.375556,1,"A"
"'7155'","Chignik Lagoon","United States",56.311111,-158.534167,1,"A"
"'7157'","Perryville","United States",55.906667,-159.160833,1,"A"
"'7158'","Pilot Point","United States",57.585393,-157.571944,1,"A"
"'7159'","South Naknek","United States",58.702222,-157.0025,1,"A"
"'7160'","Akhiok","United States",56.938611,-154.1825,1,"A"
"'7161'","Karluk","United States",57.566944,-154.450278,1,"A"
"'7162'","Larsen Bay","United States",57.535,-153.976667,1,"A"
"'7163'","Old Harbor","United States",57.218056,-153.269722,1,"A"
"'7164'","Ouzinkie","United States",57.922876,-152.500511,1,"A"
"'7165'","Port Lions","United States",57.885278,-152.846111,1,"A"
"'7167'","Amook Bay","United States",57.471389,-153.815278,1,"A"
"'7168'","Kitoi Bay","United States",58.190833,-152.370556,1,"A"
"'7172'","Port Williams","United States",58.49,-152.582222,1,"A"
"'7173'","Seal Bay","United States",58.166667,-152.5,1,"A"
"'7176'","Zachar Bay","United States",57.55,-153.75,1,"A"
"'7177'","Ambler","United States",67.106389,-157.8575,1,"A"
"'7178'","Buckland","United States",65.981667,-161.149167,1,"A"
"'7179'","Kiana","United States",66.975833,-160.436667,1,"A"
"'7180'","Kobuk","United States",66.912222,-156.897222,1,"A"
"'7181'","Noorvik","United States",66.8175,-161.022222,1,"A"
"'7182'","Selawik","United States",66.6,-159.985833,1,"A"
"'7183'","Brevig Mission","United States",65.331389,-166.465833,1,"A"
"'7184'","Elim","United States",64.615,-162.270556,1,"A"
"'7185'","Golovin","United States",64.550556,-163.007222,1,"A"
"'7186'","Teller","United States",65.240278,-166.339444,1,"A"
"'7187'","Wales","United States",65.6225,-168.095,1,"A"
"'7188'","White Mountain","United States",64.689167,-163.412778,1,"A"
"'7190'","Koyuk","United States",64.939444,-161.154167,1,"A"
"'7191'","St. Michael","United States",63.49,-162.110278,1,"A"
"'7192'","Shaktoolik","United States",64.371111,-161.223889,1,"A"
"'7193'","Stebbins","United States",63.515833,-162.278056,1,"A"
"'7194'","Tin City","United States",65.563056,-167.921667,1,"A"
"'7195'","Atka","United States",52.220278,-174.206389,1,"A"
"'7196'","Nikolski","United States",52.941667,-168.848889,1,"A"
"'7199'","Alakanuk","United States",62.68,-164.66,1,"A"
"'7200'","Nunam Iqua","United States",62.520556,-164.847778,1,"A"
"'7201'","Kipnuk","United States",59.933056,-164.030556,1,"A"
"'7202'","False Pass","United States",54.8475,-163.410278,1,"A"
"'7203'","Nelson Lagoon","United States",56.0075,-161.160278,1,"A"
"'7205'","Klawock","United States",55.579167,-133.076111,1,"A"
"'7206'","Quinhagak","United States",59.755,-161.845278,1,"A"
"'7207'","Kotlik","United States",63.030556,-163.532778,1,"A"
"'7208'","Koyukuk","United States",64.875833,-157.730556,1,"A"
"'7209'","Scammon Bay","United States",61.845278,-165.571389,1,"A"
"'7212'","Nunapitchuk","United States",60.905833,-162.439167,1,"A"
"'7213'","Kongiganak","United States",59.960833,-162.881111,1,"A"
"'7216'","Pilot Station","United States",61.934444,-162.899444,1,"A"
"'7217'","Akiak","United States",60.902778,-161.230556,1,"A"
"'7218'","Tuluksak","United States",61.096944,-160.969444,1,"A"
"'7219'","Grayling","United States",62.894444,-160.065,1,"A"
"'7220'","Wainwright","United States",70.638056,-159.994722,1,"A"
"'7238'","Crooked Creek","United States",61.867778,-158.135,1,"A"
"'7239'","Red Devil","United States",61.788056,-157.350278,1,"A"
"'7240'","Sleetmute","United States",61.700566,-157.165833,1,"A"
"'7241'","Stony River","United States",61.7875,-156.591111,1,"A"
"'7242'","Healy","United States",63.8675,-148.968889,1,"A"
"'7247'","St. George","United States",56.577222,-169.663611,1,"A"
"'7252'","Postville","Canada",54.910278,-59.785278,2,"A"
"'7255'","Havre-Saint-Pierre","Canada",50.281944,-63.611389,2,"A"
"'7275'","Bella Bella","Canada",52.139722,-128.063611,1,"A"
"'7287'","Dangriga","Belize",16.966667,-88.216667,1,"U"
"'7288'","Placencia","Belize",16.536944,-88.361667,1,"U"
"'7310'","Christiansted","Virgin Islands",17.747222,-64.705,2,"A"
"'7313'","Uyuni","Bolivia",-20.466667,-66.833333,2,"U"
"'7317'","Rerrenabaque","Bolivia",-14.4275,-67.498056,2,"U"
"'7355'","Saravena","Colombia",6.916667,-71.9,2,"U"
"'7356'","La Chorrera","Colombia",-0.733333,-73.016667,2,"U"
"'7358'","La Macarena","Colombia",2.179167,-73.7875,2,"U"
"'7359'","Villa Garzon","Colombia",0.978889,-76.605556,2,"U"
"'7364'","Cabo Frio","Brazil",-22.921667,-42.074167,2,"S"
"'7367'","Sinop","Brazil",-11.885,-55.586,2,"S"
"'7368'","Gurupi","Brazil",-11.728889,-49.068889,2,"S"
"'7369'","Santana do Araguaia","Brazil",-9.505,-50.625,2,"S"
"'7370'","Breves","Brazil",-1.681944,-50.48,2,"S"
"'7372'","Parintins","Brazil",-2.627778,-56.735833,2,"S"
"'7373'","Barreiras","Brazil",-12.083333,-45,2,"S"
"'7374'","Santa Terezinha","Brazil",-10.47,-50.502778,2,"S"
"'7375'","Minacu","Brazil",-13.526944,-48.220556,2,"S"
"'7376'","Araguaina","Brazil",-7.228333,-48.240833,2,"S"
"'7380'","Dourados","Brazil",-22.220833,-54.805833,2,"S"
"'7382'","Rondonopolis","Brazil",-16.466667,-54.633333,2,"S"
"'7383'","Guarapuava","Brazil",-25.383333,-51.45,2,"S"
"'7384'","Joacaba","Brazil",-27.172778,-51.500833,2,"S"
"'7394'","Rio Verde","Brazil",-17.790278,-50.918333,2,"S"
"'7395'","Araxa","Brazil",-19.563056,-46.960278,2,"S"
"'7398'","Coari","Brazil",-4.085,-63.140833,2,"S"
"'7399'","Barcelos","Brazil",-0.975,-62.923889,2,"S"
"'7407'","Guanambi","Brazil",-14.216667,-42.783333,2,"S"
"'7417'","Jijiga","Ethiopia",9.359722,42.7875,4,"U"
"'7424'","Masai Mara","Kenya",-1.406111,35.008056,4,"U"
"'7447'","Enfidha","Tunisia",36.075833,10.438611,3,"U"
"'7450'","Pakuba","Uganda",2.3275,31.5,4,"U"
"'7453'","Hatay","Turkey",36.362778,36.282222,4,"U"
"'7456'","Raivavae","French Polynesia",-23.87,-147.67,1,"N"
"'7457'","Foshan","China",23.133333,113.28333,5,"N"
"'7459'","Lleida","Spain",41.727778,0.535833,3,"E"
"'7470'","Olgii","Mongolia",48.991667,89.919722,5,"U"
"'7478'","Iturup Island","Russia",44.92,147.621667,5,"N"
"'7479'","Okha","Russia",53.583333,142.933333,5,"N"
"'7490'","Najaf","Iraq",31.991667,44.404167,4,"U"
"'7503'","Fuyang","China",32.9,115.816667,5,"U"
"'7504'","Longyan","China",25.674167,116.746389,5,"U"
"'7505'","Baoshan","China",25.053333,99.168333,5,"U"
"'7506'","Xingyi","China",25.0882,104.9587,5,"U"
"'7508'","Liping","China",26.206,109.039,5,"U"
"'7519'","Zhijiang","China",27.441389,109.699722,5,"U"
"'7527'","Lincang","China",23.738333,100.025,5,"U"
"'7528'","Wenshan","China",23.375833,104.243056,5,"U"
"'7530'","Sao Gabriel da Cachoeira","Brazil",-0.148056,-66.9858,2,"S"
"'7532'","Parauapebas","Brazil",-6.11781,-50.0035,2,"S"
"'7534'","Itaituba","Brazil",-4.2446,-56.00384,2,"S"
"'7546'","Khalije Fars","Iran",27.379444,52.7375,4,"U"
"'7547'","Yasuj","Iran",30.700556,51.545,4,"U"
"'7558'","Ulaangom","Mongolia",49.973333,92.079722,5,"U"
"'7562'","Dickwella","Sri Lanka",5.966667,80.683333,4,"U"
"'7563'","Kulyab","Tajikistan",37.981667,69.799444,4,"U"
"'7577'","Ravensthorpe","Australia",-33.797222,120.208056,5,"U"
"'7579'","Provo","United States",40.21805555,-111.72222222,1,"A"
"'7584'","Los Alamos","United States",35.8798019,-106.2694153,1,"A"
"'7616'","Ulawa","Solomon Islands",-9.854722,161.979167,5,"U"
"'7617'","Choiseul Bay","Solomon Islands",-6.711944,156.396111,5,"U"
"'7618'","Santa Ana","Solomon Islands",-10.848056,162.454167,5,"U"
"'7634'","Rundu","Namibia",-17.956461,19.719439,3,"S"
"'7642'","Angmagssalik","Greenland",65.612222,-37.618333,2,"U"
"'7669'","Panama City","United States",30.3417,-85.7973,1,"A"
"'7695'","Latacunga","Ecuador",-0.5425,-78.3657,2,"S"
"'7774'","Mysore","India",12.3072,76.6497,4,"U"
"'7798'","Marktoberdorf","Germany",47.78,10.627,3,"E"
"'7821'","Zonguldak","Turkey",41.506111,32.088611,4,"E"
"'7862'","Tengchong","China",24.938651,98.483591,5,"N"
"'7863'","Sevastopol","Ukraine",44.691431,33.57567,4,"U"
"'7894'","Yushu","China",32.825,97.125,5,"U"
"'7895'","Playon Chico","Panama",9.303333,-78.236111,2,"U"
"'7898'","Huai An","China",33.7772,119.1478,5,"N"
"'7901'","El Porvenir","Panama",9.559167,-78.971111,2,"U"
"'7932'","Shiquanhe","China",32.10027,80.052778,5,"N"
"'7962'","Puerto Obaldia","Panama",8.68333,-77.5333,2,"U"
"'7976'","Ukunda","Kenya",-4.29694,39.5714,4,"U"
"'7987'","Mackenzie British Columbia","Canada",55.29944,-123.08333,1,"A"
"'8043'","Zhongwei","China",37.5728,105.1544,5,"N"
"'8076'","Dubai","United Arab Emirates",24.55056,55.103174,4,"U"
"'8082'","Baise","China",23.72,106.96,5,"N"
"'8130'","NAYPYITAW","Burma",19.374,96.121,4,"N"
"'8170'","Roche Harbor","United States",48.608056,-123.159722,1,"A"
"'8173'","Westsound","United States",48.617778,-122.952778,1,"A"
"'8174'","Friday Harbor","United States",48.537222,-123.009722,1,"A"
"'8180'","Juiz de Fora","Brazil",-21.5130558014,-43.1730575562,2,"S"
"'8199'","Nightmute","United States",60.471111,-164.700833,1,"A"
"'8200'","Toksook Bay","United States",60.541389,-165.087222,1,"A"
"'8201'","Tununak","United States",60.575556,-165.271667,1,"A"
"'8202'","Goodnews Bay","United States",59.1175,-161.5775,1,"A"
"'8203'","Newtok","United States",60.939167,-164.641111,1,"U"
"'8204'","Achutupo","Panama",9.2,-77.98,2,"U"
"'8206'","Garachine","Panama",8.06,-78.36,2,"U"
"'8207'","Mulatupo","Panama",8.95,-77.75,2,"U"
"'8208'","Ittoqqortoormiit","Greenland",70.485278,-21.966667,3,"U"
"'8209'","Vinnitsa","Ukraine",49.2433,28.6063,4,"E"
"'8217'","Kegaska","Canada",50.195833,-61.265833,2,"A"
"'8223'","Trail","Canada",49.055556,-117.609167,1,"A"
"'8225'","Arctic Bay","Canada",73.006389,-85.047222,1,"A"
"'8235'","Sohag","Egypt",26.341189,31.742983,4,"E"
"'8237'","Patos de Minas","Brazil",-18.672778,-46.491111,2,"S"
"'8238'","Bauru","Brazil",-22.157778,-49.068333,2,"S"
"'8239'","Ourilandia do Norte","Brazil",-6.763056,-51.05,2,"S"
"'8240'","Redencao","Brazil",-8.033333,-49.98,2,"S"
"'8241'","Sao Felix do Xingu","Brazil",-6.641389,-51.952222,2,"S"
"'8242'","Bointo","Brazil",-21.247222,-56.4525,2,"S"
"'8243'","Sao Felix do Araguaia","Brazil",-11.6325,-50.689444,2,"S"
"'8244'","Cacador","Brazil",-26.788333,-50.939722,2,"S"
"'8247'","Eirunepe","Brazil",-6.639444,-69.879722,2,"S"
"'8256'","Sao Paulo de Olivenca","Brazil",-3.465556,-68.918889,2,"S"
"'8258'","Santa Isabel do Rio Negro","Brazil",-0.416944,-65.033889,2,"S"
"'8259'","Oriximina","Brazil",-1.714167,-55.836111,2,"S"
"'8266'","Alanya","Turkey",36.2993,32.3014,4,"E"
"'8381'","Al-Ula","Saudi Arabia",26.636718,37.908018,4,"N"
"'8401'","Praya","Indonesia",-8.7573222,116.276675,5,"N"
"'8407'","Handan","China",36.524,114.43,5,"N"
"'8414'","Warsaw","Poland",52.451111,20.651667,3,"E"
"'8417'","Jixi","China",45.30611,130.99667,5,"N"
"'8428'","Beloyarsky","Russia",63.683056,66.683056,4,"E"
"'8492'","Lephalale","South Africa",-23.666667,27.75,4,"U"
"'8628'","Uummannaq","Greenland",70.4047,52.0702,2,"E"
"'8630'","Bayannur","China",40.926389,107.738889,5,"U"
"'8735'","Pomalaa","Indonesia",-4.183333,121.61667,5,"N"
"'8740'","Gorno-Altaysk","Russia",51.966667,85.833333,5,"U"
"'8774'","Lankaran","Azerbaijan",38.746389,48.817778,4,"U"
"'8775'","Qabala","Azerbaijan",40.826667,47.7125,4,"E"
"'8781'","Qianjiang","China",29.515,108.83,5,"N"
"'8782'","Yuzhno-Kurilsk","Russia",43.5739,145.4107,5,"N"
"'8826'","Baishan","China",42.088056,127.548889,5,"N"
"'8832'","Lublin","Poland",51.239333,22.714083,3,"E"
"'8845'","Yongzhou","China",26.345556,111.612222,5,"U"
"'8858'","Tangshan","China",39.717444,118.002389,5,"N"
"'8876'","Yangzhou","China",32.5617,119.715,5,"N"
"'8892'","Kooddoo","Maldives",0.7308,73.433,4,"U"
"'8914'","Rio Hondo","Argentina",-27.509946,-64.936666,2,"S"
"'8921'","Kangding","China",30.1575,101.734722,5,"N"
"'8944'","Bodaibo","Russia",57.5137,114.1348,5,"N"
"'8949'","Mattala","Sri Lanka",6.284467,81.124128,4,"N"
"'8961'","Sir Bani Yas Island","United Arab Emirates",24.2856083,52.5783472,4,"U"
"'8962'","Dalma Island","United Arab Emirates",24.5033833,52.3360528,4,"U"
"'8979'","Jiagedaqi District","China",50.375,124.117,5,"N"
"'9025'","Bijie","China",27.253,105.426,5,"N"
"'9026'","Lensk","Russia",60.723,114.825,5,"U"
"'9043'","Igdir","Turkey",39.983056,43.866389,4,"E"
