"movieid","namewords","namepar","year","action","adventure","animation","children.s","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
"'3562'",1,"f","'2000'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3563'",3,"f","'2000'","t","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3564'",6,"f","'2000'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3565'",4,"f","'2000'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3566'",3,"f","'2000'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3567'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3568'",6,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3569'",3,"t","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3570'",3,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3571'",2,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3572'",1,"f","'1993'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'3573'",2,"f","'1995'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'3574'",4,"f","'1996'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'3575'",2,"f","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3576'",2,"f","'1987'","t","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'3577'",3,"f","'1988'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3578'",1,"f","'2000'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3579'",4,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3580'",4,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3581'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3584'",1,"f","'1983'","t","f","f","f","f","f","f","t","f","f","f","f","f","t","f","t","f","f"
"'3585'",4,"f","'1956'","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'3586'",2,"f","'1980'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3587'",1,"f","'1980'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3588'",5,"f","'1972'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'3590'",4,"f","'1974'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3591'",2,"f","'1983'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3592'",6,"t","'1982'","f","f","t","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3593'",2,"f","'2000'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3594'",2,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3595'",2,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3596'",1,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3597'",1,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3598'",1,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3599'",2,"f","'1945'","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3600'",2,"f","'1961'","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3601'",3,"f","'1974'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'3602'",3,"f","'1960'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3603'",3,"f","'1969'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3604'",1,"f","'1962'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3605'",2,"f","'1958'","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f"
"'3606'",3,"f","'1949'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3607'",3,"f","'1973'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","t"
"'3608'",3,"f","'1985'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3609'",3,"f","'1998'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3610'",1,"f","'1964'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3611'",2,"f","'1943'","f","f","t","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3612'",5,"f","'1976'","f","t","f","f","f","f","f","f","f","f","f","t","f","t","f","f","f","f"
"'3613'",2,"f","'1988'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3614'",3,"f","'1992'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'3615'",1,"f","'2000'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3616'",1,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'3617'",2,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3618'",3,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3619'",3,"f","'1980'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3620'",4,"f","'1997'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3621'",1,"f","'1981'","f","f","f","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f"
"'3622'",3,"f","'1970'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3623'",3,"f","'2000'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'3624'",2,"f","'2000'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3625'",4,"f","'1999'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3626'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3627'",3,"f","'1962'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f"
"'3628'",2,"f","'1942'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3629'",3,"f","'1925'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3631'",4,"f","'1998'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3632'",2,"f","'1947'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3633'",5,"f","'1969'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3634'",4,"f","'1964'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'3635'",5,"f","'1977'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3636'",14,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3637'",5,"t","'1985'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3638'",1,"f","'1979'","t","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f","f"
"'3639'",6,"f","'1974'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3640'",5,"f","'1957'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3641'",4,"f","'1923'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3642'",3,"f","'1942'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'3643'",3,"f","'1944'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3644'",2,"f","'1940'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'3645'",10,"t","'1962'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3646'",3,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3647'",2,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3648'",3,"f","'1957'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'3649'",2,"f","'1980'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3651'",7,"t","'1972'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3652'",11,"t","'1980'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3653'",3,"f","'1966'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3654'",4,"f","'1961'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3655'",4,"t","'1973'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3656'",1,"f","'1947'","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'3657'",5,"f","'1951'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3658'",4,"f","'1967'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3659'",2,"f","'1957'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'3660'",2,"f","'1989'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3661'",3,"f","'1990'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3662'",5,"f","'1991'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3663'",3,"f","'1993'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3664'",6,"f","'1994'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3665'",5,"f","'1998'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3666'",2,"f","'1999'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","t","f","f"
"'3667'",1,"f","'1988'","t","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3668'",3,"f","'1968'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'3669'",2,"f","'1992'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3670'",5,"f","'1945'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'3671'",2,"f","'1974'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'3672'",1,"f","'1974'","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3673'",3,"f","'1987'","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3674'",5,"f","'1977'","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3675'",2,"f","'1954'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3676'",1,"f","'1977'","f","f","f","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f"
"'3677'",1,"f","'1992'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3678'",6,"f","'1955'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3679'",5,"f","'1981'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3680'",10,"f","'1988'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3681'",5,"f","'1965'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'3682'",2,"f","'1973'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'3683'",2,"f","'1984'","f","f","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f"
"'3684'",4,"f","'1989'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'3685'",2,"f","'1985'","f","f","f","f","t","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'3686'",1,"f","'1990'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'3687'",2,"f","'1988'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3688'",1,"f","'1981'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3689'",5,"f","'1983'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3690'",2,"f","'1985'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3691'",2,"f","'1983'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3692'",5,"f","'1986'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3693'",3,"f","'1985'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3694'",5,"f","'1989'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3695'",10,"f","'1989'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3696'",4,"f","'1986'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'3697'",2,"f","'1990'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'3698'",3,"f","'1987'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3699'",1,"f","'1984'","f","t","f","f","f","f","f","t","f","f","f","f","f","t","t","f","f","f"
"'3700'",5,"f","'1984'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f"
"'3701'",2,"f","'1988'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","t","f","f","f"
"'3702'",2,"f","'1979'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3703'",7,"t","'1981'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3704'",4,"f","'1985'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3705'",4,"f","'1990'","t","t","f","f","f","f","f","f","f","f","f","f","f","t","f","t","f","f"
"'3706'",2,"f","'1987'","f","f","f","f","f","f","f","f","f","t","f","f","t","f","f","t","f","f"
"'3707'",3,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3708'",1,"f","'1984'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f"
"'3709'",1,"f","'1992'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3710'",2,"f","'1988'","t","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3711'",1,"f","'1992'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3712'",1,"f","'1991'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3713'",4,"f","'1990'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3714'",2,"f","'1988'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3715'",1,"f","'1987'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3716'",2,"f","'1987'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'3717'",4,"f","'2000'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'3718'",2,"f","'1999'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'3719'",3,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'3720'",1,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3721'",1,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3722'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3723'",1,"f","'1990'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3724'",2,"f","'1978'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3725'",2,"f","'1981'","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3726'",4,"f","'1976'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'3727'",2,"f","'1987'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3728'",3,"f","'1991'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'3729'",1,"f","'1971'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'3730'",2,"f","'1974'","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f","f","f","f"
"'3731'",2,"f","'1981'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f"
"'3732'",2,"f","'1978'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3733'",3,"f","'1973'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3734'",4,"f","'1981'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3735'",1,"f","'1973'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'3736'",3,"f","'1951'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3737'",4,"f","'1962'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t"
"'3738'",3,"f","'1974'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3739'",3,"f","'1932'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'3740'",5,"f","'1986'","t","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3741'",1,"f","'1973'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'3742'",5,"t","'1925'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3743'",3,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'3744'",1,"f","'2000'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'3745'",2,"f","'2000'","f","t","t","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'3746'",6,"t","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3747'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3748'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'3749'",5,"t","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3751'",2,"f","'2000'","f","f","t","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3752'",4,"f","'2000'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3753'",2,"f","'2000'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'3754'",6,"f","'2000'","f","f","t","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3755'",3,"f","'2000'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'3756'",3,"f","'2000'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'3757'",1,"f","'1972'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3758'",1,"f","'1989'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","t","t","f","f"
"'3759'",4,"f","'1947'","f","f","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'3760'",4,"f","'1977'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3761'",8,"t","'1993'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'3762'",4,"f","'1957'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3763'",1,"f","'1986'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t","f","f"
"'3764'",2,"f","'1992'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t","f","f"
"'3765'",3,"f","'1990'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'3766'",3,"f","'1984'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'3767'",6,"f","'1985'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'3768'",5,"f","'1988'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'3769'",3,"f","'1974'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3770'",1,"f","'1984'","f","t","f","f","f","t","f","f","f","f","f","f","f","f","t","t","f","f"
"'3771'",5,"f","'1974'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3772'",8,"t","'1969'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'3773'",2,"f","'1990'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'3774'",3,"f","'1991'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
