"userid","ureviewcnt","ustars","vuseful","vfunny","vcool","gender"
"Y48AWfVejfub4nQPFYN9UQ",3,3,0,0,0,"F"
"Y4bBozaHGkZyoLizqhpJlw",2,4.5,3,0,1,"F"
"y4cBT2WK9KPcCnTI2S4RkQ",3,1,1,0,0,"F"
"y4cyVdzYwcL3-X-sHlHP0A",10,4,14,1,0,"F"
"Y4g0QD23Lrd6ovkiXdgpVg",4,4.5,2,0,0,"M"
"Y4GuQ48txRgegFzWfzKnmA",2,4.5,1,0,1,"F"
"Y4Ix-FgsKRMu9xyOly9dXg",25,4.17,15,1,7,"M"
"Y4jbuThb0o3eo0Sm3Uyirw",83,3.82,141,46,69,"M"
"y4JCKsEm0KlwtmHpZhbA4A",74,3.45,96,29,65,"M"
"Y4kXZBFlltgO1mnT6ezVtQ",4,5,1,0,0,"M"
"y4Ut0vKDaQ8Ps2sjQZJ2uw",54,3.45,4,1,3,"M"
"Y4vDAMdI7NMpeuB_IhcpMw",21,3.9,45,12,21,"F"
"Y4VhO1QSMcYDcAc6J6NnwA",7,2.86,17,11,4,"F"
"y4wnqZIojjQWe8sjatEcEg",4,3.75,0,0,0,"M"
"y4Y9g7M4uzWb9vJGcjvafw",2,3,9,4,0,"F"
"y5_vrqIylhXMrejM_-x_vA",318,3.95,716,327,493,"F"
"Y5_wYidREQKDexx0lXPrCA",1,5,0,0,0,"F"
"Y521-OMaIw2F2Q4YYpky2w",3,3.5,1,1,1,"F"
"y569Flu6Cx69CQ0JNMzL5g",2,4.5,0,0,0,"F"
"Y58Qc8rI1AkljUITymJesg",32,3.25,87,26,17,"F"
"Y5Bu0M1AZzre9CjdlnQNYQ",48,4.02,67,20,34,"F"
"Y5CFLdKBP9sbezXilLlO6w",12,4,2,1,0,"M"
"y5FhRPbYgcrOCFpF4UYoiA",5,4,1,0,0,"M"
"Y5hyDf3vcwFoy1ds6Py0Rg",1,4,2,1,0,"F"
"y5jBw7duoldP4OXBbwVwKg",4,2,1,1,1,"M"
"y5jdFgwmEcDbrIBRyNZzUg",1,5,0,0,0,"M"
"Y5oMkjlTQp4JBRRK4Ybknw",16,4.4,16,1,3,"F"
"y5P3dGjkU6XhSU6cZB37Lw",2,3,4,0,1,"F"
"Y5QSu1-NuP6GD-qZJ1ns3Q",102,3.7,175,107,66,"F"
"Y5SnDVTWWFmEr_xEB2ND-A",27,4.04,23,2,7,"M"
"y5TsYk1VTXgbNoYCWw-IPw",10,3.9,17,3,10,"M"
"y5vDLDoA5Khmzh285yNUQw",15,4,20,2,1,"F"
"y5Vl_BtF4_utCqviPI5xYQ",1,1,1,0,0,"M"
"Y5XpjsRSow5d3OkH7iJYeQ",83,3.29,56,14,21,"M"
"y5xQrsdR2Tl7vOb8pFGmGA",36,3.53,23,4,15,"F"
"y5YxcvgbQX_uVW0UtHWKxA",9,4,7,0,0,"F"
"y6-hPlDm11omwpZtEcS7Ow",3,2,0,0,0,"F"
"Y66q9-Nggoo6W5BgoP5FbA",129,3.97,159,96,97,"F"
"Y66tK6ik9gP7AW9exNoRug",4,4.67,4,0,0,"F"
"Y69Jd-eyOn2oaCuoljtP-g",2,5,1,1,1,"M"
"Y6B1tCtfbc0BaRCIptV09g",9,4.33,3,0,0,"M"
"y6bJDFjE8V413I826E87Mg",7,3.71,2,1,0,"M"
"Y6g47SyNnoYhTjCjPNXEUA",1,5,3,0,1,"F"
"y6HmS6NBHfSB1DRy6RMedg",9,2.5,11,0,1,"M"
"y6hZc59gRbi7oyzZkGu7lg",2,3.5,2,1,1,"F"
"Y6I6_0vaAbTZnnpXlZyYjg",3,4.33,3,1,1,"F"
"y6i7RbD3j74zCzW3oC7YyQ",3,5,0,0,0,"M"
"Y6nFfP2v17y5hqEmZp05Mw",6,3.17,5,4,2,"M"
"Y6PorBWmYD5L-ZR2LdizUQ",10,4.62,6,4,4,"F"
"Y6r2hJBPgjEKCm2W3d-KKQ",19,3.58,17,20,5,"M"
"Y6s9M0Cuf2j4HFsocX0GRg",18,3.83,45,47,40,"F"
"Y6SOPabH0BSq89H_F76TLw",6,4.17,9,3,3,"F"
"y6TszIl9rQiO9vWUUJJJZQ",24,3.38,38,6,17,"M"
"y6VCmOR_telhWHC4OnxODQ",13,4.08,15,4,8,"M"
"Y6wEQ_QxPfVfSAg97dg9Lg",1,5,1,0,1,"F"
"y6XSQsUMXi1MPyNU5PNckg",334,3.3,275,82,86,"F"
"Y6Y-Is1t48LP9QMKi5MyWA",1,1,0,3,0,"M"
"Y6YvhrBLPHI4BjOqKZBu_w",16,4.12,15,1,6,"F"
"y75g1BYxkSzCsj8_5oOV8A",5,4.4,3,0,2,"M"
"Y7asuJWgReUnP_Jf-z1wyw",405,3.65,1151,977,906,"F"
"Y7CLCx9zWb8UzZKaIb7QmA",687,3.9,4703,10625,5319,"F"
"y7dbV-FwozRqLWLtq6SlKA",46,4.68,46,15,19,"F"
"y7iru3-UEZC7nNOzFZvdcQ",26,4.28,13,3,2,"M"
"y7IuxMy6GON5cHQpGtbOdw",3,4,7,1,0,"M"
"Y7Jxglm9zeHipx8zrhULiA",8,3.88,12,1,2,"F"
"Y7KPDStL-Ntv5bf5oaUXEg",13,4.46,4,2,3,"F"
"Y7KS04okqSFAbg1NyImHkQ",20,4.3,27,4,11,"F"
"Y7kSCGc5ts5KILimUVrtbA",17,4.06,13,1,8,"F"
"y7NxB1I19YIxTSeZLfk6PA",523,4.02,928,353,602,"F"
"y7Pn7X4xLNmylTgq56zEVw",13,3.6,22,9,7,"M"
"y7SKBo2_Ya_0hJUvXT3NQA",415,3.8,331,131,298,"F"
"y7sq26EXGz7XG7DSo8TOuQ",158,3.8,233,133,120,"F"
"y7sSmvVPb4l5ji9xXUhxnQ",88,3.89,22,11,11,"M"
"Y7uur6GPj8KvS1jsPyD_Kg",7,2.86,16,9,2,"F"
"Y7VCVGLSyp11KTbZwc30Nw",7,3.67,6,7,4,"M"
"y7VFJ3Vlw6_HtmmKX1GNpw",21,4.53,13,2,7,"F"
"y7w-dfYc3heWMY0AqZYNTA",18,4,11,3,8,"M"
"y7wh6mgpgsH_J63c2JcitQ",61,3.82,282,333,247,"F"
"Y7Y58lefWfl1wsMHK5UJLQ",14,3.86,4,0,0,"M"
"Y8438n9k_ovhT8XKYMZMcA",24,3.96,31,9,15,"M"
"y85mqjFaXf1D7vu3gOodqg",10,4.33,6,0,0,"F"
"y86bexJBiTZ7WrCTE3G6tw",36,3.92,46,19,24,"F"
"Y87ZZCg10lZgx5NO0uqqSw",24,4.04,16,4,5,"F"
"Y8bfIBUb3s2oZRidbzo9yA",6,4,0,0,1,"M"
"y8DOiuo1f5AyCIuxQ2zzMg",34,3.65,28,3,8,"M"
"y8ETvzrwUoTzV9v09E5uPg",1,1,1,0,0,"M"
"Y8ez_3OTcV-xkyCW99f4bQ",3,3,3,1,2,"M"
"y8hb_acv5GTVjgFavZa7iw",1,5,2,0,0,"F"
"y8LLAv2x90G8yVgPSx8qDA",1,5,0,0,0,"M"
"Y8m-j_1HW19quJz-9TtAkg",3,4.67,1,0,0,"M"
"y8MV12US-hxRtidts37Cnw",2,4,3,0,0,"M"
"y8n-RvccEmPB4o8RC758gQ",125,3.78,112,34,51,"F"
"y8OdqusOC9dagcKJUS3Zpw",122,3.56,233,141,161,"M"
"y8pu4pJEezABPWp6ua_w3A",34,2.76,12,10,5,"M"
"y8Q9ZF_R0VJFpHt8ML8X9g",196,4.21,253,87,176,"M"
"Y8qbeE1E6chGtorUpQGZ3Q",9,3.78,3,1,0,"F"
"y8qJqvcrwd16KINREI5JTw",49,3.2,65,18,24,"M"
"Y8RyxgadiT_rPQySlCPXPg",4,3.25,1,0,1,"F"
"y8WdJAR8NPJB4J7gbHu4Bg",5,4,7,2,1,"F"
"Y8XcOGOn-T2u_U_0NSUP2w",3,3,3,1,0,"F"
"y8ZCNq8HSGDSx7Vm-NYEOw",1168,4.19,8539,5817,8050,"F"
"Y9_iiOLPuy0R3fV5olvd0Q",4,3,21,1,0,"M"
"y90RwZ-uT8B-vjQUc9iRVw",28,3.75,37,33,33,"M"
"Y955L6F5cqwW3kddzwRIqw",6,3.4,5,2,2,"M"
"y95dtvER8eGRLcsRoursgg",4,3.75,1,2,1,"M"
"Y95YuNHJvuJ-6SPONl8kDQ",4,3.5,2,0,1,"M"
"y96CV_ML3MGld3asJxzusw",18,3.67,25,7,2,"M"
"y98Z2SNBbsXHV9ygkCFU_g",973,3.51,6034,3791,5392,"M"
"y9c7TNUSq5yF6Sxv7YjSRQ",17,2.56,7,1,1,"M"
"y9CmDDURZBtFC7fAGYKW1A",97,3.75,72,14,14,"F"
"y9CWMzue2ghq1ddN8S_qaQ",144,4.43,50,15,15,"M"
"y9F2icaeHELeQNmy0jQicg",2,5,3,0,0,"F"
"y9IKf7VckFc-fesWuDwgxg",90,3.59,764,888,709,"F"
"y9ILbU5DRrBM-twCAVOaVQ",2,5,2,0,1,"M"
"y9kKXDVOuPpaOaOyBr4KcA",1,1,0,0,0,"F"
"Y9kOEsq9j03HnpPU57SwFg",3,4.33,0,0,0,"M"
"Y9LxzNvQxKwLhy2Zo7R_4w",66,3.94,51,10,20,"M"
"y9N275PiqQyZhVKMAPfNWw",3,3.67,0,0,1,"F"
"Y9N2s6z2qH94DXxKH2L-pg",1,5,0,0,0,"M"
"y9sNn3OT5fmfeXb99trdEg",8,3,6,2,2,"M"
"Y9ThWPybp8-z5wt6W8KFiQ",1,4,0,0,0,"M"
"y9TY_hTmawNr_sV-ajyJBA",7,2.86,18,7,6,"M"
"Y9Vq3obpp6bZRG5D8DQVeg",7,3.83,2,0,2,"F"
"y9XkuHae3bugfMDdRxSKNQ",3,5,0,0,0,"M"
"Y9xQfzQriL6IBbq-QQcmkg",1,5,0,0,0,"F"
"y9XZGwW65oELPyphF36aJg",9,3.33,8,8,3,"M"
"y9Yh8efbB938scL0ZxlZLQ",5,3,1,0,0,"M"
"y9YW-BpDACEGytpX3NaeRw",105,2.8,48,27,18,"M"
"ya4TRuI4azrp_Ju-QZMliQ",195,3.37,202,97,79,"M"
"yA5s-nR4FcJmDibA2jxixw",1,3,1,0,0,"M"
"yA77gvXdxFViK0mZcSiveA",167,3.63,130,57,47,"M"
"Ya7wKo5Ax2yv0YtuXmZpbg",2,1,0,0,0,"M"
"YA8NGEybzh8Qp57PDG92Aw",12,4.5,13,5,8,"M"
"Ya9P4WjLwHLeVnZzjGKhUQ",2,5,0,1,0,"M"
"yabdJ3Iav4XaZCZsDa-p2A",1,5,0,1,0,"M"
"yABx0xGZzIuuSkcQeinv_w",1,5,0,0,0,"F"
"yadwpzdqjPExprw21-3c5A",4,5,1,1,0,"M"
"YAeMlY9V40kD5RZSvMkCdg",2,4,1,0,0,"F"
"yAeo2D5NdtGuGG2o1M1aGQ",82,3.02,124,29,30,"F"
"YAFixvpVP-PpybZNkBuFOg",1,1,0,0,0,"F"
"Yaggci74l0uuPPaOEVemag",1,1,7,3,0,"M"
"yah7sbWbXa4wAWGOTIripw",1,3,0,0,0,"M"
"yAHJ9JLoTGApqWE9fdIkCw",4,2.67,1,0,0,"M"
"YaHN73J-cd2WfoVwsSTy1g",4,4,7,0,0,"F"
"yAJ-XI_Di93mSbBYUVZP9A",2,5,3,1,1,"F"
"YAJwxw2LnPHHbEFAfF9Spg",3,3.33,2,0,1,"F"
"yaLLrHjKb6VKeaFi1V5L9w",26,3.65,24,2,7,"M"
"YAlmsEW1gAvdo4OCnhGr6w",2,5,3,0,0,"F"
"yAm6EGvqxYqbRJVaFf9djA",10,3.14,5,2,1,"F"
"yAMy4NurBN1XqItCeMuPIw",20,3.2,8,8,1,"F"
"yAO2SIS1xR7-QBxzXeEhBQ",6,4,4,1,2,"F"
"yapkgmQcQPz3eYOLzuzhbA",1,1,1,0,0,"F"
"Yaq0mn2Tr5iTfqXzDlvF_Q",4,2,11,0,0,"F"
"yaqE9tzPaw8WlBphB9nHHQ",3,3,2,2,0,"F"
"YaQEJeEk70PRFm5-H7_53g",19,3.37,16,7,5,"F"
"yAqUMAF-JEXxgUT2V78Awg",5,3.8,4,1,2,"M"
"YaQWTJ5644fh2wZ66GhWTw",5,3.2,6,4,2,"M"
"YASbgZd7ebR6KVDtw-nqXQ",14,4.08,11,0,0,"M"
"yaSum52zpFnOXrudvqx2-g",12,4,2,1,0,"M"
"YAsXvo8GIKt7cjQeH6FYnQ",70,3.43,58,21,8,"F"
"yAUdXU4BB0WHXP9f_QcmZQ",3,1.5,3,1,1,"M"
"yavEVx7xAE6ir6bKDcFV5g",2,1.5,2,1,1,"M"
"YavFbDG7DUOTXJBLxpq97A",34,4.09,56,14,29,"F"
"yavMaKiJvKnzgY5O6sS2dQ",2,5,2,1,0,"M"
"YAwgv33a1sMhJEYae1XQoQ",1,3,2,1,0,"F"
"yAy_yq9pcp4YiotWEsTOpQ",4,4,13,8,11,"F"
"yb-84fk0Li-GNn4ofTqDDQ",13,2.92,5,1,1,"M"
"yb1kBNixPOHQc1jNWmgVNQ",10,4.2,4,3,2,"M"
"Yb29nRv-CP8wUUIYSuDFww",15,3.6,10,1,1,"F"
"yB3GnNRhtouIIVR1d-0kFQ",310,3.54,1303,1254,874,"M"
"yb7Mw3Re7ChTCMhjw6B5lw",2,1.5,3,0,1,"M"
"ybDMkgFzWdz_402XQSHclA",7,4.29,28,6,13,"M"
"ybex2-iQv1Cr05LG-FUY4Q",14,2.85,2,1,0,"F"
"YBEyHSLxGgkIxyQWeARgPw",394,3.34,596,259,332,"F"
"ybh4k_GjVB1vGnUa2dID7g",1,5,0,0,0,"F"
"YbHL_lmvARxf0rz0WlVQPQ",55,3.69,157,90,83,"M"
"ybiaI9DK8Mx3NHtE6FepQw",9,2.78,10,4,1,"F"
"YBjaCOpOMUccXxZS8yWrlA",4,5,5,1,0,"M"
"YbKaosJHu-rX8XnQFUu1jg",1,4,2,0,0,"F"
"yBMGCKvNXnb9Gr6VVRTHGw",2,1.5,4,0,0,"M"
"YbN54NZp2KklJg29zBWNUw",8,4.5,5,0,0,"M"
"ybnN1rEY9Fm_p2SPkv_-uA",19,3.74,27,1,13,"M"
"YBnvdMp3CLkRCoiZxqMF4g",2,1,3,2,0,"F"
"YbOoIPDn5ZA5MHnvhMpU_w",78,3.83,69,49,52,"M"
"YBOyn0hfUNjmbVOFbs0FSg",14,2.85,21,7,2,"M"
"ybpdQusz8RcLIU1jcBz9TA",95,3.35,580,341,285,"M"
"YbqbgHjs4GaVdgHkVBUQ0w",28,4.07,7,2,3,"M"
"ybqefmZImSyNl6lA2EAD1Q",1,5,0,0,0,"F"
"ybRn54DYmjBFPFbawFRxuQ",2,5,2,2,1,"M"
"YBTrVFi5cdaTiNnNq_-aNw",12,4.08,9,3,2,"M"
"YBtz3DqUwLHXkAV_1L8AgQ",5,2.6,7,2,0,"M"
"yBUcPjB9W3bo-4Erqm5KOg",14,3.64,15,3,3,"M"
"YBVdmm5zlpLpi2_DiKsd2A",456,3.8,1865,867,1485,"F"
"Ybvt5e4tMCS9MlJM-vITaw",3,3.33,1,0,0,"F"
"YbX50QSur8AzSwZm7KoTkw",3,3,1,1,1,"M"
"YBxoIC8-T6kvehYDYXcveA",3,4.33,11,0,0,"M"
"ybXsnXpTZMdWu8RS6Xtjpg",1,5,1,1,1,"F"
"yBz5KP3YC7ryiAef6FXNVQ",33,3.39,45,15,10,"F"
"YbzNTSCn3xiPMFqYANi5fA",12,3.92,7,1,1,"M"
"YBZoVIFMG7RbEbpVCN2CDA",1,4,1,1,0,"F"
"YBZrwmuuh9H_QwDzTe4rYg",13,2.8,2,3,2,"M"
"yC_9khwKP1y2JhrPkFpa3w",112,4.31,128,34,81,"M"
"yC2Bq6ucnU_He1UypSHp4w",1,5,0,0,0,"M"
"yc3aIiCAn5D6zi1zeYU4QQ",9,4.11,8,2,2,"F"
"Yc5bdE55TOfpGevhd8mkBw",1,5,1,2,1,"F"
"yC5zcdiAKjzzr2Y1awWsqg",15,3.4,12,9,7,"F"
"yc7eglxj2j0VSa7FTTG5YA",5,4.2,7,1,3,"F"
"yC91d5O-Fn70RHXShLDXfA",42,3.62,49,17,11,"M"
"yC9ildiuGXTRRU1AQKpjmQ",3,4.67,0,0,0,"F"
"Yc9ZkRtM5iqRUjOqHXuArg",1,5,1,1,0,"F"
"YCaqPOlG6CfKOSXUGAKicA",2,2,0,0,0,"M"
"YCB_VYsBp3ccM1hGcJ21hA",2,4,0,0,1,"F"
"YcbKJqlmfvU1jkYN2pfotw",14,2.93,32,8,4,"F"
"YccUlqnT6zQFp9ecbS4coQ",18,4.06,6,1,1,"F"
"YCD8GwWOsKq6c2XLCHnwSw",4,3.33,4,2,0,"M"
"YcdvAPifZaIMGf4Ii8LAaA",1,4,0,0,0,"M"
"YcdwGco3RP2WfxakOwtW7w",3,4.67,0,0,0,"M"
"YCe8Fj4v4TmbpNj-3lX-TA",22,3.55,15,12,7,"M"
"YCEx-nBCUmyXY8mlYurrVg",3,5,5,1,5,"F"
"yCfqP_ASOjxufwXUZpSqvg",7,3.71,2,0,1,"M"
"YcfQUl1QX6bba98-KJjp4A",9,4.22,18,0,6,"M"
"YCGFTS9BXVugAIUJOpZakA",8,2.38,8,7,4,"M"
"yCH6WEUBkF9PfJEAaNBz5Q",11,3.5,8,3,1,"F"
"yciiu1N6gqG65dSRyFyE9A",11,2.64,4,1,0,"M"
"YCisIkyGILSdX-XkeUjozA",1,1,1,1,0,"F"
"YcJeEuEiB2-wwGu91_85OA",94,3.54,34,10,9,"M"
"ycJytAMl5gLA9kWCZe-SXg",17,3.88,9,3,1,"M"
"yCkCAU14SOgQQML19CCZfg",1,5,1,0,0,"M"
"ycLR0RVVs1m_kXvauZZQkA",14,3.5,11,6,0,"M"
"YcmbgKpGDhMu4w2AWuIgWA",259,3.78,1380,1404,1398,"M"
"yCn-Cq8_Tvbs8wkcEIm2lw",127,3.94,34,9,11,"M"
"yCNL_ULJ8M77piFIUJFMpg",59,3.42,19,6,7,"M"
"ycOASFrz8JbFBc-5JBG2Pw",63,3.81,63,52,17,"M"
"YcOPZ6J8vIuaO_TzLYPzgQ",25,4,8,1,4,"F"
"ycPeDuvin9STKE3a9-rzAA",5,3,3,0,0,"F"
"yCQzLCRSA72SDe-LtrBRCg",54,4.68,4,1,0,"F"
"YCRCj_LNJqfbbtR15aUpJA",1,5,0,0,0,"F"
"YcSWekAZIjdcuZJxzGcRSQ",26,3.62,13,7,6,"F"
"Yctm10mDz4MOaPZ0ubumPw",1,5,0,0,0,"M"
"YCu1Ud8twkKpWSjEnfJqcA",2,5,3,0,1,"M"
"YcU9GxIXAGvNCEg-Lyz1MA",94,3.23,44,9,11,"M"
"YcuQ_lwpyR_2YxW4I3pLOA",5,4.6,6,0,0,"M"
"ycuYNCzqmkTvee3cDxt4Lw",30,3.96,37,14,10,"F"
"YcxUVY8shpMYXSFMJCqmkg",3,4,3,2,1,"M"
"YCy_EX_dbIF3PS_1ogfucw",2,4.5,0,0,0,"F"
"yCZCcwxGYr5heFafVlPmCA",3,4.5,0,0,0,"F"
"yCZWhNAVXeZHv_g08P4x_Q",4,3.75,0,0,0,"M"
"YD-EcmiRuzOUyx7ymCjDOA",3,2.5,4,0,0,"M"
"yd1SGdqLOKW3WjAUrV8P0g",4,4,15,5,6,"M"
"YD2trEiFhj_ehUNCpFtfsA",103,3.77,80,39,49,"M"
"yD3aQ6YA7Y-Ds0DSVGFsJQ",4,1,6,3,0,"M"
"Yd3eaK5LJRuS5I8gXm-00A",9,4,3,1,1,"M"
"YD508JABVsFwlG30mgWHTA",7,4.4,3,3,0,"F"
"YD6rWnU4GVF-fv4srEw7KA",3,3.67,1,0,0,"M"
"ydaYTc4HzEbByz4HhNzC0w",201,3.9,162,36,81,"F"
"yDB-1XvwCm47fCy__ZrmUA",4,2.25,10,4,2,"M"
"yDC-Pg_MOxaCwg03rp14IA",6,3.5,8,2,4,"F"
"yDCjypQo1dpQ7rwgNx9f6Q",10,3.9,7,0,1,"M"
"ydE1aXK7RiMRB1qrRLa5QQ",43,4.14,74,45,24,"M"
"YdGfVCbgkoqjgMd5hMt_IQ",2,3,0,0,0,"F"
"YdGKUF2uLfwb0iKwDkkFzQ",7,3.86,6,2,4,"M"
"yDhXxrXmucSlxLu7xefwJQ",27,3.48,8,4,7,"M"
"ydiBmfImToat51aBMD8naw",3,3,2,0,0,"M"
"yDiCXOYJbbi5k1clMwo9Tw",4,5,1,1,0,"F"
"ydiDCiwIaYlYmOdUAuthSQ",18,3.61,12,3,4,"F"
"YDIVEoJ4snUOnvWbWT-YfA",26,2.88,21,0,3,"M"
"YDk5-q66hq6UWydldMG-3Q",1,5,0,0,0,"M"
"YDlAD4WTn7NvtM5vRd0xjw",4,3,4,0,1,"M"
"yDlBXvcE-QDrvwz1GkkGWg",3,1.33,2,0,0,"M"
"ydLUNjcGUl-nISKSrUUrGA",19,3.84,23,2,7,"F"
"YDlyV0apUqilXg2qkycXnw",3,5,6,0,1,"M"
"ydmF2KEbtiY0sSdppdyVTg",30,3.93,21,2,6,"F"
"ydNFYMs95yRyLgXADwPl1Q",2,1.5,1,1,0,"M"
"YDoojZldnPFe3lrNy1aRCA",5,2.6,2,0,1,"F"
"YdpKyJVvCchl9PasApgatg",80,4.16,270,104,153,"M"
"yDsc12EGhMyk4xXL6DDytw",8,4.12,13,3,1,"M"
"YDSd3PWa0IbDuqYLNuM9IQ",1,2,0,2,0,"M"
"YdsG6qN_PaAwyQ7p95Jf0Q",8,4.29,0,0,0,"M"
"YDuK0AhZ-dPtXKMQZZ605Q",10,3.3,12,3,1,"F"
"yDupANhyLDUQ5IDH_46uMQ",5,4,4,0,0,"M"
"yDV0K-SVAVHnOpVBJhgBFA",8,3.8,20,6,7,"M"
"YDwD7Wkg-BiSJGOSso57BA",19,4.37,7,0,4,"M"
"YdxEy5j7KYefQqSoTwwfGw",31,4.19,24,6,6,"M"
"ydXHK-xdFzo0T_tNNCwijw",4,3,1,0,0,"F"
"YDXk0IqpwzfKwVf8E_4Z8g",39,3.49,33,14,20,"F"
"ydYcRKjqUgHlZYf_WRpYKA",14,3.62,5,3,3,"F"
"YDyFIiD8jKqknEOarNF8uw",33,4.21,13,7,8,"F"
"yDYiN3I1Xvs8P9NMU1wIPQ",3,2,10,0,2,"F"
"YDYMntG-j19aYYARBm3GhQ",1,1,0,0,0,"F"
"YdzFXqvZ-o9VinIzwzJ11Q",6,3.83,6,0,1,"M"
"YDZL2Lhj9UUArLwPxWsyOg",2,1,0,0,0,"M"
"ye_1cwp2YeG3WgwqqSuT9Q",120,2.87,121,37,22,"F"
"ye_oNq4eYVk4TCSd_3zF6Q",2,3.5,0,0,0,"F"
"Ye--h2-INA9_dmtBIDIYzQ",1,5,2,1,2,"M"
"ye5nxoJVVg4AtTgDb2u6Uw",5,3.6,11,0,8,"F"
"Ye6pdo2QFu_QOseQYMjmug",8,3.5,4,1,2,"M"
"Ye77ihGRPN2l-zGsoaHHpg",1,1,3,1,0,"M"
"ye7WPJxSydB0hBpE8asAhw",16,4.25,11,4,4,"M"
"YeaVkicx1VTqH3_cS59j1g",38,3.19,23,3,3,"F"
"YebwRDHXkdnAOnksEQK0KA",11,4,3,2,0,"F"
"yecjYiek_oIzdom4nu183w",39,3.92,33,5,17,"F"
"YEDknaUor2PKJvIipNktGA",1,5,1,1,0,"F"
"yEdoJsi3f0IEar6FOHgwjw",16,3.12,11,4,2,"M"
"Yefgp7lJumG7SHwYf7poDg",2,5,1,0,0,"F"
"yeFYo2gey0LY26eIUvaPHg",18,3.33,30,20,22,"M"
"yEgbX4C2onxKwSazWQF4rA",147,3.81,159,75,99,"M"
"yEHuT5n_Wg5-kRL2hlNT2A",1,1,1,0,0,"M"
"YEinCsnxjV1L7kNeD9IZiw",10,4.7,13,13,8,"M"
"YeJgIv0qodbluin_kTqBZQ",1,3,1,0,0,"M"
"YeK95nGGvYsssVHzcWpmkA",105,3.76,154,22,36,"F"
"YEkza6XZCH0AGp5Saze1Ow",6,3.83,6,1,3,"M"
"YEL2CiImznL2XFXD_Yzy0g",3,5,0,0,0,"F"
"YELU5TN4M9U6B264EBO4eQ",3,4.67,1,0,0,"M"
"yEmCvCMTXGuJH2RvKgxzdg",6,2.33,0,0,0,"M"
"YeNjRj0GvdLUGl_65KbWTA",25,4.04,14,3,9,"M"
"YEnRbU0U7KpfrmJvjzqQow",33,3.39,37,18,12,"F"
"yenyM35FN03Y9bcFLBkg6A",1,4,1,0,0,"M"
"yEoAJbpUHziVFDCac6uIOg",3,2,0,0,0,"M"
"yEoDBLoe6eFkQDgRo8vM9w",1,5,0,0,0,"M"
"YEOSWAzj1nMo4XmCWl_Ccg",7,4.14,7,7,3,"M"
"yeSRxEDtWpdI1Oc2TsX3xw",11,3.36,18,1,9,"M"
"yETtApEyYQAmUQVOBgUjhw",18,2.94,38,17,12,"F"
"YEVokKX9G9PgHJ_gK4gO_g",7,5,13,3,4,"F"
"YewCf20PglU7c6JXu6bhcQ",2,1,0,0,0,"F"
"yexVL0RzRYAgnIzgCRrKTw",1,5,0,0,0,"M"
"YeXxwNiwioA2Lhd7VIv5-g",11,3,8,0,0,"F"
"YExy72qtXcEzLn3J92z5jw",3,5,3,0,1,"M"
"YEyx8t2Okqy8JDWHcF8C9Q",19,4.16,47,25,22,"M"
"yeYXSMkdeVrd_mcENbm-8Q",61,3.97,74,22,45,"F"
"YezFOG7KeGgZBF5HzU7wbA",69,3.67,98,16,47,"F"
"yEzlmDFbVrTI9R4cZTaUrw",24,3.52,19,12,7,"M"
"Yf24Qs6XNrg8RnQ0KC7VKw",1,1,1,0,1,"F"
"YF2o4EBNmidMUHnP7NslnA",3,4,0,0,0,"F"
"Yf3BLo0vqOWF5GasAoYWFg",1,5,0,0,1,"F"
"yF3D4HemZRmJDX49JRjkYw",365,3.79,327,179,181,"M"
"yf3jApRIlzcl1gbrGnPpjA",2,1.5,5,1,0,"F"
"yf3unLOMkadn7xDYfeNC3A",28,3.32,88,27,25,"F"
"YF4Z7OSh6ix_zX4Jh6vfug",2,3,7,3,0,"M"
"Yf5HhdQtUKngtTlIRDwXzw",16,4.19,13,0,12,"F"
"yF7_sjzo_Ct8EWuopeuptQ",14,3.85,11,0,2,"F"
"yf8gN_pRFE4c3zs1D72l4g",2,4,0,0,0,"F"
"YF8uJO3OOvM-dlVwoLbitA",17,4.06,17,3,4,"F"
"yF9su8PqjDJe_ceBcop9BA",140,4.1,262,90,245,"M"
"yfAE2xxLc2w3qNzsn-52Lw",2,3.5,1,0,0,"M"
"YFaq3PLiuXZtwxwDtMiOfA",377,3.44,402,151,192,"F"
"yFB5RAqbtQndEvX6hPlGtw",10,4.38,5,0,1,"F"
"yFbmRbcDBzTypNoHd-BTGw",3,4,2,0,0,"M"
"YfBqXNV3YO0eBiaF0Bw6Hw",263,3.79,195,83,103,"M"
"YfCbZF27kndPKl7Px9lefw",9,3.78,8,3,8,"F"
"Yfcgf3kT30L05rCd0wLygg",5,4,2,0,1,"F"
"YFczgSeJ2J-kJ287AIUOWQ",2,3,0,0,1,"M"
"yfd6Fz1faZd66yBnTIX7XQ",1,1,0,0,0,"F"
"yfgKtc470sL24BokhrVxvg",2,5,0,0,0,"F"
"yfgoWeADd-45G1Oety9pRA",1,5,0,0,0,"M"
"YfhfGDLcbTl-ucJLAExiHA",1,4,0,0,0,"M"
"yFHy_ryWVonfAJnWIFdh4w",3,3,0,0,1,"M"
"YFIdocpnI9c2-fD58-HGJQ",22,3.59,39,17,17,"F"
"Yfixa3SL3FM99QtPbwag5g",365,3.72,662,226,363,"F"
"YfJNNxbNMZa-6hJqcy1ukQ",1,4,0,0,0,"M"
"yfma4IV-Iv0OPoxJ4D-mPw",36,3.69,92,62,65,"M"
