"businessid","cat109","cat363","cat361","cat366","cat344","cat33","city","cat501","cat444","cat404","cat259","cat246","cat79","open","cat221","cat314","cat104","state","latitude","longitude","bstars","breviewcnt","wday1","wday2","wday3","wday4","wday5","wend1","wend2","wend3","wend4","wend5"
"Vak7jP7fu6LUxQDZmSZE3g","t","f","f","f","f","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.3203241,-111.8904425,3,9,0,2,10,2,7,0,0,6,3,3
"VAkSrbIRXTR1mA-CCDQqCA","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.6243219,-111.9265008,4.5,12,0,0,2,1,0,0,0,2,2,0
"VAlzQ-qJsSoTcJTc_1Pd1Q","f","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","t","f","f","AZ",33.4794687,-112.1255725,4.5,6,0,11,12,1,0,0,0,1,0,0
"VaN93_qJshvhx_wAfOM7eA","t","f","f","f","f","f","Peoria","f","f","f","f","f","f","t","f","f","f","AZ",33.56683,-112.253899,3.5,3,0,4,2,1,2,1,1,1,0,0
"vANCNdPMrB4niP_48_YP1A","f","f","f","f","f","t","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4218911,-111.9506569,3,5,0,2,2,3,0,0,0,0,1,0
"vaqmESluryt5i4Wbkb6KRA","f","f","f","f","f","f","Phoenix","f","f","f","t","f","f","t","f","f","f","AZ",33.5175821,-112.064846,3.5,46,0,3,5,6,1,0,1,3,0,0
"vARjqeIkSNsazHltujiq4Q","t","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.362719,-111.8761389,4.5,333,1,5,20,15,29,2,2,8,6,10
"VaS7LItYGX5Dr7rHe7aJiQ","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4272015,-111.940205,3,24,9,10,18,13,27,4,3,7,6,10
"VaUPAYItVG2qf3YVx5yHxQ","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.3497429,-111.966374,4,13,0,2,3,3,0,0,1,3,2,0
"Vb1tNz0Tlm1q41A4gjY-cg","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.5549658,-112.1342532,4,7,0,0,2,0,1,0,0,2,0,0
"vB3vEjcw9dfHmgP8ac5ZMQ","t","f","f","f","f","f","Phoenix","f","f","f","t","f","f","t","f","f","f","AZ",33.6546358,-112.0632975,2.5,5,0,2,3,4,12,0,1,2,4,5
"Vb6BqKpCYENLwOEgV9wM0g","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.3625565,-111.9127085,4.5,7,1,1,3,1,1,1,0,2,1,0
"Vb93xlZKcSuuuZoAkIFCxw","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","f","f","f","f","AZ",33.4212935,-111.9258672,3.5,27,2,1,2,1,3,1,0,1,2,0
"Vb9FPCEL6Ly24PNxLBaAFw","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","f","f","f","f","AZ",33.6101518,-111.9768512,4,28,0,1,3,0,4,0,0,2,0,1
"VBBdUc2nuBeMLW9bOjwaDA","f","f","f","f","f","t","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.594818,-112.065439,4,4,0,2,3,1,1,0,0,0,0,0
"Vbcd56jQ5tsrlsvTUHBz8Q","t","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.421361,-111.850105,4.5,7,0,1,4,0,1,0,1,0,0,1
"vBcuToSvuwBYFQUMdDKJqw","t","f","f","f","t","f","Scottsdale","f","f","f","f","f","f","f","f","f","f","AZ",33.495978,-111.927635,3,9,4,4,4,4,4,4,4,4,4,4
"vbDtODkDsW1ogqkEzjcs-g","f","f","t","f","f","f","Buckeye","f","f","f","f","f","f","t","f","f","f","AZ",33.442131,-112.557111,4,4,3,8,6,6,9,0,4,5,2,3
"VBhgkRUNe9gjc1HpmHA3Zw","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.422728,-111.951494,3,70,1,5,14,9,14,0,1,5,3,5
"VbiH2ia99Lc94zIJBk-Yyg","f","f","f","f","f","f","Tempe","f","f","f","t","f","f","f","f","f","f","AZ",33.3345347,-111.9620393,4,8,0,6,0,0,0,0,1,0,0,0
"vBjQ30CZcqzpTaCxeJgwTA","f","f","t","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.626712,-111.99569,3.5,3,4,4,4,4,4,4,4,4,4,4
"VBKa5uOmDBzfyWy-SsoaKw","f","f","t","f","f","f","Phoenix","f","t","f","f","f","f","t","f","f","f","AZ",33.64106,-112.025158,4,5,4,4,4,4,4,4,4,4,4,4
"VbsYTiNA9LCuUjnuiubjRQ","f","f","t","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.575477,-112.103052,5,3,4,4,4,4,4,4,4,4,4,4
"VBwpw0cRtN9xSQOlKYerhg","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4194675,-111.9400315,3,4,0,1,11,4,2,0,0,3,1,0
"VbXy3tH5RAu7HjT7VeMMgA","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.4951554,-112.0822129,3.5,79,1,3,12,7,14,0,3,5,5,4
"VC0VbRhQqvXpolK3pFuZPw","f","f","f","f","f","f","Phoenix","f","f","f","f","t","t","t","f","f","f","AZ",33.5091973,-112.0658233,4,34,4,0,1,11,24,1,0,2,2,5
"VC8OhMI7cDOhKt2CdtBhag","f","t","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","t","t","AZ",33.3209686,-111.9909114,3.5,3,4,4,4,4,4,4,4,4,4,4
"vCc7G6wSBIf8kuGOFH6FqQ","f","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.479572,-111.990256,2.5,8,0,0,0,0,1,0,0,0,1,1
"VCCOmfNKYif3GA0YwsnoVg","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.655105,-112.081705,2.5,8,0,0,1,1,0,0,0,1,0,1
"VCGyfZMhaCNUnYTK-ihvXQ","t","f","f","f","f","f","Glendale","f","f","f","f","f","f","t","f","f","f","AZ",33.534184,-112.174034,3.5,6,4,4,4,4,4,4,4,4,4,4
"vCHHSc3yXsWHiJYuZOb3cw","f","f","t","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.385525,-111.698011,4,4,0,5,1,2,2,0,3,1,0,0
"VCk_5-1bJ_apN1XNbiVXBw","f","f","t","f","f","f","Peoria","f","f","f","f","f","f","t","f","f","f","AZ",33.6819249,-112.2796988,2.5,9,0,4,9,4,0,0,2,3,1,1
"vCLIGCHIPBAO0C5DdZBgNQ","f","f","t","f","f","f","Phoenix","f","t","f","f","f","f","t","f","f","f","AZ",33.642857,-111.976907,5,4,4,4,4,4,4,4,4,4,4,4
"VclsNBDasc7x0r0tPHWKrA","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","t","f","f","AZ",33.697091,-111.803116,3.5,3,4,4,4,4,4,4,4,4,4,4
"vCM5pFtLP_Fj1Q3FIla53g","f","f","t","f","f","f","Mesa","f","t","f","f","f","f","t","f","f","f","AZ",33.415267,-111.765439,5,3,4,4,4,4,4,4,4,4,4,4
"vcNAWiLM4dR7D2nwwJ7nCA","f","t","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.495379,-111.976742,4,5,4,4,4,4,4,4,4,4,4,4
"vcOdP1oPxASz7x0HAmN-9A","f","f","f","f","f","t","Glendale","f","f","f","f","f","f","t","f","f","f","AZ",33.654933,-112.188766,5,3,0,0,2,4,1,0,0,0,0,0
"vctk2EKW16-ZTMRX4tMJQQ","f","f","f","f","f","f","Phoenix","f","f","t","f","f","f","t","f","f","f","AZ",33.4799333,-111.9761118,4.5,20,0,6,4,3,1,0,1,2,1,0
"vcX9au3IW-Mwv9SNZ_0jQA","f","f","f","f","f","t","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.320219,-111.912961,3,4,0,1,0,1,2,0,0,0,0,0
"VD8a_B589J_NlCirS8QA0Q","t","f","f","f","f","f","Carefree","f","f","f","f","f","f","t","f","f","f","AZ",33.8256856,-111.9231492,4,20,0,0,3,0,1,0,1,0,1,0
"VdE-3Gov-eyuJ2rLef7m_A","f","f","f","f","f","t","Peoria","f","f","f","f","f","f","t","f","f","f","AZ",33.551558,-112.270119,4,5,0,0,1,1,0,0,0,1,1,0
"VDEaaZcoWAZee77SdF2y0Q","f","f","f","f","f","f","Gilbert","f","f","f","f","f","f","t","f","f","f","AZ",33.3066535797675,-111.721816062927,3.5,3,0,1,3,1,0,0,0,1,0,0
"VdoqSzXlB3rldeW_BIag0w","f","f","f","f","f","t","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.500545,-111.9264093,3.5,11,0,4,12,10,1,0,0,1,0,0
"VDrjP43BPIKRDnSK2XZ4QQ","f","t","f","f","f","f","Litchfield Park","f","f","f","f","f","f","t","f","t","t","AZ",33.5112,-112.341369,4,5,4,4,4,4,4,4,4,4,4,4
"vdSqetuu1LehZiiBu8hSXg","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.320492,-111.929856,3,5,1,0,7,0,5,1,0,1,1,2
"VdVoKQmLbod_4qBLksKIBQ","f","f","f","f","f","f","Tempe","f","f","f","t","f","f","t","f","f","f","AZ",33.4216991594135,-111.951981782913,3.5,23,6,24,16,8,4,3,6,6,5,3
"vDYERdCM8Aj-MMJB9yW3-w","f","f","f","t","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.4726901926666,-111.868286132812,5,28,4,4,4,4,4,4,4,4,4,4
"VDzgxHjMJj-1nMfJMtcSPQ","t","f","f","f","f","f","Gilbert","f","f","f","f","f","f","t","f","f","f","AZ",33.335064,-111.785202,4,12,0,11,2,1,0,0,4,1,0,0
"vE0-p6JOWQAzp3TAO2Ef6w","f","f","f","f","f","f","Phoenix","f","f","f","f","t","f","t","f","f","f","AZ",33.4874652,-112.0650828,4,5,1,0,0,0,3,1,0,0,0,0
"VE6crrvvLA4eMk5A1hulnw","f","f","f","f","f","f","Florence","f","f","f","f","f","f","t","f","f","f","AZ",33.0314508,-111.3873431,4.5,9,0,3,0,2,0,0,0,4,2,0
"vEdPyIvIg_eX_pM8WXgtew","f","f","f","f","f","f","Phoenix","f","f","f","t","f","f","t","f","f","f","AZ",33.50741,-112.031029,3.5,3,0,4,11,10,7,0,3,5,5,4
"VEDXuvU1gZy3PqD9q32uwQ","t","f","f","f","f","f","Glendale","f","f","f","f","f","f","t","f","f","f","AZ",33.554038,-112.152171,3,9,0,0,2,1,3,0,0,0,1,2
"vEfbqrqGZdiZJkZ_F-FUIg","t","f","f","f","f","f","Chandler","f","f","f","f","f","f","f","f","f","f","AZ",33.299873,-111.842586,3.5,12,4,4,4,4,4,4,4,4,4,4
"VefwW51AD0PjDOk_wMO3Rg","f","f","f","f","f","f","Phoenix","f","f","t","f","f","f","t","f","f","f","AZ",33.63236,-112.13216,3,4,4,4,4,4,4,4,4,4,4,4
"VEKelzzAGxp-It6b5osgcg","t","f","f","f","f","f","Gilbert","f","f","f","f","f","f","t","f","f","f","AZ",33.290397,-111.720443,4,7,0,5,6,3,4,0,0,6,0,0
"vEMAPsmkqav9TbZUw34xdA","t","f","f","f","f","f","Goodyear","f","f","f","f","f","f","f","f","f","f","AZ",33.4634252,-112.3584488,1.5,3,4,4,4,4,4,4,4,4,4,4
"VeMcG5cMG2i1ziUVwQHaVQ","t","f","f","f","f","f","Glendale","f","f","f","f","f","f","t","f","f","f","AZ",33.6384406,-112.2181991,4.5,13,0,3,17,4,10,0,1,4,2,3
"ventMCD2COUEOXrRPF1EWQ","f","f","f","f","f","f","Casa Grande","f","f","f","f","f","f","t","f","f","f","AZ",32.8795324,-111.7472691,4.5,4,4,4,4,4,4,4,4,4,4,4
"VEojEXbJ81eiPLSSF9jNEQ","t","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.5403655,-111.8852673,4,71,0,5,16,11,15,0,2,7,6,6
"VerI72nYdRLfynCIJr_Tmg","t","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.4536,-111.6479,3,4,4,4,4,4,4,4,4,4,4,4
"VEVeXNBX_LUoHaHCJpxUMQ","t","f","f","f","f","f","Sun City West","f","f","f","f","f","f","t","f","f","f","AZ",33.6552412,-112.3532928,2.5,7,0,1,2,0,0,0,2,0,0,0
"Vf0tdlvXB0M7dR2Y2AeI8A","t","f","f","f","f","f","Peoria","f","f","f","f","f","f","t","f","f","f","AZ",33.582685,-112.204254,5,4,0,0,1,1,0,0,0,0,0,2
"vf2yCONx3HYVOyJ0ftnv5Q","f","f","t","f","f","f","Chandler","f","f","f","f","f","f","t","t","f","f","AZ",33.327247,-111.841091,3.5,3,4,4,4,4,4,4,4,4,4,4
"vF4d_jh3shJx8jU39AZdqg","f","f","f","f","f","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.307114,-111.8417963,4,7,0,9,5,3,8,0,2,3,2,1
"VFjeCLwVMguUNWH-DeOgyw","t","f","f","f","t","f","Phoenix","t","f","f","f","t","t","t","f","f","f","AZ",33.4346825157367,-111.994403600693,2.5,30,1,15,11,10,11,0,3,5,5,5
"vfLog2bLJGl6hAFtGtr0GQ","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.4471735,-112.073781,4,67,0,3,13,10,20,0,2,2,2,3
"vFOdpkM03mQdoQ7zP7FqpQ","f","t","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","t","t","AZ",33.4216296,-111.8051117,5,3,4,4,4,4,4,4,4,4,4,4
"vfqseP0_tGJ0LhSvvJQMuQ","f","t","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.574171,-111.885796,4,5,4,4,4,4,4,4,4,4,4,4
"vfv0rermjJJkWD50Plo5ig","t","f","f","f","f","f","Queen Creek","f","f","f","f","f","f","t","f","f","f","AZ",33.2536631,-111.6360068,2,6,1,2,5,1,4,0,0,2,0,0
"VfzUmXIgowYKutptfwR7Aw","t","f","f","f","f","f","Florence","f","f","f","f","f","f","t","f","f","f","AZ",33.061657,-111.485528,4.5,5,0,1,1,3,0,0,0,1,1,0
"VG_6E3ykEtV1xAJGqn0AHA","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.5822475,-111.8923672,3.5,5,0,0,6,2,0,0,1,1,0,1
"VgBs2cmQGxsevt5ZVW8vvg","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.6097989,-111.9271921,5,3,0,0,4,4,1,0,0,0,3,0
"vGeat2M50_z7Qumsq0A-lA","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.637824,-111.896652,3.5,21,17,15,6,8,8,2,4,3,5,3
"VGhMTZyqmGmM4Lrn9i6yuQ","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.4804484,-112.0898778,3.5,23,0,0,6,1,6,0,0,0,0,0
"vgJE_xDSFuijEUWgUCfkwg","f","f","t","f","f","f","Tempe","f","f","f","t","f","f","t","f","f","f","AZ",33.4218136,-111.9616214,2,3,1,3,0,2,0,0,1,1,0,0
"VGKRrcQ4yPXz1j9QpNLp9A","t","f","f","f","t","f","Gilbert","f","f","f","f","f","f","t","f","f","f","AZ",33.2819517038521,-111.788758635521,5,3,0,0,0,0,3,0,0,0,1,0
"VgOnAwmaca49g5ESmZrcng","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.4981611,-111.9285767,4,11,0,0,3,1,0,0,0,0,0,0
"VGOwmoYnmhH41IOQlB_Ecw","t","f","f","f","t","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.3057338,-111.895941,3.5,20,0,1,14,12,17,0,1,5,5,7
"VGQQnqEFME8q7XSe6dAwYw","f","f","f","f","f","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.2706978,-111.9702426,4.5,3,0,8,7,4,6,0,3,3,2,1
"VgtEm_L23SNZEsyNMKwhog","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4108625,-111.9701785,3,21,1,11,5,5,17,0,1,1,3,6
"VGvieeQwktJPxLMq6I3tkg","t","f","f","f","f","f","Paradise Valley","f","f","f","f","f","f","f","f","f","f","AZ",33.5793452,-111.9258593,4,5,4,4,4,4,4,4,4,4,4,4
"VGYaXB8kJjqBBIg6bsx1Sg","t","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.6754706,-111.9253733,3.5,27,0,8,17,11,18,1,3,8,4,8
"vH_WlMNtzx7Dq6Li5ecWEQ","f","f","t","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.3487093,-111.9618904,3.5,25,1,16,20,15,13,0,8,8,6,3
"Vh_xXB42CYfhEdelpDb1Ow","t","f","f","f","f","f","Anthem","f","f","f","f","f","f","t","f","f","f","AZ",33.8659752,-112.1366416,2.5,3,0,0,2,0,1,0,0,0,0,0
"VH9X2UmfxnI8byz5Xr1ebA","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.6404313,-112.1007399,3.5,4,2,7,1,0,0,0,3,1,0,0
"VHfj2t0Ko6aevNfwiDJzGg","f","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.384616,-111.754164,4,5,4,4,4,4,4,4,4,4,4,4
"vHgodZBJytT2r7K9c7SLMw","f","f","f","f","f","f","Phoenix","f","f","f","t","f","f","f","f","f","f","AZ",33.457788,-112.067113,4,61,0,5,8,5,11,0,3,5,1,1
"vI_hGx0uLW8pO1faPNR0VA","t","f","f","f","f","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.3209061,-111.875001,3,4,0,2,3,4,6,0,1,1,2,2
"vi1cf1L8puFQJ-gKhNZUgQ","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.3637707,-111.9100618,5,4,4,4,4,4,4,4,4,4,4,4
"vi3TSM3KR-OW7LlHJ6QmEQ","t","f","f","f","t","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4449783,-111.9481945,4,6,0,4,5,3,2,0,4,2,0,0
"viCUW2-IjjLLNcxyXbgExA","f","f","f","f","f","t","Gilbert","f","f","f","f","f","f","t","f","f","f","AZ",33.335942,-111.790625,3,3,4,4,4,4,4,4,4,4,4,4
"vIDQO_9Ytf10vEndDOih8Q","t","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.360804,-111.859837,4,86,1,2,18,14,10,0,0,4,2,0
"vIgMXdkGsz2MbfrF6Z1Bhw","f","f","f","f","f","t","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4072133,-111.9244324,2.5,8,4,4,4,4,4,4,4,4,4,4
"VIIoBwWzSkxcD7gp9-i1pw","t","f","f","f","f","f","Chandler","f","f","f","f","f","f","f","f","f","f","AZ",33.317906,-111.964138,3.5,6,4,4,4,4,4,4,4,4,4,4
"ViLOy7fr21PIVGEzYPyK4w","f","f","f","f","f","t","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.3778288,-111.8585323,2.5,3,4,4,4,4,4,4,4,4,4,4
"VilxIfmahfOhMcIaGK8Www","f","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.508634,-112.065356,3,10,0,2,2,3,0,0,0,0,0,0
"viQLBKFtCQkPykFUulVeuw","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","f","f","f","f","AZ",33.6342085,-111.9253627,3,10,0,1,8,7,6,0,1,5,2,1
"viSY3CqBViSFh3_Tv3kngg","f","f","f","f","f","f","Phoenix","f","f","f","t","f","f","t","f","f","f","AZ",33.5061711,-112.0647931,4.5,24,0,0,11,6,0,0,0,5,2,1
"vIv6YSNJGc72rqw1-4ISpw","f","f","f","f","f","f","Gilbert","f","f","f","f","f","f","t","f","f","f","AZ",33.3536799,-111.7896205,5,3,4,4,4,4,4,4,4,4,4,4
"vIZ35eT6fOGEEVIXL3R9zg","f","f","t","f","f","f","Peoria","f","t","f","f","f","f","t","f","f","f","AZ",33.59151,-112.255618,5,3,4,4,4,4,4,4,4,4,4,4
"vJ_mfmsWhFJBVNztbk003g","t","f","f","f","f","f","Maricopa","f","f","f","f","f","f","t","f","f","f","AZ",33.0546833,-112.043887,4.5,7,0,1,2,0,0,0,0,0,0,0
"vJ8h5KUTL5L7taf72zcOlA","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.646283,-111.908385,4,25,4,10,4,6,8,0,2,1,1,5
"vjHkbRBdUwG8aHDXllz37A","t","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.3075024,-111.6700435,3.5,8,2,9,8,2,5,0,1,3,1,1
"vjhOjeoKL_TGPXON6XDEsQ","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.407717,-111.950803,3.5,27,0,0,5,5,4,0,0,2,4,1
"vJOzlJdQjNT4YIh3KriqsA","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.5253546,-112.1029093,2.5,4,4,4,4,4,4,4,4,4,4,4
"VjzclBdSXmf6uNrD0DG2bg","t","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.5775051,-111.8859721,3,5,0,1,8,1,1,0,0,2,0,1
"VK54dQNl1VlwtDxjTocxhA","f","f","f","f","f","f","Phoenix","f","f","f","t","f","f","t","f","f","f","AZ",33.488414,-112.082007,3.5,20,1,6,13,13,18,0,2,7,6,9
"vk6VFm10drmhaNHjGJWFeQ","t","f","f","f","f","f","Mesa","f","f","f","f","f","f","t","f","f","f","AZ",33.3938132,-111.7516742,2,5,0,0,7,1,2,0,0,3,0,0
"vk7U4WeUKJWteORW5hba0g","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.421676,-111.959765,3.5,10,1,0,2,3,0,0,0,0,0,0
"VK9AdK8hjxIWU3C2W9_k0w","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","f","f","f","f","AZ",33.597361,-111.9813513,3.5,4,4,4,4,4,4,4,4,4,4,4
"VkdjWDnu5EDqT8PIhb4y3A","f","f","f","f","f","f","Mesa","f","f","f","t","f","f","t","f","f","f","AZ",33.4001063,-111.8570085,4,5,4,4,4,4,4,4,4,4,4,4
"VKNl2-aF4n1x7lPVyU-Mag","t","f","f","f","f","f","Scottsdale","f","f","f","f","t","t","f","f","f","f","AZ",33.5560781,-111.8987064,3.5,113,0,3,12,13,17,0,2,6,6,7
"vkQDObdBffLtHxJ_s8rgOQ","t","f","f","f","f","f","Mesa","f","f","f","f","t","t","f","f","f","f","AZ",33.3804798,-111.7560625,3.5,9,4,4,4,4,4,4,4,4,4,4
"vKQSEJX8T_7RejEJvL33ew","f","f","f","f","f","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.308411,-111.866398,4.5,5,0,7,2,5,5,0,0,2,0,1
"vKtykqL1LL5bM_1RKihPow","t","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.3917323,-111.9263497,2.5,4,4,4,4,4,4,4,4,4,4,4
"vKWL_CrrNEz0ddDfBlIkKA","f","f","f","f","f","t","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.58465,-111.830226,3.5,4,4,4,4,4,4,4,4,4,4,4
"VKWwreVZgCMAdGupyRB7Hw","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.428648,-111.96418,3.5,12,4,2,0,4,2,1,0,2,1,2
"VKxn7zmp8nOYT-ZHFZTjgA","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.470126,-112.04693,4.5,11,0,0,3,1,1,0,0,3,3,0
"VleSf6P-lyyyfkgNiwGjhA","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.6549301,-112.1334968,2.5,4,5,0,3,0,4,3,1,1,1,0
"vlEsxOtkCrStCb52gJhG5w","f","f","f","f","f","f","Phoenix","f","f","f","t","f","f","t","f","f","f","AZ",33.678615,-111.9746066,4.5,55,1,5,15,15,19,0,2,6,6,4
"VlEzJ8gehlSMDtAtj0yNHA","f","f","f","f","f","t","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.3490842,-111.9449183,3.5,8,0,1,4,3,1,0,0,1,0,0
"vLgKDL10f1tF-E0zvBPvvg","t","f","f","f","t","f","Glendale","f","f","f","f","f","f","t","f","f","f","AZ",33.529018,-112.297783,3.5,3,4,4,4,4,4,4,4,4,4,4
"VlHp9AFc9repIF6braYCCg","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.5057371,-111.9261124,4.5,12,0,3,6,10,10,0,1,3,2,1
"vlKuU9Jvo88EuaYQodElQw","t","f","f","f","f","f","Phoenix","f","f","f","f","f","f","f","f","f","f","AZ",33.305824,-111.991311,3.5,10,4,4,4,4,4,4,4,4,4,4
"VLRmecRseHP8ZLljlp7CFw","f","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.583163,-111.931007,4.5,16,0,2,5,5,0,0,1,0,1,0
"VLu6SFIlUaisIwbHa2eNOA","f","f","f","f","f","f","Tempe","f","f","f","f","f","f","t","f","f","f","AZ",33.4244961,-111.9397978,3.5,27,1,6,15,8,16,0,1,4,6,3
"vlxMPuG6LYJ-c0yjd6AW3A","t","f","f","f","f","f","Phoenix","f","f","f","f","t","t","t","f","f","f","AZ",33.4949925,-111.9901777,4,37,10,0,1,13,29,2,0,2,6,10
"VLXpl4P9b2ndIQUd-eGP2g","t","f","f","f","f","f","Glendale","f","f","f","t","f","f","t","f","f","f","AZ",33.6397913,-112.2245556,3.5,7,0,3,5,2,0,0,1,3,1,0
"Vm_P0F8OfpXlW1rw0eLoMQ","t","f","f","f","f","f","Scottsdale","f","f","f","f","f","f","t","f","f","f","AZ",33.4656138,-111.9283256,2.5,9,0,0,4,2,4,0,0,4,1,0
"Vm0olnUHnv8ur-67VynSJQ","f","f","f","f","f","f","Chandler","f","f","f","f","f","f","t","f","f","f","AZ",33.3065747,-111.8979254,3.5,7,2,2,1,2,3,0,0,0,0,1
"Vm3bvaDsHTcvoMt56p9bGQ","f","f","f","t","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.675936,-112.020736,3.5,4,4,4,4,4,4,4,4,4,4,4
"vM5xsbTlWTEhc4rkFJw9LQ","f","f","t","f","f","f","Phoenix","f","t","f","f","f","f","t","f","f","f","AZ",33.57175,-112.087812,5,3,4,4,4,4,4,4,4,4,4,4
"Vm9GQUptdZmBM9R7tZ9_Tg","f","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.5097147,-112.0289121,3.5,35,1,11,17,15,15,0,2,7,6,3
"vmDaQo7WMuF9BrWbP8Gz9g","f","f","f","f","f","f","Phoenix","f","f","f","f","f","f","t","t","f","f","AZ",33.449799,-112.074714,3.5,3,0,5,5,5,9,1,0,3,1,3
"vMENIWSUIKKWKG6sPQBZTA","f","f","f","f","f","t","Phoenix","f","f","f","f","f","f","t","f","f","f","AZ",33.5102068,-112.0272041,4.5,3,0,0,1,2,0,0,0,0,0,0
