"userid","country","age"
"'65233'","'usa'",56
"'65238'","'usa'",31
"'65244'","'canada'",31
"'65253'","''unknown''",52
"'65258'","'usa'",42
"'65285'","'usa'",51
"'65287'","'usa'",45
"'6532'","'canada'",0
"'65323'","'united kingdom'",31
"'65334'","'usa'",0
"'65345'","'switzerland'",26
"'65350'","''unknown''",38
"'65368'","'usa'",66
"'6537'","''unknown''",28
"'65370'","'usa'",35
"'65377'","'usa'",0
"'65387'","'usa'",36
"'65390'","'canada'",0
"'65398'","'usa'",13
"'65401'","'usa'",41
"'65409'","'usa'",44
"'6543'","'usa'",34
"'65433'","'usa'",0
"'65444'","'usa'",56
"'65445'","'usa'",55
"'65465'","'usa'",0
"'65467'","'usa'",45
"'65471'","'canada'",13
"'65483'","'usa'",0
"'65484'","'usa'",51
"'65487'","'usa'",49
"'65490'","'usa'",0
"'65497'","''unknown''",18
"'65512'","'usa'",0
"'65513'","'canada'",52
"'65520'","'netherlands'",30
"'65526'","'germany'",45
"'65537'","'usa'",0
"'65549'","'usa'",0
"'65579'","'germany'",25
"'65583'","'canada'",0
"'65584'","'usa'",26
"'65597'","'usa'",70
"'6563'","'usa'",31
"'6564'","'portugal'",37
"'65653'","'usa'",0
"'6566'","'usa'",0
"'65663'","'usa'",32
"'65665'","'australia'",40
"'6568'","'usa'",0
"'65680'","''unknown''",0
"'65699'","'germany'",32
"'657'","'usa'",0
"'65710'","'switzerland'",34
"'65730'","'canada'",50
"'65735'","'united kingdom'",37
"'6574'","'usa'",62
"'6575'","'usa'",0
"'65752'","'canada'",18
"'65769'","''unknown''",36
"'6577'","'usa'",62
"'65791'","'usa'",29
"'65792'","'usa'",47
"'65814'","'germany'",32
"'65817'","'usa'",0
"'65819'","'australia'",35
"'6582'","'usa'",35
"'65828'","'usa'",0
"'65837'","'usa'",46
"'65844'","'united kingdom'",32
"'65845'","'usa'",61
"'65853'","'usa'",57
"'65877'","'usa'",0
"'65890'","'usa'",0
"'65906'","'usa'",37
"'65913'","'usa'",48
"'65917'","'canada'",47
"'65921'","'usa'",13
"'65939'","''unknown''",58
"'65946'","'usa'",0
"'65956'","'italy'",22
"'6597'","'usa'",0
"'65970'","'usa'",52
"'6599'","'usa'",0
"'65996'","'germany'",39
"'66000'","'united kingdom'",32
"'66017'","''unknown''",51
"'6604'","'usa'",48
"'66055'","'usa'",32
"'66067'","'usa'",36
"'66073'","'usa'",28
"'66088'","'usa'",46
"'66091'","'usa'",0
"'66100'","'usa'",46
"'66105'","'usa'",0
"'66106'","'usa'",49
"'6611'","'romania'",22
"'66129'","'usa'",29
"'66161'","'usa'",53
"'66176'","'switzerland'",0
"'66178'","'usa'",30
"'66204'","'australia'",24
"'66205'","'france'",55
"'66211'","'usa'",0
"'66234'","'usa'",0
"'66235'","'usa'",0
"'66242'","'usa'",0
"'66255'","'switzerland'",25
"'66323'","'usa'",34
"'66327'","'italy'",33
"'66337'","'usa'",35
"'66362'","'canada'",20
"'6637'","'usa'",30
"'66370'","'usa'",0
"'66371'","'usa'",0
"'66387'","'usa'",52
"'66423'","'germany'",32
"'66428'","'philippines'",16
"'66443'","'canada'",29
"'66455'","'usa'",0
"'66456'","'usa'",59
"'66458'","'usa'",48
"'66462'","'usa'",56
"'66467'","'germany'",22
"'66473'","'usa'",21
"'66483'","'germany'",16
"'66485'","'germany'",0
"'66487'","'usa'",0
"'66513'","'usa'",0
"'66518'","'usa'",0
"'66523'","'usa'",0
"'66527'","'usa'",53
"'66528'","'usa'",0
"'66533'","''unknown''",0
"'66539'","'usa'",43
"'66542'","'usa'",0
"'66555'","'germany'",0
"'66556'","'usa'",23
"'66565'","'usa'",75
"'66567'","'usa'",56
"'66574'","'usa'",27
"'66580'","'usa'",55
"'66591'","'usa'",35
"'66599'","'spain'",36
"'66617'","'usa'",24
"'6662'","'canada'",31
"'66640'","'usa'",42
"'66663'","'germany'",50
"'66680'","'usa'",67
"'66685'","'usa'",0
"'66686'","'germany'",25
"'66690'","'italy'",0
"'66700'","'usa'",0
"'66704'","'usa'",0
"'66708'","'usa'",49
"'6671'","'usa'",54
"'66740'","'usa'",0
"'66743'","'usa'",40
"'66764'","'canada'",0
"'66765'","'canada'",39
"'66769'","'united kingdom'",60
"'66772'","'usa'",0
"'66789'","'usa'",55
"'6679'","'usa'",0
"'66792'","'usa'",39
"'66797'","'usa'",28
"'6680'","'usa'",17
"'6682'","'usa'",16
"'66827'","'usa'",0
"'66841'","'canada'",59
"'66842'","'usa'",31
"'66853'","'canada'",39
"'66864'","''unknown''",0
"'66878'","'usa'",42
"'66883'","'usa'",0
"'6689'","'usa'",0
"'66892'","'canada'",42
"'66912'","'united kingdom'",75
"'66914'","'usa'",64
"'66935'","'germany'",41
"'66938'","'usa'",0
"'66940'","'usa'",31
"'66942'","'malaysia'",31
"'66945'","'usa'",26
"'66953'","'usa'",0
"'66956'","'usa'",37
"'66960'","'belgium'",103
"'66964'","'usa'",20
"'66989'","'usa'",0
"'6700'","'usa'",21
"'67003'","'usa'",52
"'67017'","'united kingdom'",27
"'67025'","'usa'",40
"'67034'","'usa'",57
"'67053'","'united kindgonm'",0
"'67064'","'usa'",27
"'67072'","'canada'",19
"'67079'","'united kingdom'",35
"'67085'","'canada'",0
"'67089'","'usa'",63
"'67111'","'germany'",36
"'67131'","'usa'",19
"'67174'","'usa'",20
"'67176'","'canada'",31
"'67178'","'usa'",0
"'67187'","'canada'",58
"'67188'","'usa'",0
"'67198'","'usa'",13
"'67199'","'usa'",62
"'67200'","'usa'",0
"'67214'","'united kingdom'",30
"'67236'","'usa'",38
"'67237'","'usa'",41
"'67245'","'usa'",0
"'67250'","'usa'",0
"'67251'","'usa'",45
"'67255'","'canada'",0
"'67270'","'canada'",0
"'67272'","'usa'",35
"'67288'","'usa'",26
"'67296'","'usa'",39
"'67298'","'usa'",51
"'6731'","'usa'",29
"'67319'","'usa'",0
"'67322'","'usa'",73
"'67325'","'usa'",50
"'67337'","'usa'",0
"'67351'","'usa'",28
"'67354'","'usa'",30
"'67358'","'usa'",0
"'67364'","'usa'",0
"'67370'","'united kingdom'",0
"'67371'","'new zealand'",0
"'67375'","'usa'",41
"'67376'","'usa'",0
"'67383'","'usa'",0
"'67392'","'usa'",22
"'67397'","'usa'",50
"'67402'","'usa'",0
"'67403'","'usa'",31
"'6741'","'canada'",0
"'67415'","'usa'",29
"'67442'","'usa'",32
"'67444'","'usa'",42
"'67453'","'usa'",0
"'6746'","'usa'",0
"'67487'","'usa'",33
"'67490'","'usa'",29
"'67494'","'usa'",0
"'67497'","'germany'",35
"'67515'","'usa'",45
"'67522'","'canada'",0
"'67530'","'usa'",0
"'67542'","'usa'",60
"'67544'","'canada'",30
"'67547'","'usa'",42
"'67560'","'australia'",43
"'67575'","'usa'",37
"'67591'","''unknown''",0
"'67593'","'usa'",22
"'67600'","'united kingdom'",36
"'67615'","'usa'",0
"'67619'","'usa'",55
"'67620'","'australia'",22
"'67627'","'usa'",0
"'67628'","'portugal'",23
"'67629'","'usa'",31
"'6763'","'usa'",0
"'67630'","'usa'",26
"'6764'","'usa'",0
"'67641'","'usa'",0
"'6766'","'canada'",66
"'67663'","''unknown''",47
"'67677'","'usa'",50
"'6769'","'usa'",56
"'67690'","'usa'",20
"'67693'","'usa'",24
"'67694'","'usa'",44
"'67696'","'usa'",0
"'67710'","'canada'",0
"'67715'","'usa'",26
"'6772'","''unknown''",0
"'67720'","'germany'",15
"'67721'","'canada'",25
"'67743'","'united kingdom'",50
"'67754'","'usa'",17
"'67755'","'usa'",25
"'67757'","'belize'",42
"'67774'","''unknown''",0
"'67775'","'usa'",0
"'67778'","'canada'",37
"'67782'","'usa'",12
"'67785'","'united kingdom'",29
"'67796'","'usa'",33
"'6781'","'usa'",22
"'67810'","'usa'",41
"'67828'","'australia'",0
"'67829'","'usa'",26
"'67838'","'canada'",49
"'67840'","'usa'",50
"'6787'","'usa'",0
"'67886'","'usa'",31
"'6789'","'usa'",0
"'67896'","'usa'",29
"'67898'","'usa'",0
"'67910'","'usa'",35
"'67930'","''unknown''",0
"'67958'","'usa'",39
"'6797'","'usa'",53
"'67975'","'usa'",57
"'67992'","'united kingdom'",38
"'68000'","'canada'",10
"'68004'","'usa'",43
"'68014'","'united kingdom'",18
"'68028'","'usa'",0
"'68029'","'usa'",0
"'68050'","'usa'",61
"'68052'","'usa'",37
"'68059'","'usa'",47
"'68067'","'australia'",54
"'68073'","'usa'",44
"'68081'","'usa'",0
"'68087'","'usa'",25
"'68127'","'usa'",55
"'68128'","'usa'",0
"'68146'","'usa'",70
"'6815'","'usa'",24
"'68151'","'usa'",0
"'68156'","'usa'",34
"'68168'","'usa'",59
"'68184'","'israel'",0
"'68185'","'usa'",22
"'68227'","'usa'",0
"'68234'","'usa'",0
"'68239'","'usa'",0
"'68240'","'usa'",64
"'68249'","'usa'",50
"'68254'","'austria'",0
"'68256'","'usa'",28
"'68257'","'usa'",44
"'68261'","'usa'",42
"'68265'","'usa'",42
"'68272'","'usa'",64
"'68273'","'usa'",44
"'68283'","'usa'",56
"'68308'","'united kingdom'",0
"'68309'","'usa'",43
"'68341'","'united kingdom'",26
"'68344'","'usa'",31
"'68349'","'usa'",0
"'68352'","'usa'",71
"'68373'","'usa'",20
"'68378'","'usa'",17
"'68383'","'usa'",35
"'68395'","'new zealand'",15
"'6840'","'usa'",17
"'68412'","'united kingdom'",19
"'68422'","'united kingdom'",27
"'68426'","'canada'",25
"'68429'","'usa'",36
"'68436'","'usa'",49
"'68437'","'usa'",47
"'68447'","'usa'",19
"'68455'","'canada'",44
"'68465'","'usa'",32
"'68468'","'usa'",0
"'68473'","'usa'",42
"'68478'","'usa'",32
"'68491'","'united kingdom'",0
"'68498'","'germany'",0
"'685'","'usa'",21
"'68503'","'usa'",33
"'68505'","'usa'",34
"'68528'","'usa'",29
"'68531'","'usa'",0
"'68533'","'usa'",32
"'68537'","'usa'",70
"'68538'","'usa'",0
"'6854'","'usa'",0
"'68555'","'usa'",0
"'68561'","'usa'",59
"'68568'","'usa'",46
"'68572'","'usa'",24
"'68574'","'usa'",0
"'68581'","'usa'",52
"'68598'","'usa'",28
"'68605'","'usa'",0
"'68608'","'usa'",51
"'68614'","'usa'",0
"'68615'","'usa'",50
"'68621'","'usa'",52
"'68633'","'usa'",51
"'6865'","'usa'",40
"'68650'","'canada'",24
"'6866'","'france'",51
"'68683'","'usa'",0
"'68688'","'portugal'",26
"'68690'","'usa'",51
"'68691'","'usa'",54
"'68697'","'usa'",39
"'68700'","'usa'",16
"'6871'","'usa'",28
"'68721'","'canada'",30
"'68729'","'canada'",58
"'6873'","'usa'",75
"'68758'","'usa'",0
"'68760'","'usa'",0
"'68767'","'canada'",0
"'68768'","''unknown''",0
"'68811'","'canada'",0
"'68827'","'usa'",0
"'68836'","'usa'",56
"'68838'","'new zealand'",0
"'6884'","'usa'",25
"'68846'","'usa'",29
"'68853'","'canada'",59
"'68854'","'usa'",69
"'68873'","'united kingdom'",0
"'68886'","'usa'",37
"'68887'","'united kingdom'",0
"'6889'","'spain'",20
"'68928'","'mexico'",68
"'6893'","'usa'",20
"'6894'","'usa'",20
"'68943'","'usa'",0
"'68984'","'usa'",26
"'68998'","'usa'",43
"'6900'","'usa'",25
"'69012'","'usa'",0
"'69017'","'usa'",40
"'69022'","'usa'",56
"'69023'","'usa'",25
"'69032'","'usa'",0
"'69042'","'canada'",55
"'69050'","'usa'",0
"'69056'","'usa'",0
"'6906'","'usa'",63
"'69063'","'united kingdom'",29
"'69076'","'spain'",31
"'69078'","'usa'",42
"'69089'","'australia'",28
"'69120'","'usa'",28
"'69124'","'usa'",0
"'69147'","''unknown''",0
"'69156'","'usa'",31
"'69180'","'usa'",50
"'69183'","'usa'",47
"'69188'","'usa'",0
"'69211'","'usa'",0
"'69219'","'usa'",0
"'69228'","'usa'",43
"'69232'","'usa'",55
"'69249'","'canada'",0
"'69252'","'canada'",0
"'69268'","'usa'",0
"'69274'","'usa'",0
"'69275'","'usa'",30
"'6931'","'usa'",44
"'69310'","'canada'",0
"'69311'","'germany'",29
"'69322'","'turkey'",31
"'69332'","'germany'",32
"'69335'","'united kingdom'",23
"'69341'","'canada'",36
"'69345'","'usa'",0
"'69354'","'usa'",25
"'69355'","'usa'",0
"'69378'","'usa'",46
"'69388'","'usa'",35
"'69389'","'usa'",29
"'69405'","'netherlands'",36
"'6941'","'usa'",17
"'69410'","'usa'",0
"'69425'","'usa'",0
"'69436'","'usa'",0
"'69440'","'usa'",56
"'69460'","'poland'",36
"'69466'","'usa'",19
"'69472'","'canada'",0
"'69493'","'japan'",42
"'695'","'netherlands'",0
"'69511'","'usa'",0
"'69512'","'usa'",0
"'69554'","''unknown''",0
"'6958'","'usa'",0
"'69580'","'usa'",61
"'69593'","'usa'",44
"'69600'","'usa'",30
"'69612'","'usa'",0
"'69627'","'usa'",29
"'69648'","'united kingdom'",34
"'69655'","'usa'",42
"'69658'","'usa'",39
"'69661'","'usa'",54
"'6967'","'usa'",0
"'69672'","'usa'",46
"'6968'","'usa'",28
"'69684'","'usa'",33
"'69697'","'usa'",24
"'69698'","'usa'",46
"'69709'","'usa'",0
"'69721'","'usa'",32
"'69727'","'switzerland'",25
"'69749'","'canada'",20
"'69768'","'netherlands'",28
"'69775'","'usa'",41
"'69790'","'australia'",41
"'69795'","'germany'",39
"'69808'","'france'",34
"'69810'","'netherlands'",36
"'69823'","'usa'",25
"'69830'","'usa'",0
"'69878'","'united kingdom'",38
"'6988'","'usa'",0
"'6990'","'usa'",29
"'69916'","'usa'",55
"'69929'","'usa'",71
"'69933'","'usa'",0
"'69945'","'usa'",51
"'69963'","'usa'",0
"'69964'","'canada'",50
"'69967'","'canada'",41
"'69971'","'usa'",43
"'69981'","'canada'",0
"'69982'","''unknown''",0
"'69986'","'usa'",0
"'69990'","'usa'",0
"'7000'","'canada'",14
"'70014'","'usa'",0
"'70020'","'usa'",0
"'70038'","'canada'",27
"'70052'","'canada'",30
"'70055'","'usa'",18
"'70063'","'n/a'",0
"'70065'","'canada'",19
"'70066'","'usa'",17
"'70119'","'usa'",0
"'70122'","'canada'",55
"'70138'","'canada'",28
"'70147'","'new zealand'",0
"'70150'","'usa'",48
"'70153'","'canada'",34
"'70164'","'usa'",30
"'70173'","''unknown''",0
"'70183'","'canada'",25
"'70186'","'canada'",27
"'70189'","'usa'",0
"'70192'","'usa'",61
"'70198'","'usa'",0
"'70201'","'usa'",61
"'70205'","'usa'",0
"'7021'","'usa'",39
"'70222'","'canada'",56
"'70232'","'usa'",0
"'70238'","'germany'",26
"'70245'","'usa'",0
"'70279'","'usa'",0
"'70288'","'usa'",0
"'70302'","'usa'",24
"'70314'","'canada'",23
"'70316'","'usa'",0
"'70318'","'usa'",31
"'7033'","'canada'",29
"'70336'","'usa'",0
"'70345'","'usa'",0
"'7035'","'usa'",42
"'70371'","'usa'",0
"'70379'","'usa'",0
"'70380'","'usa'",0
"'70401'","'usa'",23
"'70402'","'usa'",36
"'70415'","'usa'",57
"'70429'","'canada'",0
"'70435'","'usa'",0
"'70448'","'usa'",17
"'70450'","'canada'",25
"'70460'","'usa'",0
"'70461'","'usa'",39
"'70463'","'usa'",29
"'70475'","'usa'",35
"'70477'","'usa'",31
"'70493'","'usa'",0
"'7050'","'canada'",0
"'70509'","'usa'",36
"'70510'","'usa'",56
"'70519'","'usa'",16
"'7053'","'usa'",29
"'70538'","'usa'",35
"'70541'","'germany'",26
"'70543'","'usa'",25
"'70550'","'australia'",37
"'70554'","'usa'",46
"'70556'","'usa'",0
"'7056'","'canada'",31
"'70560'","'usa'",51
"'70564'","'usa'",0
"'70569'","'canada'",42
"'70571'","'usa'",56
"'70572'","'usa'",0
"'70585'","'sweden'",46
"'70594'","'canada'",53
"'7060'","'usa'",16
"'70603'","'usa'",0
"'70606'","'australia'",27
"'70628'","''unknown''",35
"'70629'","'germany'",35
"'70648'","'netherlands'",34
"'70649'","'usa'",31
"'70666'","'usa'",18
"'70680'","'usa'",0
"'70694'","'united kingdom'",53
"'707'","'usa'",0
"'70700'","'usa'",57
"'70703'","'portugal'",33
"'7071'","'usa'",0
"'70713'","'australia'",49
"'7072'","'usa'",11
"'70731'","'australia'",38
"'70733'","'usa'",0
"'70740'","'channel islands'",0
"'70772'","'usa'",36
"'70783'","'usa'",81
"'7079'","'canada'",0
"'70791'","'usa'",37
"'70796'","'spain'",26
"'7082'","'usa'",0
"'70822'","'usa'",0
"'7084'","'usa'",22
"'70864'","'usa'",45
"'70866'","'germany'",31
"'70878'","''unknown''",0
"'709'","'usa'",14
"'70918'","'usa'",34
"'70931'","'usa'",36
"'70935'","'usa'",41
"'70940'","'usa'",0
"'70947'","'usa'",58
"'70951'","'usa'",49
"'70965'","'canada'",31
"'70981'","'usa'",28
"'70994'","'usa'",32
"'70996'","'italy'",31
"'70999'","'usa'",57
"'71019'","'usa'",55
"'7105'","'united kingdom'",0
"'7107'","'usa'",0
"'71075'","'usa'",26
"'71076'","'usa'",41
"'71081'","'canada'",0
"'71102'","'united kingdom'",23
"'71114'","'usa'",0
"'71162'","'canada'",40
"'71181'","'usa'",40
"'71183'","'ireland'",32
"'71188'","'usa'",26
"'7119'","'usa'",66
"'71193'","'usa'",61
"'71196'","'usa'",0
"'712'","'switzerland'",29
"'71201'","'usa'",31
"'71207'","'usa'",0
"'71223'","''unknown''",62
"'71224'","'usa'",0
"'71226'","'usa'",52
"'71227'","'canada'",0
"'71230'","'usa'",0
"'71233'","'malaysia'",16
"'71234'","'usa'",30
"'71239'","'usa'",24
"'7125'","'usa'",28
"'71261'","'usa'",29
"'71266'","'usa'",0
"'71268'","'canada'",42
"'71269'","'canada'",45
"'7128'","'usa'",8
"'71285'","'spain'",28
"'71316'","'usa'",0
"'7132'","'spain'",44
"'7134'","'usa'",23
"'71358'","'canada'",0
"'71362'","'usa'",30
"'71379'","'usa'",0
"'714'","'usa'",0
"'71410'","'usa'",3
"'71415'","'usa'",21
"'71420'","'usa'",27
"'71470'","'canada'",62
"'71480'","'usa'",0
"'71490'","'usa'",23
"'71494'","'usa'",0
"'71514'","'usa'",31
"'71521'","'canada'",35
"'71522'","'usa'",37
"'7155'","'austria'",32
"'71554'","'germany'",37
"'71558'","'canada'",55
"'71561'","'usa'",63
"'71562'","'germany'",0
"'71568'","'canada'",28
"'7158'","'usa'",30
"'71587'","'usa'",0
"'71591'","'usa'",0
"'71597'","'usa'",0
"'71612'","'portugal'",25
"'71615'","'usa'",29
"'71618'","'usa'",0
"'71620'","'usa'",46
"'71623'","'usa'",34
"'71628'","'usa'",0
"'71662'","'usa'",22
"'71676'","'germany'",56
"'71694'","'canada'",0
"'71703'","'usa'",39
"'71711'","'usa'",22
"'71712'","'usa'",26
"'71716'","'usa'",36
"'71728'","'spain'",49
"'71739'","'germany'",34
"'71752'","'usa'",20
"'71761'","'usa'",0
"'71765'","'usa'",36
"'71777'","'usa'",34
"'71786'","'usa'",29
"'71789'","'canada'",0
"'71799'","'usa'",29
"'71800'","'usa'",136
"'7181'","'spain'",24
"'71811'","'usa'",28
"'71822'","'australia'",47
"'7183'","''unknown''",0
"'71831'","'usa'",21
"'71837'","'australia'",60
"'71847'","'usa'",0
"'71850'","'usa'",0
"'71853'","'usa'",23
"'71855'","'usa'",20
"'71884'","'usa'",46
"'71893'","'canada'",0
"'71897'","'usa'",0
"'71900'","'usa'",0
"'71902'","'usa'",0
"'71912'","'spain'",38
"'71918'","'germany'",36
"'71940'","'germany'",0
"'71957'","'germany'",26
"'71967'","'germany'",24
"'7197'","'usa'",36
"'71981'","'spain'",30
"'72002'","''unknown''",0
"'72004'","'usa'",36
"'72005'","'usa'",66
"'72017'","'usa'",0
"'72028'","'usa'",0
"'72044'","'usa'",0
"'72084'","'usa'",0
"'72099'","''unknown''",41
"'7210'","'canada'",0
"'72100'","'usa'",37
"'72101'","'usa'",0
"'72109'","'usa'",41
"'72124'","'spain'",22
"'72148'","'germany'",19
"'72153'","'germany'",20
"'72163'","'usa'",25
"'72169'","'spain'",25
"'72183'","'usa'",0
"'72190'","'usa'",0
"'72195'","'germany'",21
"'72201'","'united kingdom'",37
"'72204'","'usa'",42
"'72211'","'france'",18
"'72214'","'canada'",40
"'72222'","'germany'",22
"'72233'","'usa'",65
"'72238'","'usa'",0
"'72247'","'usa'",18
"'7226'","'usa'",0
"'72261'","'usa'",21
"'72276'","''unknown''",0
"'72282'","'canada'",50
"'72287'","'usa'",34
"'72296'","'usa'",33
"'72327'","'romania'",20
"'7233'","'canada'",0
"'72347'","'switzerland'",32
"'72352'","'spain'",49
"'72364'","'germany'",0
"'72368'","'usa'",15
"'72379'","'usa'",0
"'72404'","'spain'",16
"'72418'","'usa'",0
"'72428'","'usa'",0
"'72451'","'united kingdom'",51
"'72470'","'usa'",39
"'7248'","'usa'",22
"'72482'","'usa'",24
"'72488'","'usa'",0
"'72493'","'mexico'",0
"'72523'","'usa'",0
"'72529'","'usa'",38
"'7253'","'usa'",32
"'72530'","'usa'",42
"'72531'","'usa'",48
"'72575'","'usa'",103
"'72589'","'spain'",30
"'7259'","'usa'",0
"'726'","'usa'",31
"'72601'","'germany'",24
"'72636'","'usa'",0
"'7266'","'usa'",0
"'72670'","'usa'",0
"'7268'","'usa'",0
"'72687'","'australia'",70
"'72707'","'finland'",24
"'7272'","'trinidad and tobago'",0
"'72728'","'spain'",30
"'72732'","'usa'",35
"'72742'","'usa'",0
"'72770'","'australia'",32
"'72771'","'germany'",44
"'72785'","'usa'",39
"'72805'","'usa'",0
"'7283'","'usa'",30
"'72841'","'usa'",39
"'7286'","'usa'",28
"'72863'","'netherlands'",33
"'72875'","'usa'",0
"'72876'","'usa'",22
"'72882'","'usa'",64
"'72887'","'usa'",54
"'72909'","'canada'",32
"'72923'","'usa'",0
"'72928'","'usa'",0
"'72930'","'usa'",0
"'72940'","'usa'",41
"'72946'","'usa'",46
"'72950'","'usa'",23
"'72964'","'usa'",0
"'72966'","'usa'",34
"'72975'","'usa'",21
"'72990'","'usa'",31
"'72992'","'france'",44
"'72999'","'germany'",42
"'73003'","'usa'",37
"'73020'","'usa'",0
"'73022'","'usa'",0
"'73039'","'usa'",24
"'73044'","'canada'",0
"'73045'","'canada'",18
"'73056'","'usa'",0
"'73059'","'usa'",66
"'73076'","'united kingdom'",26
"'73091'","'usa'",0
"'73094'","'usa'",0
"'73108'","'usa'",0
"'7312'","'usa'",23
"'73127'","'usa'",21
"'73133'","'usa'",50
"'73157'","'usa'",20
"'73179'","'usa'",36
"'7318'","'usa'",34
"'73189'","'usa'",0
"'7319'","'usa'",23
"'73196'","'usa'",35
"'73198'","'usa'",31
"'73215'","'usa'",0
"'73224'","'usa'",42
"'73240'","'usa'",0
"'73243'","'usa'",63
"'7326'","'usa'",44
"'73261'","'usa'",65
"'73265'","'usa'",0
"'73303'","'usa'",40
"'73309'","'italy'",0
"'73310'","'australia'",0
"'73330'","'usa'",29
"'73331'","'usa'",0
"'73363'","'usa'",22
"'7338'","'usa'",33
"'73385'","'malta'",23
"'73394'","'usa'",33
"'73398'","'usa'",40
"'73399'","'malaysia'",17
"'73405'","'usa'",0
"'7341'","'usa'",0
"'73435'","'switzerland'",0
"'73436'","'usa'",54
"'73458'","'malaysia'",0
"'7346'","'usa'",49
"'73464'","'germany'",28
"'73467'","'canada'",56
"'73469'","'canada'",56
"'73479'","'usa'",16
"'7348'","'canada'",24
"'73485'","'france'",30
"'73486'","'usa'",19
"'735'","'usa'",29
"'73504'","'brazil'",24
"'73509'","'usa'",28
"'7352'","'usa'",53
"'73528'","'usa'",0
"'73532'","'usa'",34
"'73542'","'canada'",0
"'73548'","'usa'",0
"'73554'","'spain'",41
"'73588'","'usa'",38
"'73603'","''unknown''",56
"'73614'","'united kingdom'",0
"'73622'","'usa'",27
"'73640'","'usa'",0
"'73641'","'germany'",0
"'73651'","'usa'",0
"'73670'","'usa'",77
"'73681'","'portugal'",27
"'73691'","'usa'",20
"'7371'","'canada'",26
"'73716'","'canada'",30
"'73732'","'usa'",49
"'73741'","'usa'",30
"'73746'","'usa'",16
"'73748'","'usa'",55
"'73779'","'usa'",17
"'73795'","''unknown''",0
"'73798'","'usa'",33
"'73829'","'spain'",36
"'73833'","'usa'",26
"'73835'","'usa'",20
"'73837'","'usa'",0
"'7384'","'usa'",28
"'73892'","'usa'",0
"'73893'","'usa'",27
"'73895'","'united kingdom'",42
"'73899'","'usa'",0
"'73907'","'usa'",0
"'73917'","'finland'",40
"'73923'","'usa'",29
"'73955'","'canada'",0
"'73958'","'usa'",25
"'73987'","'usa'",37
"'73991'","'austria'",59
"'7400'","'usa'",22
"'74000'","'italy'",21
"'74026'","'usa'",21
"'74038'","'usa'",0
"'74043'","'usa'",0
"'74051'","'usa'",39
"'74056'","'usa'",24
"'74065'","'usa'",0
"'74074'","'germany'",14
"'74088'","'usa'",16
"'74089'","'united kingdom'",29
"'74093'","'usa'",23
"'741'","'usa'",16
"'74103'","'usa'",43
"'74106'","'usa'",64
"'74113'","'usa'",29
"'74115'","'usa'",37
"'7412'","''unknown''",0
"'74129'","'netherlands'",29
"'74137'","'usa'",35
"'74164'","'usa'",17
"'74172'","'france'",20
"'74174'","'usa'",0
"'74175'","'usa'",23
"'74176'","'usa'",31
"'7418'","'usa'",34
"'74185'","'usa'",28
"'74187'","'usa'",26
"'74189'","'usa'",21
"'74201'","'italy'",39
"'74215'","'france'",26
"'74235'","'usa'",0
"'74238'","'usa'",46
"'7426'","'usa'",0
"'74262'","'italy'",23
"'74272'","'usa'",52
