"artistid","numscrobbles","numlistens","rock","electronic","indie","pop","hiphop"
"'12752'",9659910,1092376,"f","f","f","f","f"
"'12755'",5095167,344082,"f","f","f","f","t"
"'12756'",2100690,237709,"f","f","f","f","t"
"'12757'",5053238,436244,"f","t","f","f","t"
"'12762'",1903176,104420,"t","f","f","f","f"
"'12773'",3210890,198002,"t","f","f","f","f"
"'12775'",2600608,86732,"t","f","f","f","f"
"'12776'",2854991,97950,"f","f","f","f","f"
"'12783'",2005711,71352,"t","f","f","f","f"
"'12786'",1309682,79098,"t","f","f","f","f"
"'12794'",2131826,145041,"t","f","f","f","f"
"'12811'",1531546,42309,"t","f","f","f","f"
"'12837'",4174925,190820,"f","f","f","f","f"
"'12838'",1836437,152038,"f","t","f","f","f"
"'12839'",7389751,505067,"f","t","f","f","f"
"'12840'",1141589,72366,"f","f","f","f","f"
"'12846'",939745,79060,"f","f","f","f","f"
"'12854'",6516667,290828,"f","t","f","f","f"
"'12868'",8002936,530800,"f","t","f","f","f"
"'12890'",3269176,280223,"f","t","f","f","f"
"'12902'",2709236,348616,"f","f","f","f","t"
"'12911'",1651196,100538,"t","f","f","f","f"
"'12915'",5072556,91670,"t","f","t","t","f"
"'12921'",3805635,191959,"f","f","f","t","f"
"'12924'",1079176,82473,"t","f","f","t","f"
"'12928'",3015584,157074,"f","f","f","f","f"
"'12932'",2003573,147903,"f","f","f","f","f"
"'12950'",2819815,165574,"t","f","f","f","f"
"'12953'",1948749,146845,"t","f","f","f","f"
"'12979'",3367335,162804,"f","t","f","f","t"
"'12980'",4758399,145392,"f","f","t","f","f"
"'12984'",1678120,69367,"f","t","f","t","f"
"'12987'",1808691,278182,"f","t","f","f","f"
"'12989'",3918328,257167,"f","f","f","f","f"
"'13000'",6797319,459470,"t","f","f","f","f"
"'13002'",2354728,226239,"t","f","t","f","f"
"'13010'",2365725,230873,"f","t","t","f","f"
"'13011'",1265450,146224,"f","t","f","f","f"
"'13013'",6056877,772706,"f","f","f","f","f"
"'13017'",3151598,146962,"f","f","f","f","f"
"'13026'",1617864,59171,"t","f","f","f","f"
"'13034'",1273148,88900,"f","f","f","f","f"
"'13039'",3389164,176358,"f","f","f","t","f"
"'13044'",5890117,252723,"t","f","t","f","f"
"'13066'",10800333,443016,"t","f","t","t","f"
"'13070'",2315119,114550,"f","f","f","f","f"
"'13072'",1143264,32418,"t","f","f","f","f"
"'13087'",5683283,185609,"t","f","f","f","f"
"'13094'",3583864,227442,"f","f","f","f","t"
"'13102'",1738536,190144,"f","f","f","f","f"
"'13113'",3501582,27733,"t","f","f","f","f"
"'13116'",1135096,16831,"f","f","f","f","f"
"'13137'",923598,82514,"f","t","f","t","f"
"'13144'",1216887,84980,"t","f","f","t","f"
"'13147'",6296898,471228,"f","f","t","t","f"
"'13156'",1422591,164510,"f","f","f","t","f"
"'13164'",1783656,197477,"f","f","f","t","f"
"'13169'",1245650,134509,"f","f","f","f","f"
"'13171'",3273632,304372,"t","f","f","f","f"
"'13179'",2137281,43297,"f","f","f","f","f"
"'13218'",3438674,305372,"f","f","t","f","f"
"'13224'",3138877,221316,"f","f","t","f","f"
"'13227'",2467797,147865,"f","f","f","f","f"
"'13240'",1826051,48349,"f","f","f","t","f"
"'13260'",2189071,58413,"t","f","f","t","f"
"'13264'",4291160,76669,"t","f","f","f","f"
"'13269'",2314042,252482,"f","f","f","f","f"
"'13272'",1855424,221238,"t","f","f","f","f"
"'13279'",2633619,202436,"f","f","f","t","f"
"'13289'",3290578,133746,"t","f","t","f","f"
"'13291'",1246581,67409,"t","f","f","f","f"
"'13292'",5773032,530863,"f","f","f","f","t"
"'13308'",1668208,64279,"f","f","f","f","f"
"'13318'",1841567,131518,"f","f","f","f","f"
"'13320'",2701298,247964,"f","f","f","f","f"
"'13337'",1735793,158906,"f","f","f","f","f"
"'13339'",3824052,182993,"f","t","f","f","f"
"'13347'",633169,26405,"t","f","f","f","f"
"'13354'",1356794,88257,"f","t","f","t","f"
"'13368'",3069077,184163,"f","f","f","f","f"
"'13369'",1272125,133005,"f","f","f","f","f"
"'13371'",1372701,190660,"f","f","f","f","f"
"'13372'",3153600,125104,"t","t","f","f","f"
"'13375'",4949771,386280,"f","t","f","f","f"
"'13378'",2492308,29237,"t","f","f","f","f"
"'13382'",2426497,35615,"t","f","f","f","f"
"'13387'",2149175,107295,"f","f","f","f","f"
"'13390'",1415579,89872,"f","f","f","f","f"
"'13393'",3905934,319580,"f","t","f","f","f"
"'13395'",1169718,111613,"f","f","f","f","f"
"'13396'",4383282,127276,"t","f","f","f","f"
"'13398'",986240,35509,"t","f","f","f","f"
"'13406'",3388724,316492,"t","f","t","f","f"
"'13416'",6471144,311072,"t","f","f","f","f"
"'13417'",3005093,132592,"f","f","t","t","f"
"'13418'",2154258,209319,"t","f","f","t","f"
"'13431'",3779508,178111,"t","f","f","f","f"
"'13446'",6727425,562362,"f","f","f","f","f"
"'13450'",2450165,363378,"t","f","f","f","f"
"'13451'",1528756,71461,"f","t","f","f","f"
"'13454'",5046436,131966,"t","f","f","f","f"
"'13463'",4882060,214590,"f","f","f","f","f"
"'13510'",1093448,47455,"t","f","f","f","f"
"'13516'",2814554,146685,"t","f","t","t","f"
"'13517'",4123626,213680,"f","f","f","f","f"
"'13521'",3089241,131799,"t","f","t","f","f"
"'13523'",5727740,236054,"t","f","t","f","f"
"'13524'",2876419,125269,"t","f","t","f","f"
"'13526'",3070178,141104,"t","f","t","f","f"
"'13528'",3531357,219862,"t","f","t","f","f"
"'13531'",1723469,134578,"t","f","f","f","f"
"'13539'",4255175,267643,"f","t","t","t","f"
"'13540'",5278154,209338,"f","f","t","f","f"
"'13555'",13397459,322954,"f","f","f","f","f"
"'13558'",2352118,257540,"f","f","t","t","f"
"'13575'",1882265,174451,"t","f","t","t","f"
"'13586'",1686781,120830,"f","f","f","f","f"
"'13587'",1538679,83733,"f","f","f","f","f"
"'13588'",4123175,191433,"f","f","f","f","f"
"'13590'",1960386,242545,"f","f","f","f","f"
"'13594'",3514949,251866,"f","f","f","f","f"
"'13595'",2392069,282958,"f","f","f","f","f"
"'13598'",1451600,130908,"t","f","f","f","f"
"'13603'",2864003,99507,"t","f","f","f","f"
"'13604'",2818350,57156,"f","f","f","f","f"
"'13610'",1856171,145189,"t","f","t","t","f"
"'13612'",1888789,33439,"f","f","f","f","f"
"'13616'",2972946,58017,"f","f","f","f","f"
"'13618'",1418635,47022,"f","f","f","f","f"
"'13621'",5582922,361107,"t","f","f","f","f"
"'13622'",1198789,30450,"f","f","f","f","f"
"'13624'",5124966,488582,"f","f","t","f","f"
"'13629'",2087833,39479,"f","f","f","f","f"
"'13633'",1779722,107567,"f","f","t","t","f"
"'13646'",4006120,263679,"f","t","f","f","f"
"'13660'",2571955,178286,"t","f","t","t","f"
"'13664'",3040239,211853,"t","f","t","f","f"
"'13668'",1299267,67426,"t","f","t","f","f"
"'13669'",3942184,147638,"f","f","f","f","f"
"'13678'",3237565,124886,"f","f","f","f","f"
"'13683'",1142618,41044,"f","f","f","f","f"
"'13688'",5359560,465845,"f","f","t","f","f"
"'13692'",3599521,120028,"f","f","f","f","f"
"'13700'",4686472,320924,"t","f","f","f","f"
"'13702'",1484654,137858,"t","f","f","f","f"
"'13709'",4068163,371397,"t","f","f","t","f"
"'13711'",1912016,170229,"f","f","t","f","f"
"'13727'",1131929,58248,"f","f","f","f","f"
"'13737'",3259748,306457,"f","f","t","f","f"
"'13738'",2425615,110985,"f","f","t","t","f"
"'13744'",7336013,240157,"t","f","t","f","f"
"'13750'",1773837,102035,"t","f","t","f","f"
"'13751'",1126204,45374,"f","t","f","f","t"
"'13754'",1125950,85469,"t","t","f","f","f"
"'13755'",5122208,264090,"t","f","f","f","f"
"'13757'",1741118,69535,"t","f","f","f","f"
"'13775'",1169944,167795,"f","t","f","f","f"
"'13778'",3217342,155684,"t","f","t","f","f"
"'13816'",934427,71415,"f","t","f","f","t"
"'13830'",1292866,107584,"f","f","f","f","f"
"'13834'",3121245,224670,"f","f","t","f","f"
"'13846'",2395354,82736,"f","f","f","f","f"
"'13848'",1057727,73581,"t","f","f","f","f"
"'13878'",1193026,75010,"f","f","f","f","f"
"'13879'",5361457,512897,"t","f","f","t","f"
"'13882'",2356797,169516,"f","t","f","f","f"
"'13888'",8496741,319858,"t","f","t","t","f"
"'13902'",4138950,119988,"f","f","f","f","t"
"'13914'",1694998,68717,"f","t","f","f","f"
"'13916'",2613114,147643,"f","f","f","f","f"
"'13923'",1769981,319517,"f","f","f","f","f"
"'13924'",1361457,189198,"f","t","f","f","f"
"'13929'",1888106,129054,"t","t","f","f","f"
"'13941'",1445070,177550,"f","f","f","f","f"
"'13950'",3031045,149763,"f","f","f","f","f"
"'13962'",8983446,548499,"t","f","t","f","f"
"'13966'",1521760,310783,"f","t","f","f","f"
"'13967'",2020336,73974,"t","f","f","t","f"
"'13971'",1581669,75655,"f","f","f","f","f"
"'14005'",1231839,160506,"f","f","f","f","f"
"'14023'",2441814,329878,"f","f","f","f","f"
"'14042'",2752761,207522,"t","f","f","f","f"
"'14047'",2381340,165417,"f","f","f","f","t"
"'14052'",5290274,171124,"t","f","t","f","f"
"'14053'",3015486,72163,"t","f","f","f","f"
"'14061'",3300623,243078,"t","f","f","f","f"
"'14062'",1088990,90937,"t","f","t","f","f"
"'14064'",2210816,162861,"t","f","t","t","f"
"'14065'",6030531,434983,"t","f","t","f","f"
"'14074'",5842419,343160,"f","f","f","f","f"
"'14078'",1463764,101769,"t","f","f","f","f"
"'14092'",1721171,38670,"f","f","f","f","f"
"'14097'",6838839,415158,"t","f","t","f","f"
"'14106'",1759055,133635,"t","f","f","f","f"
"'14116'",1051392,52555,"t","f","f","f","f"
"'14121'",1916154,100666,"f","f","f","f","f"
"'14124'",2198061,148802,"f","f","f","f","f"
"'14147'",5113673,663031,"f","f","f","f","f"
"'14185'",3021561,164684,"f","f","f","t","f"
"'14193'",1875005,153629,"f","t","f","f","f"
"'14194'",2071095,160399,"t","f","t","f","f"
"'14200'",2761069,86059,"f","f","f","f","f"
"'14206'",2063688,124709,"f","f","t","f","f"
"'14208'",4392492,151411,"f","f","f","f","f"
"'14210'",2653375,176216,"t","f","t","f","f"
"'14215'",2734216,152141,"t","t","t","f","f"
"'14218'",2816782,35724,"t","f","f","t","f"
"'14222'",5748690,278661,"f","t","t","f","f"
"'14225'",3434188,116259,"f","f","f","f","t"
"'14241'",1612760,123163,"t","f","f","t","f"
"'14252'",1047635,74941,"t","f","f","f","f"
"'14266'",876558,71209,"f","f","f","f","f"
"'14286'",1068338,83727,"f","t","f","f","f"
"'14301'",1728246,107392,"t","t","t","f","f"
"'14303'",3363940,103810,"t","f","t","f","f"
"'14317'",4284529,415745,"t","f","f","t","f"
"'14318'",7207794,632239,"t","f","f","f","f"
"'14340'",4501202,683360,"f","f","f","f","t"
"'14348'",3527692,75349,"t","f","t","f","f"
"'14359'",2723124,302974,"t","f","t","t","f"
"'14367'",1683988,283195,"f","f","f","f","t"
"'14368'",2164784,122781,"t","f","t","f","f"
"'14369'",1552110,68161,"f","t","t","t","f"
"'14372'",4735081,189042,"t","f","t","f","f"
"'14373'",2107164,59095,"t","f","f","f","f"
"'14378'",4267498,322546,"t","f","f","f","f"
"'14391'",1435873,113878,"f","f","f","f","f"
"'14392'",2915934,160623,"f","f","f","f","f"
"'14394'",1564267,70732,"f","f","f","f","f"
"'14395'",993320,98920,"f","f","f","t","f"
"'14396'",2835772,189840,"f","f","f","f","f"
"'14398'",921244,65630,"f","f","f","f","f"
"'14399'",1498212,85341,"t","f","f","t","f"
"'14424'",2126613,113609,"f","f","f","f","t"
"'14439'",5049888,391346,"t","f","f","f","t"
"'14450'",2569046,187642,"f","f","f","f","f"
"'14453'",1872802,134880,"t","f","t","f","f"
"'14459'",1848252,145277,"t","f","t","f","f"
"'14466'",4884362,191620,"f","f","f","f","f"
"'14476'",3942137,220516,"t","f","f","f","f"
"'14480'",1909633,326545,"t","f","f","f","f"
"'14501'",2871334,120657,"t","f","f","f","f"
"'14509'",2270711,217132,"f","f","f","f","f"
"'14526'",1544583,95524,"t","t","f","t","f"
"'14528'",5766308,147245,"t","f","f","t","f"
"'14534'",2404214,272753,"t","f","t","t","f"
"'14547'",1420576,41591,"t","f","t","f","f"
"'14580'",3148825,166380,"f","t","f","f","f"
"'14598'",4373043,465325,"f","f","f","f","t"
"'14614'",2826846,213006,"t","f","f","t","f"
"'14632'",8652018,406643,"f","f","f","f","f"
"'14634'",1633595,113383,"t","f","f","t","f"
"'14638'",2936397,235133,"f","t","f","f","f"
"'14645'",5860495,319586,"f","f","t","t","f"
"'14646'",2692463,77217,"t","f","t","f","f"
"'14649'",1924323,147890,"f","f","f","f","f"
"'14667'",2106452,115223,"f","f","t","t","f"
"'14669'",1220918,83128,"f","t","f","f","f"
"'14678'",3208222,285303,"t","f","t","f","f"
"'14680'",1152539,69862,"f","t","f","t","f"
"'14685'",2767301,296871,"t","f","t","t","f"
"'14688'",1877627,247616,"f","t","f","f","f"
"'14692'",4919751,271681,"t","f","f","f","f"
"'14724'",1536112,98835,"t","f","f","t","f"
"'14727'",1215132,92048,"f","f","f","f","f"
"'14728'",8033839,178900,"t","f","f","f","f"
"'14739'",1011660,91986,"f","t","f","f","f"
"'14744'",2860103,193285,"f","t","f","f","f"
"'14750'",2609212,216910,"f","t","f","f","f"
"'14752'",1318726,144817,"f","t","f","f","f"
"'14754'",599844,101135,"f","t","f","f","f"
"'14757'",570053,97877,"f","t","f","f","f"
"'14760'",1938091,134260,"f","t","f","f","f"
"'14761'",746330,123642,"f","t","f","f","f"
"'14764'",937662,115541,"f","t","f","f","f"
"'14765'",530062,79197,"f","t","f","f","f"
"'14766'",1671544,141816,"f","t","f","f","f"
"'14768'",2314929,241452,"f","t","f","f","f"
"'14774'",718466,114874,"f","t","f","f","f"
"'14779'",1061617,116912,"f","t","f","f","f"
"'14801'",5065750,224434,"t","f","f","t","f"
"'14802'",6919857,337210,"f","f","f","f","t"
"'14806'",3822299,110933,"t","f","f","f","f"
"'14807'",2561101,104581,"t","f","f","f","f"
"'14827'",3109435,80044,"f","f","f","f","f"
"'14828'",4751156,41080,"f","f","f","f","f"
"'14834'",1438457,28274,"t","f","f","f","f"
"'14836'",2611931,23208,"f","f","f","f","f"
"'14840'",3618594,174717,"f","t","f","f","f"
"'14845'",5101500,241577,"f","f","t","t","f"
"'14846'",8416588,486553,"t","t","t","t","f"
"'14847'",2042988,59147,"t","f","f","f","f"
"'14853'",2127052,107852,"t","f","f","f","f"
"'14878'",3289195,316154,"f","f","f","f","f"
"'14880'",1434975,147803,"t","f","f","f","f"
"'14886'",1318899,177702,"f","f","f","f","f"
"'14908'",1808209,50272,"f","f","f","f","f"
"'14913'",2931844,88228,"f","f","f","f","f"
"'14919'",2373413,92688,"f","f","f","f","f"
"'14922'",1143261,91098,"t","f","f","f","f"
"'14925'",1832455,155337,"t","f","f","t","f"
"'14930'",5333828,576597,"t","f","f","t","f"
"'14962'",2335599,149032,"t","f","f","f","f"
"'15027'",4600386,299865,"t","f","f","f","f"
"'15037'",6301426,320141,"f","t","f","f","f"
"'15038'",3108743,450541,"t","f","f","t","f"
"'15053'",1978763,80122,"f","f","f","f","f"
"'15055'",5644647,166661,"f","f","f","f","f"
"'15064'",3720017,244416,"f","t","f","f","f"
"'15083'",880705,72205,"f","t","f","f","f"
"'15085'",1266018,71367,"f","t","f","f","f"
"'15086'",2112985,110137,"f","t","f","f","f"
"'15087'",1479119,78048,"f","t","f","f","f"
"'15097'",1306413,74388,"f","f","f","f","f"
"'15098'",2366795,64736,"f","f","f","f","f"
"'15103'",1443834,126098,"f","f","f","f","t"
"'15108'",1226538,107114,"f","f","f","f","t"
"'15109'",3623402,132500,"f","f","f","f","t"
"'15119'",4933138,235014,"t","f","f","f","f"
"'15159'",5091491,342863,"t","f","t","t","f"
"'15160'",3903558,294482,"t","f","f","f","f"
"'15179'",4273944,143712,"t","f","f","f","f"
"'15180'",6037704,241341,"t","f","f","f","f"
"'15206'",1285825,29000,"f","f","f","f","f"
"'15218'",1869724,94302,"t","f","f","t","f"
"'15245'",1015281,72053,"f","t","f","f","f"
"'15256'",638480,62411,"f","f","f","f","f"
"'15269'",3209314,545422,"f","f","f","f","f"
"'15277'",3531922,105903,"t","t","f","f","f"
"'15296'",4584797,85501,"t","f","t","f","f"
"'15298'",1266441,50240,"f","t","f","f","f"
"'15301'",3196667,410081,"t","f","f","f","f"
"'15302'",2269900,59542,"f","f","f","f","f"
"'15307'",825356,64131,"f","t","f","f","f"
"'15332'",1657843,158162,"f","f","f","f","f"
"'15334'",899386,100235,"f","f","f","t","f"
"'15338'",5296583,565606,"f","f","f","f","f"
"'15341'",1004148,143971,"f","f","f","f","f"
"'15361'",4271988,596247,"f","f","f","f","f"
"'15362'",2767116,101834,"t","f","f","f","f"
"'15370'",1215208,83335,"f","t","f","f","f"
"'15389'",3781933,347764,"t","f","f","f","f"
"'15391'",14618324,1155773,"f","f","f","f","f"
"'15443'",1686276,132098,"t","f","f","f","f"
"'15457'",9260151,632650,"f","f","f","f","f"
"'15481'",4678745,629228,"t","f","f","f","f"
"'15482'",2722143,333852,"t","f","f","f","f"
"'15483'",2869671,472717,"t","f","f","f","f"
"'15527'",3085910,388868,"t","f","f","f","f"
"'15532'",2918734,190123,"f","t","f","t","f"
"'15533'",1714459,295808,"f","f","f","t","f"
"'15538'",1498906,134466,"f","f","f","f","f"
"'15548'",3073203,252902,"t","f","t","t","f"
"'15562'",2113704,183488,"f","f","f","f","f"
"'15577'",866259,31870,"t","f","f","t","f"
"'15584'",3738057,549483,"f","f","f","t","f"
"'15586'",2716432,337600,"t","f","f","f","f"
"'15591'",1043919,74837,"t","f","f","t","f"
"'15614'",1924491,266615,"f","f","f","t","f"
"'15618'",4149687,166975,"f","t","f","f","t"
"'15639'",1227162,108432,"t","f","t","f","f"
"'15641'",2509204,165801,"t","f","f","f","f"
"'15643'",1582696,95208,"t","f","f","f","f"
"'15645'",2805377,91806,"f","f","t","t","f"
"'15662'",901731,32725,"f","f","t","t","f"
"'15665'",781442,82722,"f","f","f","t","f"
"'15688'",908289,78145,"f","t","f","f","f"
"'15690'",3131478,313131,"f","t","f","t","f"
"'15694'",2284652,189915,"f","t","f","f","f"
"'15720'",3670399,134461,"f","f","f","t","f"
"'15722'",17909993,845230,"f","f","f","f","f"
"'15729'",3275736,344160,"f","f","f","f","f"
"'15750'",2713399,231044,"t","f","t","f","f"
"'15751'",3159787,254353,"t","f","f","f","f"
"'15752'",1784195,128086,"f","f","t","t","f"
"'15760'",2738117,167775,"f","f","f","f","f"
"'15774'",1838826,298031,"f","f","f","f","f"
"'15777'",2343460,265747,"f","f","f","f","f"
"'15778'",1590149,139519,"f","t","f","f","f"
"'15782'",2519641,199322,"f","t","f","f","f"
"'15783'",885404,118578,"f","t","f","f","f"
"'15791'",1620832,156574,"f","t","f","f","f"
"'15792'",589842,83964,"f","t","f","f","f"
"'15793'",903597,129657,"f","t","f","f","f"
"'15795'",1327843,218962,"f","t","f","f","f"
"'15798'",680734,112530,"f","t","f","f","f"
"'15800'",1008011,156926,"f","t","f","f","f"
"'15812'",1528168,131738,"f","f","f","f","f"
"'15814'",5347189,63175,"t","f","f","f","f"
"'15845'",1899668,37247,"f","f","f","f","f"
"'15848'",2075916,136978,"f","t","f","f","f"
"'15854'",1764194,123673,"f","f","t","t","f"
"'15863'",1237526,94720,"f","f","t","t","f"
"'15871'",1890784,141891,"f","f","t","t","f"
"'15875'",1243659,38061,"f","f","f","f","f"
"'15880'",1705708,166125,"f","t","f","f","f"
"'15918'",1658270,73616,"t","f","f","f","f"
"'15919'",7739900,548571,"f","f","f","f","f"
"'15920'",2407191,305716,"f","f","f","f","f"
"'15955'",2977543,238054,"t","t","t","f","f"
"'15961'",2393833,225676,"t","f","f","t","f"
"'15994'",1979955,113920,"t","f","t","t","f"
"'15995'",4347144,94473,"t","f","f","f","f"
"'15996'",4587496,61405,"f","f","f","f","f"
"'15998'",3095250,47290,"t","f","f","f","f"
"'15999'",2280733,50615,"f","f","f","f","t"
"'16002'",4589524,206858,"t","f","t","f","f"
"'16028'",5945660,231490,"f","f","t","f","f"
"'16040'",1749254,77400,"f","f","f","f","f"
"'16053'",4501196,300889,"f","t","f","t","f"
"'16054'",3852774,192757,"t","t","t","f","f"
"'16058'",1065548,102765,"f","t","f","f","t"
"'16068'",3515523,150909,"t","f","f","f","f"
"'16076'",3376792,188953,"f","f","f","t","f"
"'16083'",3111196,597556,"f","f","f","f","t"
"'16096'",3263075,255988,"t","f","f","f","f"
"'16097'",1139176,192383,"f","f","f","f","f"
"'16098'",1838700,231448,"f","f","f","f","f"
"'16099'",1079082,106993,"f","f","f","f","f"
"'16101'",1341239,190360,"t","f","f","f","f"
"'16103'",2336116,227301,"f","f","f","f","f"
"'16105'",5994415,615477,"f","f","f","f","t"
"'16124'",2354185,288382,"f","t","f","f","f"
"'16127'",2255161,142804,"f","t","f","f","f"
"'16134'",1505245,63907,"t","t","t","f","f"
"'16156'",2136929,79339,"t","f","f","t","t"
"'16163'",8029363,88555,"t","f","f","t","f"
"'16164'",1823435,184246,"f","f","f","f","t"
"'16169'",2062230,156776,"t","f","t","f","f"
"'16206'",4407239,66687,"f","f","f","f","f"
"'16217'",4516134,375641,"t","f","f","f","f"
"'16272'",1637899,43130,"f","f","f","f","f"
"'16324'",4534899,337437,"f","t","f","f","f"
"'16328'",2314260,369737,"f","f","f","f","f"
"'16333'",4190641,565641,"f","f","f","f","f"
"'16334'",3808395,497041,"f","f","f","f","f"
"'16340'",1642200,178695,"f","f","t","t","f"
"'16351'",2348956,141349,"f","f","t","t","f"
"'16362'",11723737,100531,"t","f","f","f","f"
"'16373'",6601869,673537,"f","t","f","f","f"
"'16374'",3624147,326975,"f","t","f","f","t"
"'16378'",2185516,117799,"t","f","f","f","f"
"'16390'",2623413,188853,"t","f","f","f","f"
"'16416'",1734917,105980,"t","f","t","f","f"
"'16427'",2804707,151873,"f","f","f","f","f"
"'16438'",2229255,58165,"f","f","f","f","f"
"'16454'",1425144,113213,"t","t","f","f","f"
"'16501'",3919432,614929,"f","f","f","f","t"
