"userid","gender","age","country","year"
"'223275'","m",20,"'United States'","'2008'"
"'223281'","m",22,"'Russian Federation'","'2007'"
"'223293'","f",0,"'Hong Kong'","'2009'"
"'223294'","f",18,"'Poland'","'2008'"
"'223300'","m",43,"'United States'","'2004'"
"'223306'","o",28,"'United States'","'2006'"
"'223309'","m",0,"'Romania'","'2008'"
"'223313'","m",22,"'Germany'","'2006'"
"'223315'","f",21,"'United States'","'2008'"
"'223318'","m",21,"'Brazil'","'2008'"
"'223320'","f",26,"'United Kingdom'","'2006'"
"'223326'","m",29,"'United Kingdom'","'2006'"
"'223337'","m",19,"'Germany'","'2007'"
"'223354'","m",20,"'United Kingdom'","'2005'"
"'223355'","m",19,"'Puerto Rico'","'2009'"
"'223360'","m",18,"'Sweden'","'2007'"
"'223365'","m",0,"'United Kingdom'","'2005'"
"'223375'","m",23,"'Netherlands'","'2007'"
"'223382'","m",27,"'Australia'","'2009'"
"'223394'","m",18,"'Poland'","'2008'"
"'223396'","f",0,"'United States'","'2009'"
"'223400'","f",0,"'United Kingdom'","'2007'"
"'223413'","m",27,"'United States'","'2006'"
"'223419'","f",21,"'Poland'","'2008'"
"'223426'","m",30,"'Chile'","'2008'"
"'223430'","m",0,"'United States'","'2008'"
"'223443'","m",0,"'Sweden'","'2009'"
"'223448'","o",0,"'United Kingdom'","'2008'"
"'223456'","f",19,"'United States'","'2009'"
"'223457'","m",22,"'Poland'","'2008'"
"'223462'","m",20,"'United Kingdom'","'2004'"
"'223465'","m",18,"'Greece'","'2008'"
"'223473'","f",27,"'Turkey'","'2008'"
"'223486'","f",16,"'Estonia'","'2007'"
"'223502'","f",18,"'United States'","'2006'"
"'223504'","m",22,"'Russian Federation'","'2007'"
"'223507'","m",24,"'Sweden'","'2008'"
"'223513'","m",21,"'Poland'","'2006'"
"'223518'","o",33,"'Italy'","'2007'"
"'223524'","m",17,"'Finland'","'2007'"
"'223527'","m",0,"'Poland'","'2008'"
"'223529'","f",16,"'Ukraine'","'2009'"
"'223531'","f",21,"'Antarctica'","'2007'"
"'223542'","m",38,"'Sweden'","'2006'"
"'223552'","m",21,"'Mexico'","'2008'"
"'223553'","f",21,"'Brazil'","'2008'"
"'223554'","m",27,"'Germany'","'2005'"
"'223564'","m",25,"'Brazil'","'2005'"
"'223577'","m",34,"'Belgium'","'2006'"
"'223588'","f",23,"'United States'","'2006'"
"'223597'","m",26,"'Russian Federation'","'2008'"
"'223600'","m",21,"'United Kingdom'","'2007'"
"'223603'","m",23,"'United Kingdom'","'2005'"
"'223604'","o",27,"'United States'","'2007'"
"'223605'","m",36,"'United States'","'2005'"
"'223618'","f",21,"'United Kingdom'","'2008'"
"'223620'","o",30,"'Fiji'","'2006'"
"'223621'","m",24,"'Brazil'","'2008'"
"'223634'","f",15,"'Croatia'","'2008'"
"'223635'","o",39,"'Japan'","'2007'"
"'223637'","m",16,"'Israel'","'2009'"
"'223639'","m",30,"'Russian Federation'","'2005'"
"'223650'","o",0,"'Switzerland'","'2006'"
"'223653'","m",42,"'United States'","'2008'"
"'223671'","m",26,"'Brazil'","'2006'"
"'223676'","m",40,"'Italy'","'2008'"
"'223679'","m",0,"'Finland'","'2008'"
"'223698'","m",0,"'Russian Federation'","'2008'"
"'223701'","o",25,"'Russian Federation'","'2008'"
"'223703'","f",0,"'United States'","'2007'"
"'223713'","m",18,"'Poland'","'2008'"
"'223715'","m",22,"'Germany'","'2007'"
"'223729'","m",0,"'United States'","'2006'"
"'223731'","m",18,"'Mexico'","'2006'"
"'223735'","o",0,"'United States'","'2006'"
"'223736'","m",22,"'Canada'","'2007'"
"'223738'","m",21,"'Poland'","'2007'"
"'223740'","m",0,"'Spain'","'2008'"
"'223745'","m",22,"'United States'","'2008'"
"'223753'","m",0,"'United States'","'2006'"
"'223756'","f",0,"'Argentina'","'2008'"
"'223758'","m",23,"'India'","'2008'"
"'223763'","m",18,"'Belgium'","'2009'"
"'223766'","m",29,"'Switzerland'","'2005'"
"'223767'","f",19,"'United States'","'2004'"
"'223772'","m",17,"'Brazil'","'2008'"
"'223775'","o",24,"'Austria'","'2006'"
"'223781'","m",21,"'United States'","'2008'"
"'223785'","m",22,"'Finland'","'2006'"
"'223787'","m",24,"'Chile'","'2007'"
"'223789'","m",30,"'Latvia'","'2007'"
"'223790'","f",22,"'Germany'","'2008'"
"'223795'","m",0,"'Germany'","'2007'"
"'223797'","f",0,"'United Kingdom'","'2008'"
"'223810'","m",0,"'Costa Rica'","'2008'"
"'223817'","o",1,"'China'","'2007'"
"'223823'","f",25,"'Poland'","'2007'"
"'223826'","o",28,"'Netherlands'","'2007'"
"'223843'","m",29,"'Norway'","'2005'"
"'223844'","m",19,"'Georgia'","'2008'"
"'223848'","f",18,"'Lithuania'","'2007'"
"'223851'","f",22,"'United States'","'2006'"
"'223854'","m",0,"'Serbia'","'2006'"
"'223859'","m",37,"'Japan'","'2007'"
"'223864'","m",21,"'United States'","'2006'"
"'223872'","m",21,"'United Kingdom'","'2006'"
"'223874'","m",0,"'United States'","'2006'"
"'223882'","m",28,"'Brazil'","'2009'"
"'223886'","m",28,"'United States'","'2005'"
"'223889'","o",0,"'United States'","'2008'"
"'223896'","o",28,"'United Kingdom'","'2005'"
"'223904'","m",0,"'United Kingdom'","'2009'"
"'223906'","m",29,"'France'","'2003'"
"'223912'","m",25,"'Turkey'","'2005'"
"'223914'","m",34,"'Norway'","'2007'"
"'223919'","f",19,"'United States'","'2007'"
"'223921'","m",21,"'Brazil'","'2007'"
"'223931'","f",21,"'Sweden'","'2006'"
"'223937'","m",52,"'Germany'","'2006'"
"'223960'","m",28,"'Finland'","'2007'"
"'223986'","m",17,"'Turkey'","'2008'"
"'223990'","m",19,"'Germany'","'2006'"
"'223992'","f",27,"'Canada'","'2007'"
"'223996'","m",24,"'France'","'2008'"
"'224000'","m",32,"'Iceland'","'2005'"
"'224005'","m",0,"'Japan'","'2005'"
"'224009'","m",21,"'Germany'","'2006'"
"'224014'","m",17,"'Portugal'","'2008'"
"'224020'","f",22,"'United Kingdom'","'2004'"
"'224021'","m",24,"'United States'","'2005'"
"'224025'","m",20,"'Chile'","'2007'"
"'224026'","m",21,"'Italy'","'2008'"
"'224030'","m",28,"'Colombia'","'2008'"
"'224037'","m",23,"'Sweden'","'2006'"
"'224040'","m",0,"'Finland'","'2006'"
"'224044'","f",21,"'United Kingdom'","'2005'"
"'224045'","o",32,"'United States'","'2008'"
"'224047'","m",0,"'Spain'","'2007'"
"'224050'","m",19,"'Slovakia'","'2007'"
"'224056'","f",28,"'Spain'","'2008'"
"'224060'","f",0,"'Germany'","'2008'"
"'224066'","m",0,"'France'","'2007'"
"'224068'","f",18,"'United States'","'2008'"
"'224075'","m",22,"'Canada'","'2006'"
"'224082'","m",26,"'Colombia'","'2006'"
"'224085'","o",19,"'Russian Federation'","'2008'"
"'224086'","m",24,"'Germany'","'2007'"
"'224087'","m",21,"'United States'","'2007'"
"'224092'","m",0,"'United States'","'2005'"
"'224093'","m",21,"'United States'","'2007'"
"'224099'","m",23,"'Germany'","'2006'"
"'224101'","m",0,"'Turkey'","'2009'"
"'224106'","f",0,"'United States'","'2006'"
"'224117'","m",38,"'Turkey'","'2008'"
"'224118'","m",20,"'Slovenia'","'2006'"
"'224125'","f",71,"'Poland'","'2008'"
"'224146'","m",0,"'Albania'","'2007'"
"'224148'","m",26,"'United States'","'2006'"
"'224149'","m",35,"'United States'","'2008'"
"'224150'","m",32,"'Australia'","'2007'"
"'224163'","o",23,"'Romania'","'2009'"
"'224168'","m",30,"'Germany'","'2008'"
"'224170'","m",0,"'United States'","'2007'"
"'224190'","m",0,"'United States'","'2006'"
"'224198'","m",35,"'United States'","'2006'"
"'224200'","m",29,"'Australia'","'2007'"
"'224203'","m",19,"'United States'","'2008'"
"'224216'","m",28,"'Sweden'","'2004'"
"'224226'","m",33,"'Netherlands'","'2005'"
"'224227'","m",26,"'Czech Republic'","'2007'"
"'224228'","m",0,"'Portugal'","'2008'"
"'224229'","m",0,"'United Kingdom'","'2009'"
"'224235'","m",18,"'Poland'","'2007'"
"'224244'","f",29,"'United States'","'2006'"
"'224248'","m",0,"'Russian Federation'","'2006'"
"'224252'","f",35,"'Spain'","'2008'"
"'224268'","m",25,"'Spain'","'2008'"
"'224269'","f",24,"'Germany'","'2007'"
"'224270'","m",21,"'United States'","'2006'"
"'224279'","m",0,"'Brazil'","'2007'"
"'224286'","m",21,"'Serbia'","'2008'"
"'224291'","m",0,"'United States'","'2006'"
"'224303'","m",28,"'Italy'","'2008'"
"'224306'","m",22,"'Germany'","'2007'"
"'224324'","m",35,"'South Africa'","'2005'"
"'224336'","m",38,"'United States'","'2009'"
"'224337'","m",31,"'Spain'","'2008'"
"'224338'","m",32,"'Argentina'","'2007'"
"'224341'","m",28,"'Bulgaria'","'2008'"
"'224343'","m",23,"'Spain'","'2007'"
"'224344'","o",0,"'Norway'","'2008'"
"'224346'","m",26,"'Brazil'","'2005'"
"'224352'","m",23,"'Italy'","'2007'"
"'224355'","m",33,"'Netherlands'","'2006'"
"'224358'","f",18,"'Lithuania'","'2008'"
"'224361'","f",19,"'United States'","'2005'"
"'224362'","f",0,"'Spain'","'2008'"
"'224364'","m",27,"'Turkey'","'2005'"
"'224368'","f",21,"'Brazil'","'2008'"
"'224371'","f",21,"'United Kingdom'","'2008'"
"'224378'","m",21,"'Italy'","'2007'"
"'224384'","m",22,"'Poland'","'2006'"
"'224391'","f",19,"'Canada'","'2006'"
"'224396'","f",18,"'Sweden'","'2007'"
"'224400'","m",48,"'Brazil'","'2007'"
"'224402'","m",0,"'Australia'","'2008'"
"'224412'","o",32,"'Israel'","'2007'"
"'224418'","m",23,"'United States'","'2005'"
"'224423'","f",30,"'United Kingdom'","'2007'"
"'224430'","m",29,"'Netherlands'","'2003'"
"'224432'","m",0,"'Germany'","'2008'"
"'224440'","m",19,"'Brazil'","'2007'"
"'224441'","m",24,"'Sweden'","'2006'"
"'224443'","m",27,"'Spain'","'2007'"
"'224445'","f",14,"'Portugal'","'2008'"
"'224455'","o",27,"'United States'","'2008'"
"'224461'","f",40,"'Spain'","'2008'"
"'224469'","f",22,"'Russian Federation'","'2008'"
"'224480'","m",22,"'Spain'","'2007'"
"'224481'","m",22,"'United Kingdom'","'2005'"
"'224487'","f",28,"'United Kingdom'","'2008'"
"'224491'","m",0,"'United Kingdom'","'2006'"
"'224497'","m",29,"'Israel'","'2006'"
"'224500'","m",24,"'Poland'","'2007'"
"'224505'","m",21,"'Germany'","'2007'"
"'224506'","m",17,"'Canada'","'2008'"
"'224511'","m",35,"'Israel'","'2008'"
"'224523'","m",20,"'Netherlands'","'2007'"
"'224524'","f",21,"'Poland'","'2008'"
"'224528'","f",33,"'France'","'2008'"
"'224530'","m",39,"'Italy'","'2006'"
"'224534'","m",27,"'Brazil'","'2008'"
"'224548'","m",30,"'France'","'2005'"
"'224556'","f",21,"'Latvia'","'2006'"
"'224558'","f",0,"'United Kingdom'","'2009'"
"'224561'","f",28,"'Russian Federation'","'2008'"
"'224568'","m",31,"'United States'","'2006'"
"'224575'","f",20,"'Canada'","'2008'"
"'224585'","m",39,"'Germany'","'2008'"
"'224586'","m",16,"'Brazil'","'2008'"
"'224588'","f",27,"'Romania'","'2008'"
"'224591'","o",0,"'United States'","'2006'"
"'224594'","f",0,"'Germany'","'2007'"
"'224597'","m",20,"'United Kingdom'","'2005'"
"'224600'","m",21,"'Russian Federation'","'2007'"
"'224602'","o",24,"'United States'","'2006'"
"'224603'","f",21,"'United States'","'2006'"
"'224604'","m",19,"'Belgium'","'2007'"
"'224607'","m",30,"'United States'","'2007'"
"'224608'","m",31,"'United States'","'2004'"
"'224646'","m",26,"'Germany'","'2008'"
"'224647'","m",18,"'Germany'","'2006'"
"'224656'","m",20,"'Germany'","'2007'"
"'224660'","m",15,"'Poland'","'2007'"
"'224663'","m",19,"'Denmark'","'2007'"
"'224664'","m",23,"'United States'","'2005'"
"'224665'","m",19,"'Brazil'","'2006'"
"'224672'","m",20,"'Finland'","'2007'"
"'224681'","m",26,"'Belgium'","'2006'"
"'224684'","f",20,"'Brazil'","'2005'"
"'224685'","m",0,"'Poland'","'2007'"
"'224689'","m",20,"'Romania'","'2007'"
"'224693'","m",33,"'Spain'","'2005'"
"'224696'","m",23,"'United Kingdom'","'2008'"
"'224699'","m",19,"'Romania'","'2006'"
"'224709'","f",24,"'United States'","'2007'"
"'224714'","m",21,"'United States'","'2008'"
"'224718'","m",25,"'Sweden'","'2006'"
"'224720'","m",25,"'South Africa'","'2008'"
"'224722'","f",22,"'Australia'","'2007'"
"'224730'","m",52,"'Brazil'","'2009'"
"'224738'","m",37,"'United States'","'2007'"
"'224742'","m",20,"'Poland'","'2006'"
"'224746'","m",21,"'United States'","'2006'"
"'224748'","m",0,"'United States'","'2007'"
"'224765'","f",25,"'Australia'","'2007'"
"'224771'","f",22,"'Germany'","'2006'"
"'224773'","m",37,"'United States'","'2003'"
"'224775'","m",16,"'Ukraine'","'2008'"
"'224783'","m",36,"'Mexico'","'2007'"
"'224788'","m",22,"'Turkey'","'2008'"
"'224789'","m",0,"'Spain'","'2006'"
"'224792'","m",16,"'Brazil'","'2006'"
"'224800'","f",29,"'Sweden'","'2008'"
"'224817'","m",21,"'Sweden'","'2005'"
"'224832'","m",37,"'United Kingdom'","'2006'"
"'224833'","m",25,"'Canada'","'2007'"
"'224842'","m",34,"'Russian Federation'","'2005'"
"'224855'","m",24,"'Russian Federation'","'2005'"
"'224860'","m",18,"'United Kingdom'","'2008'"
"'224863'","m",44,"'United States'","'2009'"
"'224866'","m",25,"'Poland'","'2008'"
"'224871'","m",25,"'Malaysia'","'2007'"
"'224876'","m",20,"'United States'","'2007'"
"'224882'","f",22,"'Brazil'","'2008'"
"'224885'","m",37,"'United States'","'2006'"
"'224888'","o",34,"'United States'","'2005'"
"'224889'","m",35,"'United Kingdom'","'2004'"
"'224897'","f",21,"'United States'","'2008'"
"'224903'","f",18,"'Belgium'","'2008'"
"'224909'","f",26,"'Brazil'","'2007'"
"'224914'","m",20,"'Spain'","'2007'"
"'224916'","m",0,"'United States'","'2007'"
"'224923'","m",24,"'Russian Federation'","'2008'"
"'224924'","f",20,"'Poland'","'2008'"
"'224931'","m",25,"'United States'","'2005'"
"'224936'","m",0,"'Russian Federation'","'2005'"
"'224939'","o",20,"'Finland'","'2008'"
"'224945'","m",16,"'United States'","'2007'"
"'224952'","m",22,"'Spain'","'2004'"
"'224956'","m",20,"'Denmark'","'2005'"
"'224957'","m",20,"'United States'","'2008'"
"'224965'","m",24,"'Germany'","'2006'"
"'224966'","m",0,"'United States'","'2008'"
"'224967'","o",0,"'United States'","'2007'"
"'224968'","m",0,"'Netherlands'","'2008'"
"'224979'","m",0,"'Poland'","'2007'"
"'224986'","o",0,"'United States'","'2007'"
"'224987'","o",24,"'Hungary'","'2005'"
"'224990'","m",18,"'Brazil'","'2008'"
"'224996'","m",23,"'Spain'","'2007'"
"'225008'","f",26,"'United States'","'2007'"
"'225009'","m",18,"'United Kingdom'","'2009'"
"'225016'","m",37,"'Mexico'","'2007'"
"'225019'","m",20,"'France'","'2007'"
"'225022'","o",0,"'United States'","'2008'"
"'225023'","m",32,"'Norway'","'2006'"
"'225026'","o",0,"'Puerto Rico'","'2009'"
"'225030'","f",21,"'United States'","'2006'"
"'225032'","m",18,"'Russian Federation'","'2008'"
"'225038'","m",0,"'Italy'","'2008'"
"'225045'","m",19,"'Netherlands'","'2007'"
"'225047'","m",18,"'Germany'","'2007'"
"'225048'","m",27,"'United Kingdom'","'2006'"
"'225051'","m",0,"'United States'","'2008'"
"'225058'","m",0,"'United States'","'2008'"
"'225060'","m",36,"'United States'","'2005'"
"'225068'","f",23,"'United States'","'2009'"
"'225069'","m",34,"'United States'","'2009'"
"'225083'","o",25,"'Canada'","'2005'"
"'225087'","m",109,"'Denmark'","'2007'"
"'225088'","m",28,"'United Kingdom'","'2004'"
"'225096'","m",0,"'Portugal'","'2008'"
"'225098'","m",0,"'United States'","'2007'"
"'225122'","m",26,"'Brazil'","'2008'"
"'225126'","m",20,"'Russian Federation'","'2008'"
"'225130'","f",39,"'United States'","'2007'"
"'225133'","m",0,"'Belgium'","'2008'"
"'225138'","o",0,"'Spain'","'2008'"
"'225139'","m",20,"'United Kingdom'","'2006'"
"'225142'","m",24,"'Austria'","'2008'"
"'225150'","m",15,"'Brazil'","'2007'"
"'225153'","m",25,"'Macedonia'","'2009'"
"'225159'","f",18,"'United States'","'2007'"
"'225163'","m",22,"'United States'","'2005'"
"'225168'","m",26,"'Norway'","'2005'"
"'225176'","f",22,"'Botswana'","'2008'"
"'225177'","m",21,"'Belgium'","'2006'"
"'225178'","m",30,"'Turkey'","'2006'"
"'225191'","f",24,"'Greece'","'2007'"
"'225192'","m",25,"'Italy'","'2006'"
"'225194'","f",31,"'Denmark'","'2006'"
"'225200'","f",0,"'Netherlands'","'2009'"
"'225203'","o",23,"'Sweden'","'2006'"
"'225210'","m",19,"'United Kingdom'","'2009'"
"'225222'","m",33,"'Hungary'","'2008'"
"'225226'","f",0,"'Germany'","'2008'"
"'225230'","f",19,"'Spain'","'2008'"
"'225236'","f",0,"'Colombia'","'2008'"
"'225239'","m",15,"'Poland'","'2008'"
"'225262'","m",25,"'Italy'","'2006'"
"'225267'","m",24,"'Poland'","'2008'"
"'225270'","m",21,"'Poland'","'2005'"
"'225279'","m",24,"'Italy'","'2008'"
"'225291'","m",109,"'Poland'","'2008'"
"'225292'","m",27,"'Brazil'","'2006'"
"'225293'","f",23,"'Germany'","'2007'"
"'225299'","m",0,"'Germany'","'2009'"
"'225317'","m",22,"'Netherlands'","'2006'"
"'225318'","m",24,"'United Kingdom'","'2008'"
"'225320'","f",17,"'Germany'","'2008'"
"'225328'","m",24,"'United Kingdom'","'2008'"
"'225331'","o",24,"'Belarus'","'2007'"
"'225335'","f",29,"'United States'","'2007'"
"'225336'","m",31,"'Germany'","'2008'"
"'225337'","f",0,"'Ukraine'","'2008'"
"'225349'","m",27,"'Ukraine'","'2007'"
"'225350'","m",35,"'Germany'","'2008'"
"'225360'","m",34,"'United Kingdom'","'2006'"
"'225362'","m",22,"'Costa Rica'","'2008'"
"'225366'","f",22,"'Australia'","'2008'"
"'225368'","m",35,"'Germany'","'2008'"
"'225369'","m",16,"'Canada'","'2008'"
"'225372'","m",0,"'Finland'","'2007'"
"'225374'","m",25,"'Colombia'","'2006'"
"'225382'","m",27,"'United States'","'2008'"
"'225387'","m",23,"'Brazil'","'2005'"
"'225396'","f",28,"'Chile'","'2006'"
"'225415'","m",26,"'Czech Republic'","'2007'"
"'225419'","m",18,"'Antarctica'","'2008'"
"'225435'","f",19,"'France'","'2009'"
"'225441'","f",0,"'Russian Federation'","'2007'"
"'225443'","m",42,"'Russian Federation'","'2006'"
"'225448'","m",16,"'Brazil'","'2008'"
"'225450'","m",0,"'United States'","'2009'"
"'225463'","f",19,"'New Zealand'","'2006'"
"'225464'","f",24,"'United States'","'2008'"
"'225467'","o",35,"'Italy'","'2008'"
"'225470'","o",0,"'United Kingdom'","'2009'"
"'225472'","m",23,"'Belgium'","'2007'"
"'225476'","m",21,"'Germany'","'2007'"
"'225479'","o",0,"'United States'","'2008'"
"'225482'","m",19,"'Netherlands'","'2008'"
"'225485'","f",18,"'Brazil'","'2007'"
"'225486'","m",31,"'Romania'","'2007'"
"'225489'","f",36,"'United Kingdom'","'2009'"
"'225492'","m",0,"'Ireland'","'2006'"
"'225495'","m",24,"'United States'","'2005'"
"'225497'","m",29,"'France'","'2007'"
"'225498'","m",0,"'Finland'","'2009'"
"'225506'","f",0,"'Spain'","'2008'"
"'225507'","o",17,"'Finland'","'2007'"
"'225511'","m",36,"'Belgium'","'2007'"
"'225519'","f",23,"'United States'","'2006'"
"'225521'","m",0,"'United States'","'2007'"
"'225532'","m",29,"'Italy'","'2007'"
"'225541'","m",27,"'United States'","'2005'"
"'225543'","o",0,"'Netherlands'","'2008'"
"'225546'","m",32,"'Norway'","'2005'"
"'225547'","m",19,"'Poland'","'2006'"
"'225554'","m",21,"'Czech Republic'","'2005'"
"'225560'","f",23,"'United States'","'2006'"
"'225562'","o",0,"'Poland'","'2007'"
"'225573'","f",0,"'United Kingdom'","'2007'"
"'225579'","f",24,"'India'","'2005'"
"'225581'","m",29,"'United States'","'2006'"
"'225583'","m",24,"'Egypt'","'2007'"
"'225587'","m",21,"'Mexico'","'2008'"
"'225591'","m",20,"'United States'","'2005'"
"'225594'","f",0,"'Norway'","'2007'"
"'225596'","f",28,"'Canada'","'2005'"
"'225598'","m",21,"'Czech Republic'","'2008'"
"'225610'","f",30,"'United States'","'2008'"
"'225621'","f",21,"'United States'","'2006'"
"'225627'","m",29,"'Sweden'","'2008'"
"'225632'","m",32,"'Spain'","'2008'"
"'225640'","f",27,"'Germany'","'2008'"
"'225648'","m",31,"'Malta'","'2006'"
"'225649'","m",17,"'Czech Republic'","'2009'"
"'225653'","m",39,"'Netherlands'","'2004'"
"'225660'","f",25,"'Mexico'","'2008'"
"'225662'","f",0,"'Poland'","'2006'"
"'225664'","m",29,"'United Kingdom'","'2008'"
"'225666'","m",22,"'United States'","'2006'"
"'225669'","o",20,"'Russian Federation'","'2008'"
"'225670'","m",20,"'Germany'","'2008'"
"'225678'","f",21,"'Russian Federation'","'2006'"
"'225686'","o",0,"'United Kingdom'","'2008'"
"'225689'","m",23,"'United Kingdom'","'2008'"
"'225717'","m",18,"'Denmark'","'2008'"
"'225730'","m",23,"'United Kingdom'","'2006'"
"'225731'","m",0,"'United Kingdom'","'2008'"
"'225733'","m",0,"'United States'","'2008'"
"'225745'","o",0,"'Turkey'","'2005'"
"'225748'","m",27,"'Australia'","'2007'"
"'225750'","m",23,"'United Kingdom'","'2009'"
"'225755'","m",26,"'Belgium'","'2007'"
"'225756'","f",20,"'Portugal'","'2005'"
"'225773'","m",37,"'United Kingdom'","'2007'"
"'225785'","f",0,"'Canada'","'2008'"
"'225794'","m",28,"'Lithuania'","'2006'"
"'225796'","m",19,"'Mexico'","'2007'"
"'225805'","o",0,"'United States'","'2005'"
"'225812'","m",39,"'Norway'","'2003'"
"'225823'","m",20,"'Hungary'","'2008'"
"'225824'","o",0,"'United States'","'2006'"
"'225828'","m",26,"'Germany'","'2005'"
"'225830'","m",28,"'Ireland'","'2007'"
"'225837'","m",0,"'Sweden'","'2009'"
"'225849'","f",0,"'United States'","'2007'"
"'225857'","m",37,"'Czech Republic'","'2007'"
"'225859'","m",33,"'United States'","'2006'"
"'225863'","o",0,"'Norway'","'2007'"
"'225867'","m",21,"'United States'","'2006'"
"'225877'","m",46,"'United States'","'2007'"
"'225881'","m",32,"'Germany'","'2007'"
"'225883'","m",0,"'Italy'","'2006'"
"'225884'","f",0,"'United States'","'2009'"
"'225889'","f",21,"'France'","'2006'"
"'225891'","m",30,"'Netherlands'","'2005'"
"'225893'","m",30,"'Greece'","'2006'"
"'225895'","m",19,"'United States'","'2008'"
"'225897'","f",25,"'Brazil'","'2008'"
"'225898'","o",0,"'Australia'","'2005'"
"'225899'","f",22,"'Lebanon'","'2007'"
"'225900'","o",0,"'France'","'2006'"
"'225909'","m",1,"'Belgium'","'2008'"
"'225918'","m",22,"'Brazil'","'2008'"
