purchaseid,temperature_avg,temperature_stdev,fuel_price_avg,fuel_price_stdev,cpi_avg,cpi_stdev,unemployment_avg,unemployment_stdev,holidayfreq
'36-05',36-05,53.1133333333333,7.48604256822889,2.99166666666667,0.423620506271043,213.434853266667,4.73965330029444,8.06433333333333,0.714863856502311,7
'36-07',36-07,57.14,2.60668371690934,3.07366666666667,0.403991749090662,213.7005009,4.79712602235331,8.06433333333333,0.714863856502311,7
'36-08',36-08,61.9,5.99101827738831,3.10466666666667,0.421879524667093,213.800945133333,4.94466159793566,8.06433333333333,0.714863856502311,7
'36-09',36-09,64.1733333333333,0.643764967464035,3.203,0.460609378975289,213.901389366667,5.10089578022255,8.03433333333333,0.685317687888842,7
'36-10',36-10,63.6266666666667,4.71020523261265,3.27933333333333,0.475016140076667,214.001833566667,5.2650542747606,8.03433333333333,0.685317687888842,7
'36-11',36-11,66.3733333333333,1.32850793499069,3.345,0.519757635826545,214.091485,5.38084880454127,8.03433333333333,0.685317687888842,7
'36-12',36-12,69.4266666666667,1.53493756659138,3.365,0.551877703843887,214.1780639,5.4236535570146,8.03433333333333,0.685317687888842,7
'36-13',36-13,69.5633333333333,1.96271071055693,3.38166666666667,0.596799240392727,214.264642766667,5.46980811514202,8.00266666666667,0.662121841758238,7
'36-14',36-14,72.9666666666667,3.20038018574908,3.455,0.597118916129776,214.351221666667,5.51922844649809,7.91766666666667,0.808418414766348,7
'36-15',36-15,74.44,2.69946290954333,3.49566666666667,0.603199248452229,214.4466973,5.55035975260675,7.91766666666667,0.808418414766348,7
'36-16',36-16,74.26,3.24612076177107,3.49666666666667,0.634430715944092,214.6109482,5.44015314386968,7.91766666666667,0.808418414766348,7
'36-17',36-17,75.6766666666667,5.41741943487246,3.48033333333333,0.662423077295268,214.7751991,5.32995293035188,7.91766666666667,0.808418414766348,7
'36-18',36-18,75.5533333333333,5.37070138188038,3.472,0.700948642911876,214.93945,5.21975951710803,7.91766666666667,0.808418414766348,7
'36-19',36-19,78.5266666666667,3.2690416536553,3.433,0.712689974673422,215.1037009,5.10957334409798,7.91766666666667,0.808418414766348,7
'36-20',36-20,77.03,6.36571284303665,3.40333333333333,0.72771720697901,215.033822866667,5.13085501181014,7.91766666666667,0.808418414766348,7
'36-21',36-21,81.4533333333333,2.60432972822783,3.341,0.645232516229617,214.922360633333,5.19920315982425,7.91766666666667,0.808418414766348,7
'36-22',36-22,81.85,1.10999999999885,3.28766666666667,0.593535452465423,214.810898466667,5.26913321926144,7.883,0.774807718082359,7
'36-23',36-23,81.8833333333333,0.471628384786247,3.24733333333333,0.567253323774599,214.699436233333,5.34058305469614,7.883,0.774807718082359,7
'36-24',36-24,83.67,1.31635861375203,3.189,0.552271672277333,214.686864533333,5.35524846017688,7.883,0.774807718082359,7
'36-25',36-25,82.3166666666667,1.79187983228006,3.15633333333333,0.542387622769301,214.774927466667,5.3084651954259,7.883,0.774807718082359,7
'36-26',36-26,84.63,2.47537875889754,3.12566666666667,0.467739599920017,214.8629904,5.26168442988097,7.842,0.744364829905324,7
'36-27',36-27,83.9066666666667,2.10338615887188,3.08166666666667,0.452628250701754,214.951053366667,5.21490622192278,7.72,0.954426005513257,7
'36-28',36-28,83.28,4.44790962138407,3.14633333333333,0.460988430802045,215.036338466667,5.16887653388189,7.72,0.954426005513257,7
'36-29',36-29,83.5366666666667,1.90016665935714,3.18066666666667,0.526908277913086,215.049324866667,5.18263851633675,7.72,0.954426005513257,7
'36-30',36-30,84.5366666666667,0.500233278913238,3.20466666666667,0.5724695042824,215.062311233333,5.19680590492958,7.72,0.954426005513257,7
'36-31',36-31,84.8533333333333,2.29317102138796,3.19633333333333,0.587694081417648,215.0752976,5.21137532363182,7.72,0.954426005513257,7
'36-33',36-33,85.0766666666667,2.66477641338558,3.21833333333333,0.579089227436788,215.145468266667,5.25106067248242,7.72,0.954426005513257,7
'36-34',36-34,82.15,3.51065520950182,3.21766666666667,0.555168743116304,215.235655733333,5.28296165274197,7.72,0.954426005513257,7
'36-35',36-35,82.3166666666667,6.76789726084353,3.21866666666667,0.567921062589978,215.3258431,5.31493125086919,7.75866666666667,0.994813717905691,7
'36-37',36-37,77.2633333333333,5.30217251071035,3.29,0.518323258208617,215.544708733333,5.37925706752103,7.75866666666667,0.994813717905691,7
'36-38',36-38,75.5233333333333,3.08049238488464,3.28266666666667,0.523767442032565,215.736107766667,5.44129904362725,7.75866666666667,0.994813717905691,7
'36-39',36-39,79.0766666666667,2.67406681542031,3.22266666666667,0.498418833245031,215.927506766667,5.50629361796127,7.75866666666667,0.994813717905691,7
'36-40',36-40,69.1633333333333,5.7045274417199,3.176,0.483767506143188,216.118905766667,5.574137560653,7.47333333333333,1.14347773626482,7
'36-41',36-41,69.1366666666667,6.37137609416781,3.17166666666667,0.438832921888653,216.302133166667,5.64517426714364,7.47333333333333,1.14347773626482,7
'36-42',36-42,66.2266666666667,8.78391901905601,3.20633333333333,0.423747959680435,216.332096866667,5.72091755382072,7.47333333333333,1.14347773626482,7
'37-01',37-01,52.42,5.79293535265156,2.90166666666667,0.299500139120724,212.814496566667,4.84546489934329,8.06433333333333,0.714863856502311,7
'37-03',37-03,51.9133333333333,6.65039347206859,2.93266666666667,0.383845455011952,213.107912933333,4.82976246919466,8.06433333333333,0.714863856502311,7
'37-04',37-04,54.1133333333333,7.53786663011046,2.95366666666667,0.367750368230041,213.271383066667,4.78163409562889,8.06433333333333,0.714863856502311,7
'37-05',37-05,53.1133333333333,7.48604256822881,2.99133333333333,0.36750555551356,213.434853266667,4.73965330029444,8.06433333333333,0.714863856502311,7
'37-07',37-07,57.14,2.60668371690899,3.09166666666667,0.397062127800339,213.7005009,4.79712602235129,8.06433333333333,0.714863856502311,7
'37-08',37-08,61.9,5.99101827738831,3.11733333333333,0.413988325117186,213.800945133333,4.94466159793566,8.06433333333333,0.714863856502311,7
'37-09',37-09,64.1733333333333,0.643764967463093,3.21233333333333,0.460189453739803,213.901389366667,5.10089578022255,8.03433333333333,0.685317687888842,7
'37-10',37-10,63.6266666666667,4.71020523261291,3.29933333333333,0.470287500719863,214.001833566667,5.26505427475875,8.03433333333333,0.685317687888842,7
'37-11',37-11,66.3733333333333,1.32850793499069,3.34333333333333,0.479651262203422,214.091485,5.38084880454217,8.03433333333333,0.685317687888842,7
'37-12',37-12,69.4266666666667,1.53493756659138,3.35166666666667,0.507008218210843,214.1780639,5.4236535570146,8.03433333333333,0.685317687888842,7
'37-13',37-13,69.5633333333333,1.96271071055693,3.383,0.546321334015063,214.264642766667,5.46980811514202,8.00266666666667,0.662121841758238,7
'37-14',37-14,72.9666666666667,3.20038018574908,3.44933333333333,0.548766191864384,214.351221666667,5.51922844649809,7.91766666666667,0.808418414766348,7
'37-15',37-15,74.44,2.69946290954333,3.496,0.560891255057521,214.4466973,5.55035975260675,7.91766666666667,0.808418414766348,7
'37-16',37-16,74.26,3.24612076177107,3.50333333333333,0.58763112011987,214.6109482,5.44015314386968,7.91766666666667,0.808418414766348,7
'37-17',37-17,75.6766666666667,5.41741943487246,3.461,0.607953123192901,214.7751991,5.32995293035188,7.91766666666667,0.808418414766348,7
'37-18',37-18,75.5533333333333,5.37070138188038,3.45333333333333,0.652812632639204,214.93945,5.21975951710803,7.91766666666667,0.808418414766348,7
'37-19',37-19,78.5266666666667,3.2690416536553,3.41833333333333,0.658316286699129,215.1037009,5.10957334409798,7.91766666666667,0.808418414766348,7
'37-20',37-20,77.03,6.36571284303665,3.39133333333333,0.667792133326933,215.033822866667,5.13085501181014,7.91766666666667,0.808418414766348,7
'37-21',37-21,81.4533333333333,2.60432972822783,3.33333333333333,0.599830253766291,214.922360633333,5.19920315982425,7.91766666666667,0.808418414766348,7
'37-22',37-22,81.85,1.10999999999885,3.28966666666667,0.546554053441501,214.810898466667,5.26913321926144,7.883,0.774807718082359,7
'37-23',37-23,81.8833333333333,0.471628384786247,3.24733333333333,0.533315416365708,214.699436233333,5.34058305469614,7.883,0.774807718082359,7
'37-24',37-24,83.67,1.31635861375203,3.21766666666667,0.529249783498622,214.686864533333,5.35524846017688,7.883,0.774807718082359,7
'37-25',37-25,82.3166666666667,1.79187983228006,3.18266666666667,0.512891151545173,214.774927466667,5.3084651954259,7.883,0.774807718082359,7
'37-26',37-26,84.63,2.47537875889754,3.15,0.457423217600511,214.8629904,5.26168442988097,7.842,0.744364829905324,7
'37-27',37-27,83.9066666666667,2.10338615887188,3.11133333333333,0.43810539066911,214.951053366667,5.21490622192278,7.72,0.954426005513257,7
'37-28',37-28,83.28,4.44790962138407,3.17433333333333,0.447128989591746,215.036338466667,5.16887653388189,7.72,0.954426005513257,7
'37-29',37-29,83.5366666666667,1.90016665935714,3.20866666666667,0.501394389012616,215.049324866667,5.18263851633675,7.72,0.954426005513257,7
'37-30',37-30,84.5366666666667,0.500233278913238,3.236,0.551745412305351,215.062311233333,5.19680590492958,7.72,0.954426005513257,7
'37-31',37-31,84.8533333333333,2.29317102138796,3.226,0.577687631856522,215.0752976,5.21137532363182,7.72,0.954426005513257,7
'37-33',37-33,85.0766666666667,2.66477641338558,3.23566666666667,0.566155750066479,215.145468266667,5.25106067248242,7.72,0.954426005513257,7
'37-34',37-34,82.15,3.51065520950182,3.25566666666667,0.549185153962973,215.235655733333,5.28296165274197,7.72,0.954426005513257,7
'37-35',37-35,82.3166666666667,6.76789726084353,3.258,0.569670957658892,215.3258431,5.31493125086919,7.75866666666667,0.994813717905691,7
'37-37',37-37,77.2633333333333,5.30217251071035,3.321,0.529170104975704,215.544708733333,5.37925706752103,7.75866666666667,0.994813717905691,7
'37-38',37-38,75.5233333333333,3.08049238488464,3.30433333333333,0.51754162473499,215.736107766667,5.44129904362725,7.75866666666667,0.994813717905691,7
'37-39',37-39,79.0766666666667,2.67406681542077,3.24566666666667,0.484345262528018,215.927506766667,5.50629361796127,7.75866666666667,0.994813717905672,7
'37-40',37-40,69.1633333333333,5.7045274417199,3.197,0.470216971195207,216.118905766667,5.574137560653,7.47333333333333,1.14347773626482,7
'37-41',37-41,69.1366666666667,6.37137609416781,3.201,0.441054418411153,216.302133166667,5.64517426714364,7.47333333333333,1.14347773626482,7
'37-42',37-42,66.2266666666667,8.78391901905601,3.23933333333333,0.423110308706053,216.332096866667,5.72091755382072,7.47333333333333,1.14347773626482,7
'38-01',38-01,45.8466666666667,7.12337232870305,3.28266666666667,0.318522108076247,127.9304516,1.96478456171107,13.3943333333333,1.04583427622799,7
'38-03',38-03,51.52,4.65288082804618,3.266,0.374356781693616,128.081998466667,1.95698634460752,13.3943333333333,1.04583427622799,7
'38-04',38-04,50.4666666666667,0.256969518295856,3.28066666666667,0.428306354532981,128.1489232,1.9445309734887,13.3943333333333,1.04583427622799,7
'38-05',38-05,49.83,4.36361089007713,3.34566666666667,0.357505710910104,128.2158479,1.93405267856997,13.3943333333333,1.04583427622799,7
'38-07',38-07,54.9066666666667,4.11225404533,3.42166666666667,0.363571634390435,128.352171966667,1.9486594956201,13.3943333333333,1.04583427622799,7
'38-08',38-08,53.88,5.84122418676093,3.521,0.433570063542212,128.4284238,1.98942949419574,13.3943333333333,1.04583427622799,7
'38-09',38-09,54.61,4.53765357866815,3.646,0.546538196286413,128.504675666667,2.03180687104921,13.4356666666667,1.08208009561831,7
'38-10',38-10,57.18,2.40617954442319,3.71933333333333,0.586260465436087,128.5809275,2.07569326947334,13.4356666666667,1.08208009561831,7
'38-11',38-11,64.5333333333333,0.37872593432734,3.69133333333333,0.582000286368771,128.633495666667,2.1346332251495,13.4356666666667,1.08208009561831,7
'38-12',38-12,58.4033333333333,5.40379804705308,3.66566666666667,0.53707013818805,128.661347666667,2.21300345163826,13.4356666666667,1.08208009561831,7
'38-13',38-13,65.1233333333333,1.98812306795455,3.72366666666667,0.595971755482868,128.689199666667,2.29341952292811,13.3406666666667,1.01545671169843,7
'38-14',38-14,66.2233333333333,3.40707107840922,3.75033333333333,0.543037138079271,128.717051633333,2.37567383464001,13.154,1.33481796511733,7
'38-15',38-15,63.45,5.45258654218345,3.75566666666667,0.562969211709964,128.742427233333,2.45405820922145,13.154,1.33481796511733,7
'38-16',38-16,71.6833333333333,4.75007719235532,3.82533333333333,0.612419246377292,128.752340133333,2.47272806503973,13.154,1.33481796511733,7
'38-17',38-17,71.3666666666667,5.74000290359951,3.80066666666667,0.643510942667902,128.762253066667,2.49173212491912,13.154,1.33481796511733,7
'38-18',38-18,75.2733333333333,6.52797314128453,3.76833333333333,0.71657611831077,128.772165933333,2.51106270137946,13.154,1.33481796511733,7
'38-19',38-19,79.68,10.171435493577,3.779,0.718845602337526,128.782078833333,2.53071236903848,13.154,1.33481796511733,7
'38-20',38-20,77.3866666666667,9.50797735237797,3.774,0.633751528597764,128.762666666667,2.50686053353573,13.154,1.33481796511733,7
'38-21',38-21,82.5933333333333,5.40884768997384,3.82133333333333,0.646803164288287,128.739243,2.4670080863793,13.154,1.33481796511733,7
'38-22',38-22,80.6333333333333,10.319042268221,3.80433333333333,0.618004314979541,128.715819366667,2.42722790902938,13.181,1.36399083574634,7
'38-23',38-23,84.64,5.82732357090277,3.728,0.547274154332178,128.6923957,2.38752360015477,13.181,1.36399083574634,7
'38-24',38-24,89.9866666666667,6.24584128307241,3.72433333333333,0.555797025300903,128.674179933333,2.36158687916844,13.181,1.36399083574634,7
'38-25',38-25,93.26,5.33011256916715,3.67466666666667,0.490723275719966,128.662518266667,2.35834163064616,13.181,1.36399083574634,7
'38-26',38-26,92.21,3.56421099263193,3.578,0.486120355467656,128.650856633333,2.35550110424941,13.1033333333333,1.32259303390473,7
'38-27',38-27,90.66,2.02022275999406,3.531,0.354609644538895,128.639194966667,2.3530667751018,12.8696666666667,1.71696311356223,7
'38-28',38-28,90.24,4.68238187250847,3.52466666666667,0.317055725911598,128.626946233333,2.35084989516007,12.8696666666667,1.71696311356223,7
'38-29',38-29,89.8366666666667,3.81876070647745,3.52033333333333,0.416504901931938,128.642903233333,2.35378105700622,12.8696666666667,1.71696311356223,7
'38-30',38-30,93.3166666666667,0.141891977677348,3.56766666666667,0.380322670022889,128.6588602,2.35671231290615,12.8696666666667,1.71696311356223,7
'38-31',38-31,87.2966666666667,3.8189047295442,3.55,0.401545763269891,128.674817233333,2.35964359739716,12.8696666666667,1.71696311356223,7
'38-33',38-33,89.6866666666667,6.45958460996794,3.591,0.504476956857296,128.725671666667,2.3651677091631,12.8696666666667,1.71696311356223,7
'38-34',38-34,87.2333333333333,6.63038711790888,3.578,0.575366839503288,128.770484233333,2.36610994141162,12.8696666666667,1.71696311356223,7
'38-35',38-35,89.5466666666667,4.2348238845711,3.63066666666667,0.564903826623022,128.815296766667,2.3670538628048,12.914,1.76865287719211,7
'38-37',38-37,78.3333333333333,4.64574357162904,3.67566666666667,0.615391203490372,128.911648033333,2.36852458821004,12.914,1.76865287719211,7
'38-38',38-38,78.2566666666667,8.14641843593437,3.64266666666667,0.569772176692867,128.970071666667,2.36259508307238,12.914,1.76865287719211,7
'38-39',38-39,75.19,12.2534852185,3.61966666666667,0.524681173031142,129.028495366667,2.35697638721514,12.914,1.76865287719211,7
'38-40',38-40,72.5133333333333,8.25758035585076,3.64066666666667,0.448533536464477,129.086919,2.35167071575444,12.4673333333333,2.08931432133447,7
'38-41',38-41,65.6133333333333,7.12808763507668,3.801,0.66900896854975,129.141713266667,2.34521211662598,12.4673333333333,2.08931432133447,7
'38-42',38-42,66.63,7.64001963348265,3.81733333333333,0.644354198661988,129.179776333333,2.33052254442798,12.4673333333333,2.08931432133447,7
'39-01',39-01,50.9566666666667,5.9682856276601,2.90166666666667,0.299500139120724,212.814496566667,4.84546489934329,8.06433333333333,0.714863856502311,7
'39-03',39-03,50.75,7.05330419023593,2.93266666666667,0.383845455011959,213.107912933333,4.82976246919566,8.06433333333333,0.714863856502311,7
'39-04',39-04,52.7933333333333,6.86666100323388,2.95366666666667,0.367750368230041,213.271383066667,4.7816340956299,8.06433333333333,0.714863856502311,7
'39-05',39-05,52.5266666666667,7.49367955902396,2.99133333333333,0.36750555551356,213.434853266667,4.73965330029444,8.06433333333333,0.714863856502311,7
'39-07',39-07,56.5233333333333,3.27454322514345,3.09166666666667,0.397062127800339,213.7005009,4.79712602235129,8.06433333333333,0.714863856502311,7
'39-08',39-08,61.2333333333333,6.47103031466663,3.11733333333333,0.413988325117186,213.800945133333,4.94466159793566,8.06433333333333,0.714863856502311,7
'39-09',39-09,63.64,0.376430604492934,3.21233333333333,0.460189453739795,213.901389366667,5.10089578022255,8.03433333333333,0.685317687888842,7
'39-10',39-10,62.7133333333333,4.98738742563025,3.29933333333333,0.470287500719863,214.001833566667,5.2650542747606,8.03433333333333,0.685317687888842,7
'39-11',39-11,65.8066666666667,0.525007936446801,3.34333333333333,0.479651262203422,214.091485,5.38084880454127,8.03433333333333,0.685317687888842,7
